TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688865100,1231.0,15035.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865101,1197.0,15035.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865102,1251.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,11.0,1.0,-1.0,-1.0,-1.0,-1.0
1688865103,1208.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,16.0,0.5,-1.0,-1.0,-1.0,-1.0
1688865104,1223.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865105,1200.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865106,1225.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865107,1253.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865108,1217.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865109,1220.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865110,1217.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865111,1206.0,15035.0,200.0,0.0,0.0,0.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865112,1217.0,15035.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865113,1206.0,15035.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,4.0,17.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865114,1194.0,15035.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865115,1220.0,15030.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865116,1197.0,15035.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865117,1231.0,15035.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865118,1231.0,15030.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865119,1208.0,15035.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865120,1234.0,15030.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865121,1189.0,15035.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865122,1225.0,15030.0,200.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865123,1211.0,15035.0,400.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865124,1234.0,15030.0,400.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865125,1245.0,15030.0,400.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865126,1270.0,15030.0,400.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865127,1251.0,15035.0,400.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,17.5,0.0,-1.0,-1.0,-1.0,-1.0
1688865128,1228.0,15030.0,400.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865129,1242.0,15030.0,400.0,0.0,0.0,200.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865130,1211.0,15030.0,400.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865131,1208.0,15030.0,400.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865132,1203.0,15030.0,400.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865133,1217.0,15030.0,400.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865134,1217.0,15030.0,400.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865135,1217.0,15030.0,600.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865136,1211.0,15030.0,600.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865137,1197.0,15030.0,600.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865138,1223.0,15030.0,600.0,0.0,0.0,400.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865139,1228.0,15030.0,600.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865140,1239.0,15030.0,600.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865141,1197.0,15035.0,600.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865142,1225.0,15030.0,600.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865143,1208.0,15030.0,600.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865144,1245.0,15030.0,800.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865145,1214.0,15030.0,800.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865146,1197.0,15030.0,800.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-310.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865147,1217.0,15030.0,800.0,0.0,0.0,600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865148,1217.0,15030.0,800.0,0.0,0.0,800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865149,1231.0,15030.0,800.0,0.0,0.0,800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865150,1217.0,15030.0,1000.0,0.0,0.0,800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865151,1478.0,15020.0,1000.0,0.0,0.0,800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865152,1327.0,15030.0,1000.0,0.0,0.0,800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,14.5,0.0,-1.0,-1.0,-1.0,-1.0
1688865153,1456.0,15016.0,1000.0,0.0,0.0,800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865154,1270.0,15025.0,1000.0,0.0,0.0,1000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865155,1467.0,15016.0,1000.0,0.0,0.0,1000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865156,1251.0,15025.0,1200.0,0.0,0.0,1000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865157,1467.0,15016.0,1200.0,0.0,0.0,1000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,18.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865158,1220.0,15025.0,1200.0,0.0,0.0,1000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865159,1476.0,15016.0,1200.0,0.0,0.0,1000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865160,1237.0,15025.0,1200.0,0.0,0.0,1200.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865161,1461.0,15016.0,1200.0,0.0,0.0,1200.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,16.5,0.0,-1.0,-1.0,-1.0,-1.0
1688865162,1237.0,15025.0,1400.0,0.0,0.0,1200.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865163,1464.0,15016.0,1400.0,0.0,0.0,1400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865164,1234.0,15025.0,1400.0,0.0,0.0,1400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865165,1504.0,15016.0,1600.0,0.0,0.0,1400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865166,1211.0,15025.0,1600.0,0.0,0.0,1600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865167,1478.0,15016.0,1600.0,0.0,0.0,1600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865168,1298.0,15016.0,1800.0,0.0,0.0,1600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865169,1478.0,15016.0,1800.0,0.0,0.0,1800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865170,1237.0,15025.0,1800.0,0.0,0.0,1800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865171,1453.0,15016.0,2000.0,0.0,0.0,1800.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865172,1231.0,15025.0,2000.0,0.0,0.0,2000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865173,1450.0,15011.0,2000.0,0.0,0.0,2000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865174,1270.0,15025.0,2200.0,0.0,0.0,2000.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865175,1518.0,15016.0,2200.0,0.0,0.0,2200.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865176,1270.0,15025.0,2200.0,0.0,0.0,2200.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865177,1436.0,15011.0,2600.0,0.0,0.0,2200.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865178,1248.0,15025.0,2600.0,0.0,0.0,2400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865179,1456.0,15011.0,2600.0,0.0,0.0,2400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865180,1248.0,15025.0,2600.0,0.0,0.0,2400.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865181,1470.0,15011.0,2600.0,0.0,0.0,2600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865182,1239.0,15025.0,2600.0,0.0,0.0,2600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865183,1478.0,15011.0,2600.0,0.0,0.0,2600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865184,1282.0,15020.0,2600.0,0.0,0.0,2600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865185,1481.0,15011.0,2600.0,0.0,0.0,2600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,8.0,3.0,19.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688865186,1231.0,15020.0,2600.0,0.0,0.0,2600.0,0.0,0.0,14800.0,-320.0,14800.0,-320.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,19.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
