TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688875041,1256.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,39.0,0.0,0.0,51.0,0.0,232.0,1.0
1688875042,1439.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.5,0.0,0.0,41.5,2.0,233.0,1.0
1688875043,1248.0,15653.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,32.0,4.0,233.0,1.0
1688875044,1428.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,46.0,1.0,233.0,1.0
1688875045,1251.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,39.0,0.0,0.0,16.0,0.0,233.0,1.0
1688875046,1445.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,30.0,12.8,36.0,0.0,1.0,38.0,0.0,234.0,1.0
1688875047,1214.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,41.0,1.0,234.0,1.0
1688875048,1439.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,46.0,1.0,235.0,1.0
1688875049,1267.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,38.0,0.0,0.0,38.0,0.0,235.0,1.0
1688875050,1655.0,15625.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,44.5,2.0,235.0,1.0
1688875051,1273.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,51.0,4.0,236.0,1.0
1688875052,1672.0,15629.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,38.0,0.0,1.0,30.0,0.0,236.0,1.0
1688875053,1228.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,37.0,4.0,237.0,1.0
1688875054,1495.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,38.0,0.0,0.0,47.0,0.0,237.0,1.0
1688875055,1265.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-230.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,37.0,4.0,237.0,1.0
1688875056,1459.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,38.0,0.0,0.0,45.0,0.0,238.0,1.0
1688875057,1220.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.0,0.0,0.0,45.0,2.0,238.0,1.0
1688875058,1664.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,45.0,4.0,239.0,1.0
1688875059,1251.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.0,0.0,1.0,38.0,0.0,239.0,1.0
1688875060,1459.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,35.0,4.0,240.0,1.0
1688875061,1253.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,50.0,1.0,240.0,1.0
1688875062,1416.0,15625.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,34.0,4.0,240.0,1.0
1688875063,1239.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15400.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.0,0.0,1.0,47.0,0.0,241.0,1.0
1688875064,1416.0,15625.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.5,0.0,0.5,43.0,1.5,241.0,1.0
1688875065,1259.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-230.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,39.0,3.0,242.0,1.0
1688875066,1265.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,46.0,0.0,242.0,1.0
1688875067,1234.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,41.0,2.0,242.0,1.0
1688875068,1352.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,45.0,0.0,243.0,1.0
1688875069,1206.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,39.0,1.0,243.0,1.0
1688875070,1251.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,1.0,48.0,1.0,244.0,1.0
1688875071,1239.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,36.0,1.0,244.0,1.0
1688875072,1273.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.5,0.0,0.0,43.0,1.0,245.0,1.0
1688875073,1223.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,50.0,1.0,245.0,1.0
1688875074,1242.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,37.0,2.0,245.0,1.0
1688875075,1239.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,47.0,2.0,246.0,1.0
1688875076,1301.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,39.0,0.0,0.0,45.0,2.0,246.0,1.0
1688875077,1217.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,32.0,12.8,36.0,0.0,1.0,43.0,1.0,247.0,1.0
1688875078,1234.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,120.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,38.0,0.0,0.0,40.0,2.0,247.0,1.0
1688875079,1237.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,48.0,1.0,247.0,1.0
1688875080,1234.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.0,0.0,0.0,41.5,1.0,248.0,1.0
1688875081,1256.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,38.0,0.0,0.0,35.0,1.0,248.0,1.0
1688875082,1220.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,53.0,3.0,249.0,1.0
1688875083,2226.0,15629.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.0,0.0,1.0,33.0,0.0,249.0,1.0
1688875084,1183.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,36.0,2.0,250.0,1.0
1688875085,1251.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.0,0.0,0.0,48.0,1.0,250.0,1.0
1688875086,1248.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,32.0,12.8,36.0,0.0,0.0,39.0,1.0,250.0,1.0
1688875087,1239.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.5,12.8,36.5,0.0,0.0,40.5,0.5,251.0,1.0
1688875088,1214.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.0,0.0,0.0,42.0,0.0,251.0,1.0
1688875089,1225.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,47.0,2.0,252.0,1.0
1688875090,1231.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.0,0.0,1.0,37.0,1.0,252.0,1.0
1688875091,1262.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,34.0,3.0,252.0,1.0
1688875092,1267.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.0,0.0,0.0,48.0,1.0,253.0,1.0
1688875093,1237.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,36.0,3.0,253.0,1.0
1688875094,1237.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.5,41.0,2.5,254.0,1.0
1688875095,1228.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,1.0,46.0,2.0,254.0,1.0
1688875096,1270.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,39.0,6.0,254.0,1.0
1688875097,1270.0,15634.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,46.0,2.0,255.0,1.0
1688875098,1273.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,42.0,5.0,255.0,1.0
1688875099,1256.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,44.0,2.0,256.0,1.0
1688875100,1310.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,32.0,12.8,39.0,0.0,0.0,42.0,5.0,256.0,1.0
1688875101,1245.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,1.0,47.0,2.0,257.0,1.0
1688875102,1239.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,36.0,5.0,257.0,1.0
1688875103,1234.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.5,0.0,0.5,43.5,3.0,257.0,1.0
1688875104,1245.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,1.0,51.0,1.0,258.0,1.0
1688875105,1225.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,32.0,12.8,39.0,0.0,0.0,36.0,5.0,258.0,1.0
1688875106,1282.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,32.0,12.8,36.0,0.0,0.0,47.0,1.0,259.0,1.0
1688875107,1231.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,46.0,5.0,259.0,1.0
1688875108,1248.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,1.0,40.0,3.0,260.0,1.0
1688875109,1270.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.5,0.0,0.5,40.5,4.0,260.0,1.0
1688875110,1234.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,41.0,5.0,260.0,1.0
1688875111,1270.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,32.0,12.8,36.0,0.0,0.0,48.0,2.0,261.0,1.0
1688875112,1279.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,38.0,0.0,0.0,35.0,6.0,261.0,1.0
1688875113,1270.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.0,0.0,0.0,22.5,4.5,261.0,1.0
1688875114,1265.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,10.0,3.0,262.0,1.0
1688875115,1270.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,38.0,0.0,0.0,37.0,6.0,262.0,1.0
1688875116,1259.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,37.0,0.0,0.0,41.0,4.0,262.0,1.0
1688875117,1265.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,45.0,2.0,263.0,1.0
1688875118,1248.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,38.0,0.0,0.0,42.0,6.0,263.0,1.0
1688875119,1237.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,42.0,3.0,264.0,1.0
1688875120,1346.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,1.0,43.0,0.0,264.0,1.0
1688875121,1239.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,25.0,0.0,264.0,1.0
1688875122,1267.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,7.0,3.0,264.0,1.0
1688875123,1293.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,32.0,12.8,36.0,0.0,0.0,49.0,1.0,264.0,1.0
1688875124,1220.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,32.0,12.8,36.0,0.0,0.5,41.5,1.0,265.0,1.0
1688875125,1273.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,32.0,12.8,36.0,0.0,1.0,34.0,1.0,265.0,1.0
1688875126,1203.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,49.0,3.0,265.0,1.0
1688875127,1490.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,36.0,0.0,1.0,38.0,1.0,266.0,1.0
1688875128,1234.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,32.0,12.8,38.0,0.0,0.0,45.0,1.0,266.0,1.0
1688875129,1267.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,36.0,0.0,0.0,43.0,1.0,267.0,1.0
1688875130,1248.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,50.0,1.0,267.0,1.0
1688875131,1259.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,32.0,12.8,36.0,0.0,1.0,34.0,0.0,268.0,1.0
1688875132,1248.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,15.0,4.0,31.5,12.8,37.5,0.0,0.5,42.0,1.0,268.0,1.0
1688875133,1225.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,15.0,4.0,31.0,12.8,39.0,0.0,0.0,50.0,2.0,268.0,1.0
1688875134,1248.0,15644.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,32.0,12.8,36.0,0.0,0.0,35.0,1.0,269.0,1.0
1688875135,1290.0,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,-220.0,15600.0,-220.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,31.0,12.8,39.0,0.0,0.0,50.0,2.0,269.0,1.0
