TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1689218463,1329.0,16290.0,13800.0,1390.0,720.0,13200.0,1370.0,560.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,15.0,12.8,34.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218464,1287.0,16290.0,13800.0,1390.0,720.0,13400.0,1340.0,550.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,15.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218465,1166.0,16290.0,13800.0,1390.0,720.0,13400.0,1340.0,550.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,15.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218466,1149.0,16290.0,13800.0,1270.0,630.0,13400.0,1340.0,550.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,15.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218467,1200.0,16290.0,13800.0,1270.0,630.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,15.0,12.8,34.0,0.0,0.0,15.5,0.0,-1.0,-1.0,-1.0,-1.0
1689218468,1183.0,16290.0,13800.0,1270.0,630.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,15.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218469,1141.0,16290.0,13800.0,1280.0,650.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,15.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218470,1152.0,16290.0,13800.0,1280.0,650.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,15.0,12.8,34.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218471,1180.0,16290.0,13800.0,1280.0,650.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,15.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218472,1169.0,16290.0,13800.0,1280.0,660.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,15.0,12.8,34.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218473,1163.0,16286.0,13800.0,1280.0,660.0,13600.0,1180.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,15.0,12.8,34.0,0.0,0.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218474,1147.0,16290.0,13800.0,1280.0,660.0,13600.0,1180.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,15.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218475,1163.0,16290.0,13800.0,1280.0,630.0,13600.0,1180.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218476,1163.0,16290.0,13800.0,1280.0,630.0,13600.0,1240.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218477,1144.0,16290.0,13800.0,1280.0,630.0,13600.0,1240.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218478,1197.0,16290.0,13800.0,1300.0,660.0,13600.0,1240.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218479,1155.0,16290.0,13800.0,1300.0,660.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218480,1194.0,16290.0,13800.0,1300.0,660.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218481,1169.0,16290.0,13800.0,1240.0,670.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,120.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,15.0,12.8,34.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218482,1161.0,16290.0,13800.0,1240.0,670.0,13600.0,1260.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218483,1332.0,16286.0,13800.0,1240.0,670.0,13600.0,1260.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218484,1166.0,16290.0,14000.0,1250.0,640.0,13600.0,1260.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218485,1166.0,16290.0,14000.0,1250.0,640.0,13600.0,1230.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218486,1152.0,16290.0,14000.0,1250.0,640.0,13600.0,1230.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218487,1155.0,16290.0,13800.0,1260.0,640.0,13600.0,1230.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218488,1175.0,16290.0,13800.0,1260.0,640.0,13600.0,1210.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,120.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218489,1172.0,16290.0,13800.0,1260.0,640.0,13600.0,1210.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218490,1391.0,16290.0,13800.0,1270.0,790.0,13600.0,1210.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218491,1161.0,16290.0,13800.0,1270.0,790.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218492,1180.0,16286.0,13800.0,1270.0,790.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218493,1138.0,16290.0,13800.0,1250.0,650.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,15.5,0.0,-1.0,-1.0,-1.0,-1.0
1689218494,1189.0,16290.0,13800.0,1250.0,650.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218495,1402.0,16290.0,13800.0,1250.0,650.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218496,1172.0,16290.0,13800.0,1290.0,640.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218497,1172.0,16290.0,13800.0,1290.0,640.0,13600.0,1240.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218498,1152.0,16290.0,13800.0,1290.0,640.0,13600.0,1240.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,6.0,3.0,16.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218499,1163.0,16290.0,13800.0,1260.0,640.0,13600.0,1240.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218500,1178.0,16290.0,13800.0,1260.0,640.0,13600.0,1200.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,16.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218501,1178.0,16290.0,13800.0,1260.0,640.0,13600.0,1200.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,16.0,12.8,34.0,0.0,0.0,17.5,0.0,-1.0,-1.0,-1.0,-1.0
1689218502,1152.0,16286.0,13800.0,1260.0,640.0,13600.0,1200.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,16.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218503,1172.0,16290.0,13800.0,1260.0,640.0,13600.0,1250.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218504,1180.0,16290.0,13800.0,1260.0,640.0,13600.0,1250.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,120.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218505,1158.0,16286.0,14000.0,1230.0,630.0,13600.0,1250.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218506,1192.0,16290.0,14000.0,1230.0,630.0,13600.0,1240.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218507,1158.0,16290.0,14000.0,1230.0,630.0,13600.0,1240.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218508,1178.0,16290.0,13800.0,1270.0,630.0,13600.0,1240.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218509,1133.0,16290.0,13800.0,1270.0,630.0,13600.0,1270.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,14.5,0.0,-1.0,-1.0,-1.0,-1.0
1689218510,1186.0,16286.0,13800.0,1270.0,630.0,13600.0,1270.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218511,1166.0,16286.0,13800.0,1250.0,630.0,13600.0,1270.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218512,1161.0,16290.0,13800.0,1250.0,630.0,13600.0,1220.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218513,1203.0,16290.0,13800.0,1250.0,630.0,13600.0,1220.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218514,1152.0,16290.0,14000.0,1230.0,630.0,13600.0,1220.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218515,1169.0,16290.0,14000.0,1230.0,630.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218516,1147.0,16290.0,14000.0,1230.0,630.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218517,1161.0,16290.0,13800.0,1290.0,640.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218518,1189.0,16290.0,13800.0,1290.0,640.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218519,1388.0,16286.0,13800.0,1290.0,640.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218520,1366.0,16290.0,14000.0,1240.0,640.0,13600.0,1240.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218521,1360.0,16286.0,14000.0,1240.0,640.0,13400.0,1340.0,550.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218522,1155.0,16290.0,14000.0,1240.0,640.0,13400.0,1340.0,550.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218523,1147.0,16290.0,13800.0,1270.0,640.0,13400.0,1340.0,550.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218524,1183.0,16290.0,13800.0,1270.0,640.0,13600.0,1190.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218525,1200.0,16290.0,13800.0,1270.0,640.0,13600.0,1190.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218526,1158.0,16290.0,14000.0,1270.0,640.0,13600.0,1190.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,120.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,17.5,0.0,-1.0,-1.0,-1.0,-1.0
1689218527,1147.0,16290.0,14000.0,1270.0,640.0,13600.0,1270.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218528,1155.0,16290.0,14000.0,1270.0,640.0,13600.0,1270.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218529,1133.0,16290.0,14000.0,1240.0,610.0,13600.0,1270.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218530,1169.0,16290.0,14000.0,1240.0,610.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218531,1186.0,16290.0,14000.0,1240.0,610.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218532,1155.0,16290.0,14000.0,1250.0,650.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218533,1172.0,16290.0,14000.0,1250.0,650.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,16.5,0.5,-1.0,-1.0,-1.0,-1.0
1689218534,1172.0,16290.0,14000.0,1250.0,650.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,17.0,12.8,34.0,0.0,0.0,14.0,1.0,-1.0,-1.0,-1.0,-1.0
1689218535,1161.0,16290.0,14000.0,1250.0,630.0,13600.0,1230.0,500.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218536,1147.0,16290.0,14000.0,1250.0,630.0,13600.0,1230.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,17.0,12.8,34.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218537,1175.0,16290.0,14000.0,1250.0,630.0,13600.0,1230.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218538,1158.0,16290.0,13800.0,1250.0,630.0,13600.0,1230.0,490.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218539,1138.0,16290.0,13800.0,1250.0,630.0,13600.0,1190.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218540,1163.0,16290.0,13800.0,1250.0,630.0,13600.0,1190.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218541,1166.0,16290.0,13800.0,1250.0,640.0,13600.0,1190.0,510.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218542,1163.0,16290.0,13800.0,1250.0,640.0,13400.0,1170.0,460.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,18.5,0.0,-1.0,-1.0,-1.0,-1.0
1689218543,1158.0,16290.0,13800.0,1250.0,640.0,13400.0,1170.0,460.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218544,1161.0,16290.0,13600.0,1390.0,700.0,13400.0,1170.0,460.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218545,1149.0,16286.0,13600.0,1390.0,700.0,13200.0,980.0,410.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218546,1158.0,16281.0,13600.0,1390.0,700.0,13200.0,980.0,410.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4.0,7.0,3.0,18.0,12.8,34.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1689218547,1149.0,16271.0,11600.0,1350.0,570.0,13200.0,980.0,410.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,18.0,12.8,34.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
