TIME,POWER,TEMP,PI_A_TEMP
0.825,2.62752,25.964000000000002,1.0
0.8416666666666667,2.6550599999999998,26.022,1.0
0.8916666666666667,2.7417599999999998,26.158999999999995,1.0
0.9083333333333333,2.7733800000000004,26.218000000000004,1.0
0.9583333333333333,2.8682399999999997,26.355,1.0
0.975,2.89986,26.398999999999997,1.0
1.025,2.9783999999999997,26.541000000000004,1.0
1.0416666666666667,3.00798,26.595,1.0
1.0916666666666668,3.10692,26.776,1.0
1.1083333333333334,3.12834,26.839000000000002,1.0
1.1583333333333332,3.20892,27.146,1.0
1.175,3.2323799999999996,27.272999999999996,1.0
1.225,3.29868,27.676,1.0
1.2416666666666667,3.3201,27.817000000000004,1.0
1.2916666666666665,3.3843599999999996,28.245,1.0
1.3083333333333333,3.3935399999999993,28.406,1.0
1.3583333333333334,3.44556,28.871000000000002,1.0
1.375,3.4771799999999997,29.041,1.0
1.425,3.55164,29.566999999999997,1.0
1.4416666666666667,3.5761200000000004,29.742000000000004,1.0
1.4916666666666665,3.63528,30.291999999999998,1.0
1.508333333333333,3.6485399999999997,30.476999999999997,1.0
1.5583333333333333,3.7025999999999994,31.08,1.0
1.575,3.7229999999999994,31.275,1.0
1.625,3.78828,31.868,1.0
1.6416666666666666,3.8188799999999996,32.053000000000004,1.0
1.6916666666666667,3.89232,32.638,1.0
1.7083333333333335,3.9137399999999998,32.847,1.0
1.758333333333333,3.9882,33.422000000000004,1.0
1.775,4.002479999999999,33.617,1.0
1.825,4.04532,34.216,1.0
1.8416666666666668,4.07388,34.431,1.0
1.8916666666666666,4.1616,35.051,2.0
1.9083333333333332,4.18302,35.251,2.0
1.9583333333333335,4.24728,35.88,2.0
1.975,4.256460000000001,36.109,2.0
2.025,4.3145999999999995,36.724000000000004,2.0
2.0416666666666665,4.3360199999999995,36.924,2.0
2.091666666666667,4.40232,37.568,2.0
2.1083333333333334,4.430879999999999,37.792,2.0
2.158333333333333,4.50228,38.459,2.0
2.175,4.5237,38.683,2.0
2.225,4.602239999999999,39.37,2.0
2.2416666666666667,4.62366,39.609,2.0
2.2916666666666665,4.67364,40.291000000000004,2.0
2.3083333333333336,4.66854,40.525,2.0
2.3583333333333334,4.67772,41.247,2.0
2.375,4.6787399999999995,41.49100000000001,2.0
2.425,4.681799999999999,42.175,2.0
2.4416666666666664,4.6828199999999995,42.409,2.0
2.4916666666666667,4.68588,43.081,2.0
2.5083333333333333,4.6807799999999995,43.32,2.0
2.5583333333333336,4.6613999999999995,44.022,2.0
2.575,4.652219999999999,44.251000000000005,2.0
2.625,4.62468,44.975,2.0
2.641666666666667,4.61754,45.209,2.0
2.691666666666667,4.59408,45.933,2.0
2.708333333333333,4.586939999999999,46.17100000000001,2.0
2.7583333333333333,4.565519999999999,46.871,2.0
2.775,4.56654,47.1,2.0
2.825,4.55328,47.694,2.0
2.841666666666667,4.561439999999999,47.879000000000005,2.0
2.891666666666667,4.5716399999999995,48.34700000000001,2.0
2.908333333333333,4.57266,48.498000000000005,2.0
2.958333333333333,4.57776,48.946000000000005,2.0
2.975,4.57878,49.08200000000001,2.0
3.025,4.581839999999999,49.493,2.0
3.041666666666667,4.5747,49.63,2.0
3.091666666666667,4.58388,50.0,2.0
3.108333333333333,4.583879999999999,50.12700000000001,2.0
3.158333333333333,4.5798,50.492,2.0
3.175,4.580819999999999,50.61299999999999,2.0
3.225,4.58184,50.94,2.0
3.2416666666666667,4.58184,51.056,2.0
3.291666666666667,4.567559999999999,51.355,2.0
3.308333333333333,4.567559999999999,51.463,2.0
3.358333333333333,4.569599999999999,51.787,2.0
3.375,4.5716399999999995,51.894,2.0
3.425,4.565519999999999,52.235,2.0
3.441666666666667,4.56654,52.352,2.0
3.4916666666666667,4.569599999999999,52.67400000000001,2.0
3.5083333333333333,4.563479999999999,52.766000000000005,2.0
3.558333333333333,4.559399999999999,53.062,2.0
3.575,4.56042,53.18900000000001,2.0
3.625,4.5716399999999995,53.471000000000004,2.0
3.641666666666667,4.570619999999999,53.559,2.0
3.691666666666667,4.551239999999999,53.875,2.0
3.708333333333333,4.555319999999999,53.977,2.0
3.7583333333333333,4.54512,54.288999999999994,2.0
3.775,4.539,54.372,2.0
3.825,4.534919999999999,54.626000000000005,2.0
3.841666666666667,4.535939999999999,54.724,2.0
3.891666666666667,4.524719999999999,54.963,2.0
3.908333333333333,4.52574,55.05,2.0
3.958333333333333,4.541039999999999,55.303999999999995,2.0
3.975,4.540019999999999,55.382000000000005,2.0
4.025,4.54308,55.626000000000005,2.0
4.041666666666667,4.551239999999999,55.713,2.0
4.091666666666667,4.5736799999999995,55.98,2.0
4.108333333333333,4.576739999999999,56.077,2.0
