TIME,POWER,TEMP
0.825,7.635676665430999,39.52
0.8416666666666667,7.6359805524682685,39.55
0.8583333333333333,7.635661414943419,39.58
0.875,7.635352448980406,39.61
0.8916666666666667,7.636954415182421,39.64
0.9083333333333333,7.637741925005234,39.67
0.925,7.638473450151082,39.7
0.9416666666666668,7.638830441067713,39.73
0.9583333333333333,7.6383941332659235,39.76
0.975,7.638914430388504,39.79
0.9916666666666667,7.6400892065483,39.81
1.0083333333333333,7.640974929322999,39.84
1.025,7.6415914275200105,39.865
1.0416666666666667,7.641476465178593,39.885
1.0583333333333333,7.641490778610473,39.905
1.075,7.642131695428336,39.925
1.0916666666666668,7.642663893956126,39.945
1.1083333333333334,7.6425787254061355,39.965
1.125,7.64277080354549,39.985
1.1416666666666666,7.643267546655158,40.005
1.1583333333333332,7.644049162326432,40.025
1.175,7.644458133704747,40.045
1.1916666666666667,7.644611147646551,40.065
1.2083333333333333,7.645246398576794,40.095
1.225,7.645350851168229,40.115
1.2416666666666667,7.645404650275958,40.135
1.2583333333333333,7.6463554482775,40.155
1.275,7.646835795111946,40.175
1.2916666666666665,7.647335443978042,40.2
1.3083333333333333,7.647712788147368,40.23
1.325,7.648126325895432,40.25
1.3416666666666668,7.648647106999551,40.28
1.3583333333333334,7.648785025082036,40.305
1.375,7.649165595334728,40.325
1.3916666666666666,7.649630568750094,40.355
1.4083333333333332,7.649898507594772,40.385
1.425,7.650164194654321,40.415
1.4416666666666667,7.651495028628949,40.445
1.4583333333333335,7.653251046441798,40.475
1.475,7.653890308591517,40.505
1.4916666666666665,7.654970599625379,40.535
1.508333333333333,7.655342887643734,40.565
1.525,7.655725692635931,40.595
1.5416666666666665,7.656829679947869,40.625
1.5583333333333333,7.658639539435398,40.65
1.575,7.659915994674273,40.67
1.5916666666666668,7.660850711473072,40.7
1.6083333333333334,7.661166754116283,40.73
1.625,7.661319114837106,40.76
1.6416666666666666,7.662254528658702,40.79
1.6583333333333332,7.6643299093566295,40.82
1.675,7.664169672810349,40.84
1.6916666666666667,7.665370533923594,40.86
1.7083333333333335,7.66545321629943,40.88
1.725,7.6649784134918315,40.9
1.7416666666666665,7.666553676268073,40.92
1.758333333333333,7.6692166599361915,40.94
1.775,7.670888043726515,40.96
1.7916666666666665,7.67208468429334,40.98
1.8083333333333333,7.671973005527494,41.0
1.825,7.671294452786313,41.02
1.8416666666666668,7.671570239729509,41.04
1.8583333333333334,7.671553501559353,41.06
1.875,7.6737713242122565,41.08
1.8916666666666666,7.674709941704757,41.1
1.9083333333333332,7.673864017607837,41.12
1.925,7.67350301002971,41.14
1.9416666666666667,7.674400628035101,41.16
1.9583333333333335,7.675472535776905,41.18
1.975,7.677372230340275,41.2
1.991666666666667,7.67742425933322,41.22
2.0083333333333333,7.676617745898708,41.24
2.025,7.677545970410179,41.26
2.0416666666666665,7.677621207960865,41.28
2.0583333333333336,7.67940737752037,41.3
2.075,7.68041085400828,41.32
2.091666666666667,7.679712697812119,41.34
2.1083333333333334,7.678961469773407,41.36
2.125,7.679606993625699,41.38
2.1416666666666666,7.680682131920361,41.405
2.158333333333333,7.682229849218574,41.435
2.175,7.682362797038508,41.455
2.1916666666666664,7.6814563308653,41.475
2.2083333333333335,7.6814030256833465,41.495
2.225,7.682020752403371,41.515
2.2416666666666667,7.684446092225237,41.525
2.2583333333333333,7.6854106703378555,41.54
2.275,7.684503492697331,41.57
2.2916666666666665,7.683807472587061,41.6
2.3083333333333336,7.6846442001375,41.62
2.325,7.6855884747704275,41.645
2.341666666666667,7.686998042784588,41.675
2.3583333333333334,7.687482058914244,41.705
2.375,7.686508023456453,41.725
2.3916666666666666,7.686267595296419,41.745
2.408333333333333,7.686822197992687,41.765
2.425,7.687791330380369,41.785
2.4416666666666664,7.688854590693538,41.805
2.4583333333333335,7.688598450108581,41.825
2.475,7.687883542132916,41.845
2.4916666666666667,7.687127195471232,41.865
2.5083333333333333,7.688349157706744,41.885
2.525,7.689945508334285,41.905
2.5416666666666665,7.690315009273903,41.925
2.5583333333333336,7.68940534545372,41.945
2.575,7.689239355852926,41.965
2.591666666666667,7.6900784391302395,41.985
2.608333333333333,7.691074738457345,42.005
2.625,7.691706481614556,42.025
2.641666666666667,7.691606488906857,42.045
2.658333333333333,7.690759834203492,42.065
2.675,7.691173945596571,42.085
2.691666666666667,7.692426310336863,42.105
2.708333333333333,7.693413271509664,42.125
2.725,7.69380559202742,42.145
2.7416666666666667,7.6931865906852,42.165
2.7583333333333333,7.692454815544002,42.185
2.775,7.693331099566184,42.205
2.791666666666667,7.694339317856729,42.225
2.808333333333333,7.69499455489794,42.245
2.825,7.6953283447381455,42.265
2.841666666666667,7.69437446492185,42.285
2.858333333333333,7.694339408202599,42.305
2.875,7.6946965038681165,42.315
2.891666666666667,7.696696116158068,42.335
2.908333333333333,7.697729785289695,42.355
2.925,7.6967512459570795,42.375
2.941666666666667,7.696408303935064,42.395
2.958333333333333,7.69675986988021,42.41
2.975,7.697970414954738,42.42
2.9916666666666667,7.69936502502886,42.44
3.0083333333333333,7.69979025546003,42.45
3.025,7.699163989965587,42.465
3.041666666666667,7.6987761591861155,42.485
3.058333333333333,7.699582841391796,42.495
3.075,7.700589931858954,42.505
3.091666666666667,7.701813499001046,42.515
3.108333333333333,7.700874548567923,42.525
3.125,7.699867802889511,42.535
3.141666666666667,7.699055422265651,42.545
3.158333333333333,7.699509423556342,42.555
3.175,7.700811426634781,42.565
3.191666666666667,7.702862988724853,42.575
3.208333333333333,7.702922831860892,42.585
3.225,7.702232994945412,42.595
3.2416666666666667,7.703666722653697,42.605
3.2583333333333333,7.704011080162619,42.615
3.275,7.705577659289666,42.625
3.291666666666667,7.7071724170462,42.635
3.308333333333333,7.705645538626167,42.645
3.325,7.704531356355562,42.655
