TIME,POWER,TEMP
0.825,8.837277408487292,40.505
0.8416666666666667,8.840433014424057,40.555
0.8583333333333333,8.8414985165984,40.605
0.875,8.84403564380738,40.655
0.8916666666666667,8.848149275314563,40.705
0.9083333333333333,8.849928990652376,40.755
0.925,8.851963870061189,40.795
0.9416666666666668,8.851158498278124,40.825
0.9583333333333333,8.854630114509188,40.865
0.975,8.853621311452628,40.905
0.9916666666666667,8.856187427976774,40.945
1.0083333333333333,8.859452392645798,40.985
1.025,8.858808983501678,41.025
1.0416666666666667,8.861589750488182,41.065
1.0583333333333333,8.858799532745174,41.105
1.075,8.861551454166575,41.145
1.0916666666666668,8.860990026296122,41.185
1.1083333333333334,8.862480603704181,41.225
1.125,8.868948584106732,41.265
1.1416666666666666,8.868301242143296,41.305
1.1583333333333332,8.871422885270068,41.345
1.175,8.865591342990605,41.385
1.1916666666666667,8.866914963954834,41.425
1.2083333333333333,8.86968832536936,41.46
1.225,8.870859244206827,41.49
1.2416666666666667,8.873437042150833,41.52
1.2583333333333333,8.872615107680753,41.55
1.275,8.875670899534288,41.58
1.2916666666666665,8.874669193049675,41.61
1.3083333333333333,8.878416359790064,41.64
1.325,8.887027015124275,41.67
1.3416666666666668,8.884856862751107,41.7
1.3583333333333334,8.88449919776509,41.73
1.375,8.884593702580775,41.76
1.3916666666666666,8.885707081549844,41.79
1.4083333333333332,8.884176373323605,41.82
1.425,8.888855905068446,41.85
1.4416666666666667,8.893221028681614,41.88
1.4583333333333335,8.897051520579966,41.91
1.475,8.899823687341382,41.95
1.4916666666666665,8.900411150373374,41.99
1.508333333333333,8.903887691098625,42.03
1.525,8.903478222096208,42.07
1.5416666666666665,8.906438932671966,42.11
1.5583333333333333,8.905336815192939,42.15
1.575,8.905411503530377,42.19
1.5916666666666668,8.910296630387494,42.22
1.6083333333333334,8.91017343589281,42.26
1.625,8.912185823364487,42.3
1.6416666666666666,8.911379048809358,42.34
1.6583333333333332,8.911508764845134,42.38
1.675,8.912704611349975,42.42
1.6916666666666667,8.911909600671638,42.45
1.7083333333333335,8.914781352064153,42.48
1.725,8.913075291843432,42.51
1.7416666666666665,8.915571355973977,42.55
1.758333333333333,8.91595351308735,42.58
1.775,8.916361304859766,42.61
1.7916666666666665,8.918195288237817,42.64
1.8083333333333333,8.916543769556078,42.67
1.825,8.921039828935186,42.7
1.8416666666666668,8.920090152069445,42.73
1.8583333333333334,8.915352596993664,42.76
1.875,8.922245213543096,42.79
1.8916666666666666,8.92160668667945,42.82
1.9083333333333332,8.920861684099375,42.85
1.925,8.918848922609852,42.88
1.9416666666666667,8.922317096147223,42.91
1.9583333333333335,8.921882458777953,42.94
1.975,8.923110106609952,42.97
1.991666666666667,8.924199594097995,43.01
2.0083333333333333,8.922394303765929,43.04
2.025,8.924816441812812,43.06
2.0416666666666665,8.922465159814745,43.09
2.0583333333333336,8.924270492213136,43.12
2.075,8.923784929496126,43.15
2.091666666666667,8.924536557017367,43.18
2.1083333333333334,8.928380430856986,43.21
2.125,8.927429557768665,43.24
2.1416666666666666,8.930373787819768,43.27
2.158333333333333,8.92814201885095,43.3
2.175,8.931289958750645,43.33
2.1916666666666664,8.930765300929938,43.36
2.2083333333333335,8.924639466515218,43.39
2.225,8.928833955875895,43.42
2.2416666666666667,8.928597038024215,43.45
2.2583333333333333,8.929991464501178,43.48
2.275,8.926421755562217,43.51
2.2916666666666665,8.927330204340599,43.54
2.3083333333333336,8.93254015980747,43.57
2.325,8.93652550802851,43.6
2.341666666666667,8.939428807035103,43.63
2.3583333333333334,8.937726832105547,43.66
2.375,8.940029760912878,43.69
2.3916666666666666,8.939260104981624,43.72
2.408333333333333,8.94097672037922,43.75
2.425,8.940557891402339,43.78
2.4416666666666664,8.940546788116794,43.81
2.4583333333333335,8.945093441330712,43.84
2.475,8.942539129834014,43.87
2.4916666666666667,8.944004976541972,43.9
2.5083333333333333,8.943512917104288,43.92
2.525,8.945468035199527,43.94
2.5416666666666665,8.945033525397854,43.96
2.5583333333333336,8.942982704859267,43.98
2.575,8.943799154240544,44.0
2.591666666666667,8.946317796542452,44.02
2.608333333333333,8.947195387951808,44.05
2.625,8.947056092132181,44.08
2.641666666666667,8.947572125601042,44.11
2.658333333333333,8.948085740529764,44.13
2.675,8.944835988450269,44.15
2.691666666666667,8.947121688988108,44.17
2.708333333333333,8.948384737197724,44.19
2.725,8.950113780705646,44.22
2.7416666666666667,8.950408688272388,44.25
2.7583333333333333,8.950038772212348,44.28
2.775,8.956076112171237,44.31
2.791666666666667,8.949904522681503,44.34
2.808333333333333,8.951380914819262,44.37
2.825,8.953179800568245,44.4
2.841666666666667,8.952480473147101,44.43
2.858333333333333,8.954157369406067,44.46
2.875,8.949971349829083,44.49
2.891666666666667,8.952111251159872,44.52
2.908333333333333,8.954217059596642,44.55
2.925,8.955451664238568,44.58
2.941666666666667,8.956138632125985,44.61
2.958333333333333,8.956733780013707,44.64
2.975,8.9545905678259,44.67
2.9916666666666667,8.948882401542027,44.7
3.0083333333333333,8.950033427580365,44.73
3.025,8.950808948224338,44.76
3.041666666666667,8.95154412462351,44.79
3.058333333333333,8.952417433785172,44.82
3.075,8.952786378562902,44.85
3.091666666666667,8.951587583983299,44.88
3.108333333333333,8.951879857474218,44.91
3.125,8.949844341915526,44.94
3.141666666666667,8.949475306601256,44.96
3.158333333333333,8.94936194571179,44.98
3.175,8.948684998533786,45.0
3.191666666666667,8.948569081866859,45.02
3.208333333333333,8.947158737411069,45.04
3.225,8.95330915248401,45.06
3.2416666666666667,8.954070258946329,45.08
3.2583333333333333,8.951407196010075,45.11
3.275,8.950884609175253,45.13
3.291666666666667,8.951164499392828,45.15
3.308333333333333,8.952422298682627,45.17
3.325,8.951923024760369,45.19
3.341666666666667,8.953773917013866,45.21
3.358333333333333,8.953383165594936,45.23
3.375,8.953870793462215,45.25
3.391666666666667,8.954901042916946,45.27
3.408333333333333,8.954430877633019,45.29
3.425,8.955730489690275,45.31
3.441666666666667,8.955171730525342,45.33
3.458333333333333,8.957223449626216,45.35
3.475,8.957498141016453,45.37
3.4916666666666667,8.956309271303045,45.39
3.5083333333333333,8.960669113384807,45.42
3.525,8.95968952634901,45.44
3.541666666666667,8.96037021766912,45.47
3.558333333333333,8.960400573682659,45.495
3.575,8.965385304574415,45.515
3.591666666666667,8.971851243878078,45.545
3.608333333333333,8.968996663299608,45.565
3.625,8.970035271332389,45.595
