TIME,POWER,TEMP,ATLAS_B_TEMP
2.4916666666666667,9.752600000000001,27.255,10.0
2.5083333333333333,9.74776,27.295,10.0
2.5583333333333336,9.74776,27.41,10.0
2.575,9.74776,27.445,10.0
2.625,9.6074,27.555,10.0
2.641666666666667,9.467039999999999,27.595,10.0
2.691666666666667,9.467039999999999,27.715,11.0
2.708333333333333,9.467039999999999,27.755,11.0
2.7583333333333333,9.46946,27.875,11.0
2.775,9.471879999999999,27.915,11.0
2.825,9.4743,28.035,11.0
2.841666666666667,9.47672,28.065,11.0
2.891666666666667,9.47914,28.165,11.0
2.908333333333333,9.48156,28.195,11.0
2.958333333333333,9.33394,28.285,11.0
2.975,9.18632,28.315,11.0
3.025,9.1839,28.395,11.0
3.041666666666667,9.181479999999999,28.435,11.0
3.091666666666667,9.181479999999999,28.58,11.0
3.108333333333333,9.181479999999999,28.63,11.0
3.158333333333333,9.1839,28.795,11.0
3.175,9.18632,28.85,11.0
3.225,9.1839,29.0,11.0
3.2416666666666667,9.181479999999999,29.04,11.0
3.291666666666667,9.17906,29.16,11.0
3.308333333333333,9.176639999999999,29.2,11.0
3.358333333333333,9.17906,29.32,11.0
3.375,9.181479999999999,29.36,11.0
3.425,9.1839,29.445,11.0
3.441666666666667,9.18632,29.46,11.0
3.4916666666666667,9.18632,29.51,11.0
3.5083333333333333,9.18632,29.52,11.0
3.558333333333333,9.18874,29.58,11.0
3.575,9.19116,29.6,11.0
3.625,9.18874,29.66,11.0
3.641666666666667,9.18632,29.69,11.0
3.691666666666667,9.193579999999999,29.78,11.0
3.708333333333333,9.20084,29.81,11.0
3.7583333333333333,9.2081,29.9,11.0
3.775,9.21536,29.93,11.0
3.825,9.22504,30.01,11.0
3.841666666666667,9.234720000000001,30.03,11.0
3.891666666666667,9.234720000000001,30.09,11.0
3.908333333333333,9.234720000000001,30.11,11.0
3.958333333333333,9.09436,30.2,12.0
3.975,8.953999999999999,30.23,12.0
4.025,8.953999999999999,30.32,12.0
4.041666666666667,8.953999999999999,30.35,12.0
4.091666666666667,8.958839999999999,30.44,12.0
4.108333333333333,8.963679999999998,30.47,12.0
4.158333333333333,8.968520000000002,30.56,12.0
4.175,8.97336,30.59,12.0
4.225,8.975779999999999,30.67,12.0
4.241666666666667,8.9782,30.695,12.0
4.291666666666667,8.98062,30.765,12.0
4.308333333333334,8.983039999999999,30.785,12.0
4.358333333333333,8.9903,30.845,12.0
4.375,8.99756,30.865,12.0
4.425,8.9903,30.925,12.0
4.441666666666666,8.983039999999999,30.945,12.0
4.491666666666667,8.983039999999999,31.005,12.0
4.508333333333333,8.983039999999999,31.025,12.0
4.558333333333334,8.9782,31.095,12.0
4.575,8.97336,31.125,12.0
4.625,8.97336,31.215,12.0
4.641666666666667,8.97336,31.235,12.0
4.691666666666666,8.82816,31.315,12.0
4.708333333333333,8.68296,31.345,12.0
4.758333333333333,8.82816,31.41,12.0
4.775,8.97336,31.44,12.0
4.825,8.97336,31.505,12.0
4.841666666666667,8.97336,31.525,12.0
4.891666666666667,8.975779999999999,31.585,12.0
4.908333333333333,8.9782,31.605,12.0
4.958333333333333,8.975779999999999,31.665,12.0
4.975,8.97336,31.685,12.0
5.025,8.970939999999999,31.745,12.0
5.041666666666667,8.968520000000002,31.765,12.0
5.091666666666667,8.966099999999999,31.85,12.0
5.108333333333333,8.963679999999998,31.9,12.0
5.158333333333334,8.96126,32.035,12.0
5.175,8.958839999999999,32.085,12.0
5.225,8.963679999999998,32.205,12.0
5.241666666666666,8.968520000000002,32.245,12.0
5.291666666666666,9.11614,32.365,12.0
5.308333333333334,9.26376,32.395,12.0
5.358333333333333,9.3896,32.485,12.0
5.375,9.51544,32.505,12.0
5.425,9.51302,32.54,12.0
5.441666666666666,9.5106,32.55,12.0
5.491666666666666,9.50818,32.58,12.0
5.508333333333334,9.50576,32.59,12.0
5.558333333333334,9.64612,32.62,13.0
5.575,9.78648,32.63,13.0
5.625,9.78406,32.65,13.0
5.641666666666667,9.78164,32.66,13.0
5.691666666666666,9.78164,32.69,13.0
5.708333333333334,9.78164,32.7,13.0
5.758333333333334,9.79132,32.74,13.0
5.775,9.801,32.75,13.0
5.825,9.81068,32.805,13.0
5.841666666666666,9.820359999999999,32.825,13.0
5.891666666666667,9.820359999999999,32.885,13.0
5.908333333333334,9.820359999999999,32.905,13.0
5.958333333333334,9.82278,32.965,13.0
5.975,9.8252,32.985,13.0
6.025,9.95346,33.045,13.0
6.041666666666666,10.08172,33.065,13.0
6.091666666666666,10.08172,33.125,13.0
6.108333333333333,10.08172,33.145,13.0
6.158333333333334,10.08414,33.205,13.0
6.175,10.08656,33.225,13.0
6.225,10.08656,33.275,13.0
6.241666666666666,10.08656,33.285,13.0
6.291666666666666,10.093820000000001,33.315,13.0
6.308333333333334,10.10108,33.335,13.0
6.358333333333333,10.132539999999999,33.385,13.0
6.375,10.164,33.395,13.0
6.425,10.164,33.425,13.0
6.441666666666666,10.164,33.445,13.0
6.491666666666666,10.15916,33.49,13.0
6.508333333333334,10.15432,33.51,13.0
6.558333333333334,10.149479999999999,33.57,13.0
6.575,10.144639999999999,33.59,13.0
6.625,10.14222,33.65,13.0
6.641666666666667,10.1398,33.67,13.0
6.691666666666666,10.1398,33.73,13.0
6.708333333333334,10.1398,33.75,13.0
6.758333333333334,10.1398,33.81,13.0
6.775,10.1398,33.82,13.0
6.825,10.13738,33.865,13.0
6.841666666666666,10.13496,33.875,13.0
6.891666666666667,10.13738,33.905,13.0
6.908333333333334,10.1398,33.915,13.0
6.958333333333334,10.14706,33.945,13.0
6.975,10.15432,33.955,13.0
7.025,10.301939999999998,33.985,13.0
7.041666666666666,10.44956,34.005,13.0
7.091666666666666,10.451979999999999,34.105,13.0
7.108333333333333,10.4544,34.135,13.0
7.158333333333334,10.4544,34.235,14.0
7.175,10.4544,34.265,14.0
7.225,10.45682,34.365,14.0
7.241666666666666,10.45924,34.405,14.0
7.291666666666666,10.45682,34.505,14.0
7.308333333333334,10.4544,34.535,14.0
7.358333333333333,10.45682,34.625,14.0
7.375,10.45924,34.655,14.0
7.425,10.4907,34.735,14.0
7.441666666666666,10.52216,34.765,14.0
7.491666666666666,10.519739999999999,34.8,14.0
7.508333333333334,10.517320000000002,34.8,14.0
7.558333333333334,10.517320000000002,34.79,14.0
7.575,10.517320000000002,34.79,14.0
7.625,10.517320000000002,34.79,14.0
7.641666666666667,10.517320000000002,34.79,14.0
7.691666666666666,10.51006,34.82,14.0
7.708333333333334,10.502799999999999,34.83,14.0
7.758333333333334,10.65526,34.86,14.0
7.775,10.80772,34.87,14.0
7.825,10.805299999999999,34.915,14.0
7.841666666666666,10.802879999999998,34.925,14.0
7.891666666666667,10.805299999999999,34.97,14.0
7.908333333333334,10.80772,34.99,14.0
7.958333333333334,10.805299999999999,35.05,14.0
7.975,10.802879999999998,35.07,14.0
8.025,10.805299999999999,35.12,14.0
8.041666666666666,10.80772,35.14,14.0
8.091666666666667,10.66252,35.2,14.0
