TIME,POWER,TEMP
0.825,3.068031145599568,43.138999999999996
0.8416666666666667,3.121199450940959,43.232000000000006
0.8583333333333333,3.1723138365270476,43.324
0.875,3.2228163543701682,43.42100000000001
0.8916666666666667,3.2747512161085557,43.50899999999999
0.9083333333333333,3.325127745438977,43.618
0.925,3.376600251103467,43.73
0.9416666666666668,3.428873388381496,43.827
0.9583333333333333,3.478167038170456,43.93899999999999
0.975,3.530206223073085,44.041000000000004
0.9916666666666667,3.5824298955959586,44.158
1.0083333333333333,3.631889084133576,44.285
1.025,3.6842574179855636,44.412
1.0416666666666667,3.7357486946257383,44.523999999999994
1.0583333333333333,3.786032337973134,44.646
1.075,3.8383450210835366,44.773
1.0916666666666668,3.888747208057091,44.909
1.1083333333333334,3.939789237512228,45.05
1.125,3.9926676359065345,45.181999999999995
1.1416666666666666,4.041860499370716,45.324
1.1583333333333332,4.093993223543658,45.455
1.175,4.1463855427582805,45.596
1.1916666666666667,4.195784384524544,45.742
1.2083333333333333,4.248219656014299,45.87799999999999
1.225,4.299791527586593,46.019
1.2416666666666667,4.350246898516985,46.151
1.2583333333333333,4.402488608099305,46.297
1.275,4.452403355061353,46.438
1.2916666666666665,4.504197275034518,46.58
1.3083333333333333,4.557188947999434,46.711999999999996
1.325,4.606644158778679,46.84400000000001
1.3416666666666668,4.659119338537514,46.97599999999999
1.3583333333333334,4.711197639187294,47.098
1.375,4.761471344935549,47.24400000000001
1.3916666666666666,4.813987549480199,47.376000000000005
1.4083333333333332,4.865484588197298,47.508
1.425,4.91612191834882,47.659000000000006
1.4416666666666667,4.9686100765044126,47.8
1.4583333333333335,5.019134183661314,47.937
1.475,5.070762847627125,48.07900000000001
1.4916666666666665,5.123170962395737,48.206
1.508333333333333,5.120907766817984,48.333
1.525,5.124625861941554,48.45
1.5416666666666665,5.125178661454523,48.553000000000004
1.5583333333333333,5.1231977601791,48.646
1.575,5.127121966668131,48.736000000000004
1.5916666666666668,5.127183040066303,48.834
1.6083333333333334,5.12718211765635,48.922
1.625,5.129147370883468,48.995
1.6416666666666666,5.127267013534381,49.078
1.6583333333333332,5.12914865290868,49.16000000000001
1.675,5.1333669806385025,49.230999999999995
1.6916666666666667,5.134339383317511,49.304
1.7083333333333335,5.141034075994367,49.37700000000001
1.725,5.142079661792931,49.445
1.7416666666666665,5.136103532409286,49.518
1.758333333333333,5.1361560907499335,49.58200000000001
1.775,5.132421444033484,49.650999999999996
1.7916666666666665,5.131102072125855,49.724
1.8083333333333333,5.133227136977102,49.787
1.825,5.131717214851083,49.841
1.8416666666666668,5.133572511807017,49.900000000000006
1.8583333333333334,5.1353308936383675,49.958999999999996
1.875,5.133441787715176,50.016999999999996
1.8916666666666666,5.136840059400822,50.075
1.9083333333333332,5.13827944560808,50.139
1.925,5.136646960331641,50.20700000000001
1.9416666666666667,5.139951381273046,50.27
1.9583333333333335,5.1397595703157775,50.31399999999999
1.975,5.139557517718653,50.382
1.991666666666667,5.141353149251405,50.446999999999996
2.0083333333333333,5.1393502978321886,50.505
2.025,5.141810108060842,50.558
2.0416666666666665,5.141848762112638,50.620999999999995
2.0583333333333336,5.139471378126071,50.674
2.075,5.142776795103693,50.727
2.091666666666667,5.143882420031197,50.783
2.1083333333333334,5.141533100785466,50.83200000000001
2.125,5.144839317072159,50.88
2.1416666666666666,5.1444030109852,50.923
2.158333333333333,5.1441285640324255,50.967000000000006
2.175,5.146516647165803,51.01
2.1916666666666664,5.144838396240058,51.053000000000004
2.2083333333333335,5.147126390171858,51.101000000000006
2.225,5.148617387521836,51.14
2.2416666666666667,5.145994054481303,51.193000000000005
2.2583333333333333,5.149182247209668,51.23700000000001
2.275,5.1495887291514375,51.281000000000006
2.2916666666666665,5.147818285194135,51.334
2.3083333333333336,5.1513142161134216,51.37700000000001
2.325,5.150296783412009,51.406000000000006
2.341666666666667,5.150208649574562,51.445
2.3583333333333334,5.153072119870149,51.503
2.375,5.150815545093049,51.56100000000001
2.3916666666666666,5.15289123237426,51.614000000000004
2.408333333333333,5.154637236874245,51.658
2.425,5.152050204325658,51.69200000000001
2.4416666666666664,5.154157560400336,51.736000000000004
2.4583333333333335,5.15199978077463,51.785
2.475,5.145945756134335,51.833
2.4916666666666667,5.146437456034629,51.88700000000001
2.5083333333333333,5.145110980755113,51.945
2.525,5.144373884865267,51.989000000000004
2.5416666666666665,5.146326092251999,52.033
2.5583333333333336,5.1452400729709,52.101000000000006
2.575,5.145982351495872,52.145
2.591666666666667,5.146947804571412,52.184000000000005
2.608333333333333,5.144675693648819,52.238
2.625,5.1478808275283505,52.272000000000006
2.641666666666667,5.148621558911644,52.306000000000004
2.658333333333333,5.1464402963347995,52.36
2.675,5.14974998360069,52.39900000000001
2.691666666666667,5.1492648147044076,52.448
2.708333333333333,5.148480134375146,52.49700000000001
2.725,5.152965859900295,52.531000000000006
2.7416666666666667,5.154444871454626,52.575
2.7583333333333333,5.1590654773833045,52.614000000000004
2.775,5.161195631793436,52.653
2.791666666666667,5.157913162362218,52.69700000000001
2.808333333333333,5.16116509486166,52.721000000000004
2.825,5.161454702182887,52.765
2.841666666666667,5.158715218406281,52.809000000000005
2.858333333333333,5.162119311735109,52.843
2.875,5.161796088665728,52.882000000000005
2.891666666666667,5.16060117401964,52.926
2.908333333333333,5.163183008785616,52.96
2.925,5.161999871786742,52.999
2.941666666666667,5.163278262084223,53.043
2.958333333333333,5.164308522117526,53.077000000000005
2.975,5.161197096222249,53.123000000000005
2.9916666666666667,5.16415952973843,53.167
3.0083333333333333,5.164397105001294,53.206
3.025,5.162327441001663,53.25
3.041666666666667,5.1648525376990255,53.288999999999994
3.058333333333333,5.164360131219455,53.323
3.075,5.1637999593602775,53.367
3.091666666666667,5.1655346827497475,53.391999999999996
3.108333333333333,5.164014108321056,53.43600000000001
3.125,5.165236305596117,53.479
3.141666666666667,5.167061185797786,53.51299999999999
3.158333333333333,5.165017476692675,53.552
3.175,5.167883230916122,53.58599999999999
3.191666666666667,5.167980372012376,53.625
3.208333333333333,5.165239759414026,53.653999999999996
3.225,5.168568801780072,53.67799999999999
3.2416666666666667,5.168046879378506,53.717
3.2583333333333333,5.1671627679658085,53.745999999999995
3.275,5.169886814284081,53.79
3.291666666666667,5.16831487670148,53.824
3.308333333333333,5.169160848908903,53.85799999999999
3.325,5.171053245512233,53.892999999999994
3.341666666666667,5.165596760812003,53.928000000000004
3.358333333333333,5.164842135301687,53.961999999999996
3.375,5.161867193037873,53.99099999999999
3.391666666666667,5.159035281638329,54.03900000000001
3.408333333333333,5.1622932607101895,54.054
3.425,5.161433896153317,54.088
3.441666666666667,5.1605251252384905,54.12700000000001
3.458333333333333,5.163099249836024,54.15200000000001
3.475,5.161498790420068,54.17700000000001
3.4916666666666667,5.162347277735924,54.206
3.5083333333333333,5.164876081259146,54.245
3.525,5.161628355905983,54.284000000000006
3.541666666666667,5.165305479129058,54.309000000000005
3.558333333333333,5.16620309213393,54.348
3.575,5.163903730690572,54.372
3.591666666666667,5.167012761224075,54.40599999999999
3.608333333333333,5.166033083420557,54.43599999999999
3.625,5.165190483315237,54.475
3.641666666666667,5.167803071103872,54.504000000000005
3.658333333333333,5.166184406630294,54.529
3.675,5.167883521733802,54.54900000000001
3.691666666666667,5.1686661833357155,54.583
3.708333333333333,5.166065812588268,54.61200000000001
3.725,5.169087367958632,54.64200000000001
3.7416666666666667,5.169290285199128,54.662000000000006
3.7583333333333333,5.166814802907148,54.68900000000001
3.775,5.173132381608115,54.718
3.791666666666667,5.17578171655418,54.748000000000005
3.808333333333333,5.177768003874832,54.783
3.825,5.180920554028598,54.808
3.841666666666667,5.17939283607244,54.838
3.858333333333333,5.180739629616129,54.868
3.875,5.181962545479622,54.893
3.891666666666667,5.1796132836603865,54.923
3.908333333333333,5.182487241730216,54.933
3.925,5.183141330978091,54.961999999999996
3.941666666666667,5.180651906293495,54.99099999999999
3.958333333333333,5.1835677100618955,55.010999999999996
3.975,5.182188113397333,55.04599999999999
3.9916666666666667,5.1816569238643035,55.080999999999996
4.008333333333333,5.184400848869074,55.12
4.025,5.182241810859597,55.13
4.041666666666667,5.18454533793321,55.153999999999996
4.058333333333334,5.184978045476235,55.174
4.075,5.182925808651351,55.199
4.091666666666667,5.185604647593056,55.224
4.108333333333333,5.186690143750181,55.248000000000005
4.125,5.18426555125934,55.266999999999996
4.141666666666667,5.187961696088401,55.306
4.158333333333333,5.187216912375442,55.33
4.175,5.186388500515814,55.35099999999999
4.191666666666666,5.189281080868285,55.38
4.208333333333333,5.187534634437686,55.398999999999994
4.225,5.1881823692243385,55.403999999999996
4.241666666666667,5.190103711882406,55.428000000000004
4.258333333333333,5.187853763364716,55.448
4.275,5.190293069670554,55.467
4.291666666666667,5.190875934381816,55.49099999999999
4.308333333333334,5.188624348459017,55.525
4.325,5.191435200650335,55.549
4.341666666666667,5.191485632976143,55.583
4.358333333333333,5.189619658982092,55.602
4.375,5.191939403410495,55.63099999999999
4.391666666666667,5.189164563690505,55.65599999999999
4.408333333333333,5.186320619510748,55.685
4.425,5.184034602541097,55.70399999999999
4.441666666666666,5.181934038554386,55.727999999999994
4.458333333333333,5.184074828507075,55.747
4.475,5.184971091238522,55.775999999999996
4.491666666666667,5.182364163351103,55.805
4.508333333333333,5.185425363940714,55.824
4.525,5.186145115065684,55.84799999999999
4.541666666666667,5.183922774218237,55.867
4.558333333333334,5.186196877231354,55.885999999999996
4.575,5.185513346629557,55.915
4.591666666666667,5.185427937163438,55.928999999999995
4.608333333333333,5.187574740161832,55.94799999999999
4.625,5.186468531445558,55.967
4.641666666666667,5.1882612364911544,55.983999999999995
4.658333333333333,5.189117847421543,56.003
4.675,5.187519345504346,56.027
4.691666666666666,5.1898233760395165,56.050999999999995
4.708333333333333,5.189750696633795,56.056
4.725,5.188337497663016,56.08
4.741666666666667,5.1899482449012195,56.089
4.758333333333333,5.190629205616074,56.103
4.775,5.189965948307329,56.108000000000004
