TIME,POWER,TEMP,PI_A_TEMP
0.925,2.4561599999999997,25.701,1.0
0.9416666666666668,2.4785999999999997,25.76,1.0
0.9916666666666667,2.51838,25.931000000000004,1.0
1.0083333333333333,2.53164,25.975,1.0
1.0583333333333333,2.5795799999999995,26.116999999999997,1.0
1.075,2.6009999999999995,26.146000000000004,1.0
1.125,2.67036,26.273000000000003,1.0
1.1416666666666666,2.6928,26.331999999999997,1.0
1.1916666666666667,2.76624,26.523999999999997,1.0
1.2083333333333333,2.7947999999999995,26.622000000000003,1.0
1.2583333333333333,2.85702,26.899,1.0
1.275,2.8764,27.011,1.0
1.325,2.9151599999999998,27.327,1.0
1.3416666666666668,2.9294399999999996,27.434,1.0
1.3916666666666666,2.94066,27.8,1.0
1.4083333333333332,2.95392,27.917,1.0
1.4583333333333335,2.9926799999999996,28.258000000000003,1.0
1.475,3.0049200000000003,28.394000000000002,1.0
1.525,3.0477600000000002,28.811999999999998,1.0
1.5416666666666665,3.0620399999999997,28.963,1.0
1.5916666666666668,3.12426,29.439,1.0
1.6083333333333334,3.1436399999999995,29.598999999999997,1.0
1.6583333333333332,3.1864799999999995,30.085,1.0
1.675,3.2007600000000003,30.25,1.0
1.725,3.2313600000000005,30.73,1.0
1.7416666666666665,3.2436000000000003,30.89,1.0
1.7916666666666665,3.2691,31.357,1.0
1.8083333333333333,3.2905199999999994,31.522,1.0
1.8583333333333334,3.36702,31.998999999999995,1.0
1.875,3.38844,32.17,1.0
1.925,3.4588199999999993,32.633,1.0
1.9416666666666667,3.4863599999999995,32.784,1.0
1.991666666666667,3.5557199999999995,33.257,1.0
2.0083333333333333,3.57,33.423,1.0
2.0583333333333336,3.64752,33.89,1.0
2.075,3.6699599999999997,34.046,1.0
2.125,3.7127999999999997,34.501,1.0
2.1416666666666666,3.7270799999999995,34.666,1.0
2.1916666666666664,3.7821599999999993,35.158,1.0
2.2083333333333335,3.7984799999999996,35.309,1.0
2.2583333333333333,3.8556,35.869,1.0
2.275,3.8841599999999996,36.049,1.0
2.325,3.9473999999999996,36.613,1.0
2.341666666666667,3.9616799999999994,36.812999999999995,1.0
2.3916666666666666,4.0086,37.366,1.0
2.408333333333333,4.02288,37.532,1.0
2.4583333333333335,4.02186,38.062999999999995,1.0
2.475,4.02084,38.238,1.0
2.525,4.023899999999999,38.769,1.0
2.5416666666666665,4.02492,38.93899999999999,1.0
2.591666666666667,4.04532,39.455,1.0
2.608333333333333,4.037159999999999,39.625,1.0
2.658333333333333,4.04022,40.126999999999995,1.0
2.675,4.041239999999999,40.297,1.0
2.725,4.05042,40.817,1.0
2.7416666666666667,4.043279999999999,40.997,1.0
2.791666666666667,4.0300199999999995,41.537000000000006,1.0
2.808333333333333,4.035119999999999,41.707,1.0
2.858333333333333,4.011659999999999,42.207,1.0
2.875,4.004519999999999,42.343,1.0
2.925,3.9932999999999996,42.738,1.0
2.941666666666667,3.98004,42.86,1.0
2.9916666666666667,3.9983999999999997,43.206,1.0
3.0083333333333333,3.9983999999999997,43.323,1.0
3.058333333333333,4.00146,43.64900000000001,1.0
3.075,4.002479999999999,43.751000000000005,1.0
3.125,4.0106399999999995,44.07200000000001,1.0
3.141666666666667,4.002479999999999,44.17,1.0
3.191666666666667,4.002479999999999,44.449,1.0
3.208333333333333,4.01676,44.53200000000001,1.0
3.2583333333333333,3.9994199999999993,44.75200000000001,1.0
3.275,3.98616,44.821000000000005,1.0
3.325,3.97902,45.022999999999996,1.0
3.341666666666667,3.971879999999999,45.11600000000001,1.0
3.391666666666667,3.967799999999999,45.321999999999996,1.0
3.408333333333333,3.967799999999999,45.4,1.0
3.458333333333333,3.9851399999999995,45.611000000000004,1.0
3.475,3.9779999999999998,45.685,1.0
3.525,3.969839999999999,45.909000000000006,1.0
3.541666666666667,3.9637199999999995,45.967,1.0
3.591666666666667,3.9361799999999993,46.17700000000001,1.0
3.608333333333333,3.922919999999999,46.273999999999994,1.0
3.658333333333333,3.8964,46.503,1.0
3.675,3.8963999999999994,46.566,1.0
3.725,3.8698799999999993,46.818999999999996,1.0
3.7416666666666667,3.8698799999999993,46.891999999999996,1.0
3.791666666666667,3.86988,47.126000000000005,1.0
3.808333333333333,3.8698799999999993,47.20399999999999,1.0
3.858333333333333,3.8861999999999997,47.41,1.0
3.875,3.8841599999999996,47.483000000000004,1.0
3.925,3.880079999999999,47.665,1.0
3.941666666666667,3.8759999999999994,47.729000000000006,1.0
3.9916666666666667,3.8698799999999993,47.92,1.0
4.008333333333333,3.8698799999999993,47.979,1.0
4.058333333333334,3.8698799999999993,48.162000000000006,1.0
4.075,3.8698799999999993,48.239000000000004,1.0
4.125,3.87804,48.45,1.0
4.141666666666667,3.8861999999999997,48.523,1.0
4.191666666666666,3.8861999999999997,48.708,1.0
4.208333333333333,3.8861999999999997,48.777,1.0
4.258333333333333,3.89232,48.997,2.0
4.275,3.9025199999999995,49.056000000000004,2.0
4.325,3.9198599999999995,49.279,2.0
4.341666666666667,3.9310799999999997,49.357000000000006,2.0
4.391666666666667,3.9331199999999997,49.552,2.0
4.408333333333333,3.9331199999999997,49.62,2.0
4.458333333333333,3.929039999999999,49.809,2.0
4.475,3.924959999999999,49.867,2.0
4.525,3.91782,50.06100000000001,2.0
4.541666666666667,3.9106799999999997,50.119,2.0
4.591666666666667,3.9086399999999992,50.308,2.0
4.608333333333333,3.9086399999999992,50.371,2.0
4.658333333333333,3.89232,50.58,2.0
4.675,3.89232,50.648,2.0
4.725,3.89232,50.857,2.0
4.741666666666667,3.8923199999999993,50.925,2.0
4.791666666666667,3.9045599999999996,51.129,2.0
4.808333333333334,3.9045599999999996,51.177,2.0
4.858333333333333,3.9045599999999996,51.341,2.0
4.875,3.9004799999999995,51.388999999999996,2.0
4.925,3.87804,51.549,2.0
4.941666666666666,3.878039999999999,51.617,2.0
4.991666666666667,3.9045599999999996,51.766000000000005,2.0
5.008333333333333,3.9045599999999996,51.8,2.0
5.058333333333334,3.9045599999999996,51.975,2.0
5.075,3.9045599999999996,52.013999999999996,2.0
5.125,3.88212,52.169,2.0
5.141666666666667,3.88212,52.217,2.0
5.191666666666666,3.8739599999999994,52.349,2.0
5.208333333333334,3.8739599999999994,52.403,2.0
5.258333333333334,3.88212,52.559,2.0
5.275,3.8902799999999997,52.593,2.0
5.325,3.8953799999999994,52.743,2.0
5.341666666666666,3.8984399999999995,52.812,2.0
5.391666666666667,3.9188399999999994,52.959,2.0
5.408333333333334,3.9188399999999994,53.013000000000005,2.0
5.458333333333334,3.930059999999999,53.165,2.0
5.475,3.9392399999999994,53.224,2.0
5.525,3.9167999999999994,53.379,2.0
5.541666666666666,3.9167999999999994,53.428000000000004,2.0
5.591666666666666,3.9086399999999997,53.53,2.0
5.608333333333333,3.9004799999999995,53.568999999999996,2.0
5.658333333333334,3.8861999999999997,53.681999999999995,2.0
5.675,3.8861999999999997,53.725,2.0
5.725,3.8892599999999993,53.847,2.0
5.741666666666666,3.8923199999999993,53.882,2.0
5.791666666666666,3.8923199999999993,53.98400000000001,2.0
5.808333333333334,3.89232,54.014,2.0
5.858333333333333,3.89436,54.14,2.0
5.875,3.8943599999999994,54.17400000000001,2.0
5.925,3.878039999999999,54.291000000000004,2.0
5.941666666666666,3.8678399999999993,54.33,2.0
5.991666666666666,3.8525399999999994,54.452,2.0
6.008333333333334,3.8413199999999996,54.49099999999999,2.0
6.058333333333334,3.8341799999999995,54.626999999999995,2.0
6.075,3.8433599999999997,54.661,2.0
6.125,3.8352,54.777,2.0
6.141666666666667,3.8270399999999993,54.826,2.0
6.191666666666666,3.8372399999999995,54.928000000000004,2.0
6.208333333333334,3.8453999999999997,54.972,2.0
6.258333333333334,3.8474399999999997,55.07899999999999,2.0
6.275,3.8474399999999997,55.128,2.0
6.325,3.8770199999999995,55.235,2.0
6.341666666666666,3.8861999999999997,55.25899999999999,2.0
6.391666666666667,3.8984399999999995,55.36600000000001,2.0
6.408333333333334,3.9025199999999995,55.405,2.0
6.458333333333334,3.882119999999999,55.512,2.0
6.475,3.882119999999999,55.56100000000001,2.0
6.525,3.8698799999999993,55.703,2.0
6.541666666666666,3.859679999999999,55.747,2.0
6.591666666666666,3.8617199999999996,55.843999999999994,2.0
6.608333333333333,3.8617199999999996,55.873000000000005,2.0
6.658333333333334,3.8372399999999995,55.99,2.0
6.675,3.8372399999999995,56.034,2.0
6.725,3.8617199999999996,56.131,2.0
6.741666666666666,3.8698799999999993,56.18,2.0
6.791666666666666,3.8729399999999994,56.277,2.0
6.808333333333334,3.8739599999999994,56.326,2.0
6.858333333333333,3.87294,56.458,2.0
6.875,3.8719199999999994,56.497,2.0
6.925,3.8668199999999997,56.623999999999995,2.0
6.941666666666666,3.8596799999999996,56.673,2.0
6.991666666666666,3.8576399999999995,56.772,2.0
7.008333333333334,3.8555999999999995,56.785999999999994,2.0
7.058333333333334,3.8280599999999994,56.888000000000005,2.0
7.075,3.8209199999999996,56.927,2.0
7.125,3.83724,57.034,2.0
7.141666666666667,3.83724,57.068000000000005,2.0
7.191666666666666,3.84132,57.185,2.0
7.208333333333334,3.8413199999999996,57.214,2.0
7.258333333333334,3.8627399999999996,57.32599999999999,2.0
7.275,3.8637599999999996,57.355,2.0
7.325,3.88008,57.457,2.0
7.341666666666666,3.89436,57.486999999999995,2.0
7.391666666666667,3.89436,57.593999999999994,2.0
7.408333333333334,3.89232,57.637,2.0
7.458333333333334,3.9076199999999996,57.75899999999999,2.0
7.475,3.9004799999999995,57.78799999999999,2.0
7.525,3.9015,57.90599999999999,2.0
7.541666666666666,3.9025199999999995,57.94999999999999,2.0
7.591666666666666,3.8892599999999997,58.058,2.0
7.608333333333333,3.8902799999999997,58.102,2.0
7.658333333333334,3.8912999999999993,58.190999999999995,2.0
7.675,3.89232,58.235,2.0
7.725,3.8933399999999994,58.305,2.0
7.741666666666666,3.89232,58.335,2.0
7.791666666666666,3.9341399999999993,58.45,2.0
7.808333333333334,3.94536,58.465,2.0
7.858333333333333,3.9596399999999994,58.56399999999999,2.0
7.875,3.9596399999999994,58.593,2.0
7.925,3.96066,58.690999999999995,2.0
7.941666666666666,3.9759599999999993,58.725,2.0
7.991666666666666,3.9779999999999998,58.81,2.0
8.008333333333333,3.969839999999999,58.854000000000006,2.0
8.058333333333334,3.96066,58.955999999999996,2.0
8.075,3.9576,58.98,2.0
8.125,3.9637199999999995,59.048,2.0
8.141666666666666,3.97392,59.082,2.0
8.191666666666666,3.9749399999999997,59.145,2.0
8.208333333333334,3.97596,59.174,2.0
8.258333333333333,3.9902399999999996,59.29600000000001,2.0
8.275,4.004519999999999,59.327,2.0
8.325,4.00554,59.419,3.0
8.341666666666667,4.0065599999999995,59.438,3.0
8.391666666666666,3.9994199999999993,59.51599999999999,3.0
8.408333333333333,3.99228,59.545,3.0
8.458333333333334,4.0188,59.672,3.0
8.475,4.028999999999999,59.70099999999999,3.0
8.525,4.019819999999999,59.797999999999995,3.0
8.541666666666666,4.02084,59.827,3.0
8.591666666666667,4.035119999999999,59.91400000000001,3.0
8.608333333333334,4.035119999999999,59.94299999999999,3.0
8.658333333333333,4.0514399999999995,60.045,3.0
8.675,4.05144,60.089000000000006,3.0
8.725,4.0534799999999995,60.190999999999995,3.0
8.741666666666667,4.0534799999999995,60.22,3.0
8.791666666666666,4.043279999999999,60.332,3.0
8.808333333333334,4.035119999999999,60.35099999999999,3.0
8.858333333333334,4.0320599999999995,60.44299999999999,3.0
8.875,4.033079999999999,60.482,3.0
8.925,4.01472,60.604000000000006,3.0
8.941666666666666,4.01472,60.647999999999996,3.0
8.991666666666667,4.0279799999999994,60.733000000000004,3.0
9.008333333333333,4.02492,60.772,3.0
9.058333333333334,4.033079999999999,60.85,3.0
9.075,4.041239999999999,60.86,3.0
9.125,4.03512,60.957,3.0
9.141666666666666,4.035119999999999,61.006,3.0
9.191666666666666,4.06368,61.083999999999996,3.0
9.208333333333334,4.06368,61.113,3.0
9.258333333333333,4.06368,61.17499999999999,3.0
9.275,4.06368,61.20399999999999,3.0
9.325,4.06368,61.29599999999999,3.0
9.341666666666667,4.06368,61.315999999999995,3.0
9.391666666666666,4.064699999999999,61.418,3.0
9.408333333333333,4.06572,61.45199999999999,3.0
9.458333333333334,4.02594,61.515,3.0
9.475,4.01472,61.553999999999995,3.0
9.525,4.0085999999999995,61.622,3.0
9.541666666666666,4.004519999999999,61.647,3.0
9.591666666666667,3.9973799999999993,61.721,3.0
9.608333333333334,3.99024,61.736,3.0
9.658333333333333,3.9616799999999994,61.837999999999994,3.0
9.675,3.96168,61.84799999999999,3.0
9.725,3.98208,61.903,3.0
9.741666666666667,3.9861599999999995,61.922999999999995,3.0
9.791666666666666,3.9769799999999997,62.00899999999999,3.0
9.808333333333334,3.967799999999999,62.028999999999996,3.0
9.858333333333334,3.9677999999999995,62.10799999999999,3.0
9.875,3.9677999999999995,62.133,3.0
9.925,3.9545399999999997,62.202,3.0
9.941666666666666,3.94128,62.22,3.0
9.991666666666667,3.9494399999999996,62.285,3.0
10.008333333333333,3.9576,62.324,3.0
10.058333333333334,3.9514799999999997,62.412,3.0
10.075,3.9596399999999994,62.431999999999995,3.0
10.125,3.94944,62.482,3.0
10.141666666666666,3.93924,62.501999999999995,3.0
10.191666666666666,3.9422999999999995,62.551,3.0
10.208333333333334,3.9494399999999996,62.58,3.0
10.258333333333335,3.9351599999999998,62.623999999999995,3.0
10.275,3.93516,62.63400000000001,3.0
10.325,3.9310799999999997,62.669,3.0
10.341666666666667,3.9310799999999997,62.678999999999995,3.0
10.391666666666667,3.9422999999999995,62.732,3.0
10.408333333333333,3.9535199999999997,62.742,3.0
10.458333333333332,3.93924,62.781000000000006,3.0
10.475,3.93924,62.805,3.0
10.525,3.9392399999999994,62.843,3.0
10.541666666666668,3.93924,62.848,3.0
10.591666666666667,3.948419999999999,62.84799999999999,3.0
10.608333333333333,3.9514799999999997,62.853,3.0
10.658333333333333,3.94128,62.89499999999999,3.0
10.675,3.9310799999999997,62.895,3.0
10.725,3.9331199999999997,62.924,3.0
10.741666666666667,3.9351599999999998,62.94799999999999,3.0
10.791666666666668,3.9372,62.98,3.0
10.808333333333332,3.9372,62.975,3.0
10.858333333333333,3.92496,63.016999999999996,3.0
10.875,3.924959999999999,63.03099999999999,3.0
10.925,3.92496,63.099000000000004,3.0
10.941666666666668,3.92496,63.118,3.0
10.991666666666667,3.924959999999999,63.17,3.0
11.008333333333333,3.92496,63.165,3.0
11.058333333333332,3.9463799999999996,63.222,3.0
11.075,3.93924,63.231,3.0
11.125,3.950459999999999,63.288000000000004,3.0
11.141666666666667,3.95964,63.302,3.0
11.191666666666668,3.9443399999999995,63.354,3.0
11.208333333333332,3.94128,63.373000000000005,3.0
11.258333333333333,3.9627,63.388000000000005,3.0
11.275,3.9555599999999993,63.407,3.0
11.325,3.9565799999999998,63.43,3.0
11.341666666666667,3.9575999999999993,63.449000000000005,3.0
11.391666666666667,3.9372,63.486999999999995,3.0
11.408333333333333,3.93312,63.506,3.0
11.458333333333332,3.94128,63.541000000000004,3.0
11.475,3.94944,63.555,3.0
11.525,3.9494399999999996,63.578,3.0
11.541666666666668,3.9494399999999996,63.582,3.0
11.591666666666667,3.9494399999999996,63.605,3.0
11.608333333333333,3.9494399999999996,63.619,3.0
11.658333333333333,3.9769799999999997,63.676,3.0
11.675,3.98004,63.676,3.0
11.725,3.97188,63.729,3.0
11.741666666666667,3.9637199999999995,63.748000000000005,3.0
11.791666666666668,3.9637199999999995,63.8,3.0
11.808333333333332,3.9637199999999995,63.81399999999999,3.0
11.858333333333333,3.9627,63.872,3.0
11.875,3.9555599999999997,63.867,3.0
11.925,3.97188,63.9,3.0
11.941666666666668,3.971879999999999,63.909,3.0
11.991666666666667,3.9657599999999995,63.945,3.0
12.008333333333333,3.97188,63.964,3.0
12.058333333333332,3.96882,63.998000000000005,3.0
12.075,3.9657599999999995,64.007,3.0
12.125,3.9657599999999995,64.021,3.0
12.141666666666667,3.9657599999999995,64.036,3.0
12.191666666666668,3.98208,64.095,3.0
12.208333333333332,3.98208,64.12899999999999,3.0
12.258333333333333,3.98412,64.191,3.0
12.275,3.99024,64.21,3.0
12.325,3.98412,64.287,3.0
12.341666666666667,3.99432,64.306,3.0
12.391666666666667,4.00656,64.364,3.0
12.408333333333333,3.9963599999999997,64.37400000000001,3.0
12.458333333333332,3.98004,64.389,3.0
12.475,3.98004,64.408,3.0
12.525,3.9637199999999995,64.418,3.0
12.541666666666668,3.9637200000000004,64.428,3.0
12.591666666666667,3.9637199999999995,64.423,3.0
12.608333333333333,3.9637199999999995,64.423,3.0
12.658333333333333,3.97392,64.428,3.0
12.675,3.98412,64.45200000000001,3.0
12.725,3.97902,64.5,3.0
12.741666666666667,3.9779999999999998,64.52,3.0
12.791666666666668,3.9749399999999997,64.55,3.0
12.808333333333332,3.9739199999999992,64.555,3.0
12.858333333333333,3.98514,64.60000000000001,3.0
12.875,3.9943199999999996,64.6,3.0
12.925,3.98412,64.667,3.0
12.941666666666668,3.98616,64.682,3.0
12.991666666666667,3.98514,64.721,3.0
13.008333333333333,3.98412,64.741,3.0
13.058333333333332,3.9851399999999995,64.79,3.0
13.075,3.98616,64.805,3.0
13.125,3.9790199999999993,64.845,3.0
13.141666666666667,3.971879999999999,64.85,3.0
13.191666666666668,3.98004,64.90400000000001,3.0
13.208333333333332,3.9881999999999995,64.924,3.0
13.258333333333333,3.9882,64.969,3.0
13.275,3.9882,64.989,3.0
13.325,3.9667799999999995,64.999,3.0
13.341666666666667,3.9555599999999997,65.004,3.0
13.391666666666667,3.9555599999999993,64.99900000000001,3.0
13.408333333333333,3.9555599999999997,65.00399999999999,3.0
13.458333333333332,3.93924,64.99700000000001,3.0
13.475,3.93924,64.99700000000001,3.0
13.525,3.9494399999999996,64.98700000000001,3.0
13.541666666666668,3.9494399999999996,65.00200000000001,3.0
13.591666666666667,3.9443399999999995,65.017,3.0
13.608333333333333,3.9555599999999997,65.042,3.0
13.658333333333333,3.94944,65.078,3.0
13.675,3.9433199999999995,65.083,3.0
13.725,3.9382199999999994,65.123,3.0
13.741666666666667,3.9331199999999997,65.128,3.0
13.791666666666668,3.94128,65.162,3.0
13.808333333333332,3.9494399999999996,65.172,3.0
13.858333333333333,3.9514799999999997,65.167,3.0
13.875,3.9514799999999997,65.167,3.0
13.925,3.9698399999999996,65.187,3.0
13.941666666666668,3.971879999999999,65.19200000000001,3.0
13.991666666666667,3.9616799999999994,65.187,3.0
14.008333333333333,3.9514799999999997,65.192,3.0
14.058333333333332,3.929039999999999,65.187,3.0
14.075,3.92904,65.197,3.0
14.125,3.9473999999999996,65.23200000000001,3.0
14.141666666666667,3.9474,65.237,3.0
14.191666666666668,3.9473999999999996,65.287,3.0
14.208333333333332,3.9473999999999996,65.287,3.0
14.258333333333333,3.9474,65.326,3.0
14.275,3.9473999999999996,65.336,3.0
14.325,3.9463799999999996,65.38600000000001,3.0
14.341666666666667,3.9453599999999995,65.40100000000001,3.0
14.391666666666667,3.9208799999999995,65.393,3.0
14.408333333333333,3.9208799999999995,65.403,3.0
14.458333333333332,3.9555599999999997,65.413,3.0
14.475,3.95964,65.418,3.0
14.525,3.9565799999999998,65.433,3.0
14.541666666666668,3.9555599999999997,65.453,3.0
14.591666666666667,3.948419999999999,65.46300000000001,3.0
14.608333333333333,3.9576,65.458,3.0
