TIME,Main(mA),Main Voltage(V),FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1689539324,995.5268078409412,5.485801020408162,1800457088.0,0.936,68.6,63.0,1.0
1689539325,1071.8558337908607,5.481349999999999,1800457088.0,0.936,68.6,63.0,1.0
1689539326,1025.5600864510172,5.482333333333334,1800404352.0,0.936,69.6,63.0,1.0
1689539327,1043.3367547950593,5.482377551020408,1800457088.0,0.936,69.1,63.0,1.0
1689539328,1038.335645120394,5.482945,1800457088.0,0.936,68.6,63.0,1.0
1689539329,1053.131874221473,5.482928571428571,1800457088.0,0.936,68.1,63.0,1.0
1689539330,1052.1924106166248,5.482112745098041,1800457088.0,0.936,69.1,63.0,1.0
1689539331,1050.5952112722357,5.481765,1800404352.0,0.936,68.1,63.0,1.0
1689539332,1064.910798623473,5.482959183673469,1800457088.0,0.936,68.1,63.0,1.0
1689539333,1020.5080015532706,5.484705,1800457088.0,0.936,68.6,63.0,1.0
1689539334,1018.8570049984947,5.484519607843137,1800404352.0,0.936,69.1,63.0,1.0
1689539335,1028.5291175247216,5.482244999999999,1800457088.0,0.936,69.1,63.0,1.0
1689539336,1043.2781847762544,5.483469387755103,1800430720.0,0.936,68.8,63.0,1.0
1689539337,1032.5691786129516,5.48282,1800404352.0,0.936,68.6,63.0,1.0
1689539338,1016.2902746738242,5.484475490196076,1800457088.0,0.936,69.1,63.0,1.0
1689539339,1039.8585730937991,5.482974489795918,1800457088.0,0.936,69.6,63.0,1.0
1689539340,1031.037657431407,5.483444999999998,1800457088.0,0.936,67.6,63.0,1.0
1689539341,1077.6165974347136,5.481694999999999,1800404352.0,0.936,68.1,63.0,1.0
1689539342,1037.007334315873,5.482127450980391,1800457088.0,0.936,69.1,63.0,1.0
1689539343,1018.3451529876024,5.482979591836736,1800457088.0,0.936,68.6,63.0,1.0
1689539344,1067.569720170034,5.4815000000000005,1800457088.0,0.936,68.6,64.0,1.0
1689539345,1028.704841939997,5.483835000000002,1800457088.0,0.936,69.1,64.0,1.0
1689539346,1027.4721336319444,5.483275510204082,1800457088.0,0.936,68.6,64.0,1.0
1689539347,1056.8187512584998,5.480740196078432,1800457088.0,0.936,68.6,64.0,1.0
1689539348,1069.8379986549005,5.481339999999999,1800457088.0,0.936,68.6,64.0,1.0
1689539349,1043.2240323490248,5.482387755102042,1800457088.0,0.936,68.6,64.0,1.0
1689539350,1032.4681709781694,5.484230392156863,1800457088.0,0.936,68.6,64.0,1.0
1689539351,1033.641712467935,5.482314999999999,1800457088.0,0.936,69.1,64.0,1.0
1689539352,1089.6506958113132,5.483112244897958,1800457088.0,0.936,69.6,64.0,1.0
1689539353,1065.7633771824478,5.484110000000002,1800457088.0,0.936,69.1,64.0,1.0
1689539354,1102.61146151029,5.482524509803922,1800404352.0,0.936,68.6,64.0,1.0
1689539355,1027.1227485531972,5.484938775510205,1800457088.0,0.936,68.6,64.0,1.0
1689539356,1028.9468966579775,5.482005,1800430720.0,0.936,68.6,64.0,1.0
1689539357,1047.8122771702645,5.482315000000001,1800404352.0,0.936,68.6,64.0,1.0
1689539358,1027.5243868129987,5.4838469387755095,1800457088.0,0.936,70.1,64.0,1.0
1689539359,1044.3914369058225,5.481999999999997,1800457088.0,0.936,68.6,64.0,1.0
1689539360,1018.763296885336,5.482685000000001,1800457088.0,0.936,69.6,64.0,1.0
1689539361,1067.0566551057914,5.481918367346938,1800404352.0,0.936,69.1,64.0,1.0
1689539362,1019.8057660027532,5.483520000000001,1800404352.0,0.936,69.1,64.0,1.0
1689539363,1065.7857544310873,5.481740196078432,1800457088.0,0.936,68.6,64.0,1.0
1689539364,997.3040701099808,5.482688775510204,1800404352.0,0.936,68.1,0.0,-1.0
1689539365,1052.5105718414686,5.48279,1800404352.0,0.936,70.1,65.0,1.0
1689539366,1058.614426912611,5.481999999999999,1800404352.0,0.936,68.6,65.0,1.0
1689539367,1016.22971858849,5.4837,1800404352.0,0.936,69.1,65.0,1.0
1689539368,1034.281686584411,5.483430000000001,1800404352.0,0.936,68.6,65.0,1.0
1689539369,1053.743960510738,5.482305,1800404352.0,0.936,68.6,65.0,1.0
1689539370,1024.402929897255,5.483607843137258,1800404352.0,0.936,69.1,65.0,1.0
1689539371,1062.4575136053204,5.481341836734694,1800404352.0,0.936,69.1,65.0,1.0
1689539372,1051.7035578287766,5.482654999999998,1800457088.0,0.936,68.6,65.0,1.0
1689539373,1040.900577172613,5.484117346938777,1800457088.0,0.936,68.6,65.0,1.0
1689539374,1029.3156150082684,5.4827200000000005,1800404352.0,0.936,68.6,65.0,1.0
1689539375,1055.954383201471,5.483411764705881,1800457088.0,0.936,68.1,65.0,1.0
1689539376,1029.0763183505303,5.48302,1800430720.0,0.936,68.4,65.0,1.0
1689539377,1036.6013748381615,5.484020408163266,1800404352.0,0.936,68.6,65.0,1.0
1689539378,1043.3462121850391,5.482573529411765,1800457088.0,0.936,69.1,65.0,1.0
1689539379,1050.3461992777648,5.483249999999999,1800404352.0,0.936,68.6,65.0,1.0
1689539380,1032.3743628742825,5.48345,1800457088.0,0.936,69.1,65.0,1.0
1689539381,1036.341556031477,5.482779411764707,1800457088.0,0.936,68.1,65.0,1.0
1689539382,1032.9619362981914,5.484561224489796,1800457088.0,0.936,69.1,65.0,1.0
1689539383,1015.7474641678866,5.484515000000001,1800457088.0,0.936,69.1,65.0,1.0
1689539384,1021.475159774952,5.482915000000002,1800457088.0,0.936,68.6,65.0,1.0
1689539385,1045.4046108651398,5.482928571428572,1800404352.0,0.936,68.6,66.0,1.0
1689539386,1063.7080637686415,5.4818284313725485,1800404352.0,0.936,68.6,66.0,1.0
1689539387,1065.1881153483014,5.481729999999999,1800457088.0,0.936,67.6,66.0,1.0
1689539388,1026.8944909954878,5.483882653061225,1800404352.0,0.936,69.1,66.0,1.0
1689539389,1063.2662690064058,5.481514999999999,1800457088.0,0.936,68.6,66.0,1.0
1689539390,1019.0510488703026,5.484269607843137,1800457088.0,0.936,69.1,66.0,1.0
1689539391,1048.7579430521118,5.481714285714286,1800404352.0,0.936,68.6,66.0,1.0
1689539392,1027.615227461524,5.484335000000001,1800457088.0,0.936,69.1,66.0,1.0
1689539393,1056.3764281221468,5.483234999999999,1800457088.0,0.936,69.1,66.0,1.0
1689539394,1011.9985678238723,5.4844019607843135,1800430720.0,0.936,68.6,66.0,1.0
1689539395,1070.9362961645445,5.480551020408164,1800404352.0,0.936,68.1,66.0,1.0
1689539396,1032.088688931327,5.48322,1800457088.0,0.936,69.1,66.0,1.0
1689539397,1037.9974536269494,5.483610000000001,1800404352.0,0.936,69.1,66.0,1.0
1689539398,1016.1210282380767,5.484086734693877,1800404352.0,0.936,68.6,66.0,1.0
1689539399,1065.9635990134084,5.481328431372551,1800457088.0,0.936,68.6,66.0,1.0
1689539400,1039.9234413134195,5.482815,1800404352.0,0.936,69.1,66.0,1.0
1689539401,1013.0601358776674,5.4844489795918365,1800457088.0,0.936,69.1,66.0,1.0
1689539402,993.7541735255746,5.484979999999998,1800404352.0,0.936,68.1,66.0,1.0
1689539403,1047.0684219493528,5.482029411764705,1800457088.0,0.936,69.1,66.0,1.0
1689539404,1002.7992756396148,5.484846938775512,1800457088.0,0.936,68.1,66.0,1.0
1689539405,998.7464614836832,5.481415000000001,1800457088.0,0.936,69.1,66.0,1.0
1689539406,1058.3628292618675,5.48273,1800404352.0,0.936,67.2,67.0,1.0
1689539407,1031.3579594799978,5.483055,1800457088.0,0.936,68.6,67.0,1.0
1689539408,1034.2467414489429,5.4837500000000015,1800404352.0,0.936,68.6,67.0,1.0
1689539409,1032.4199653775622,5.483160000000001,1800457088.0,0.936,69.1,67.0,1.0
1689539410,1032.6363669550133,5.483294999999999,1800457088.0,0.936,68.6,67.0,1.0
1689539411,1042.1465339895094,5.482965,1800457088.0,0.936,68.6,67.0,1.0
1689539412,1079.8739660530334,5.480575000000001,1800457088.0,0.936,68.1,67.0,1.0
1689539413,1041.2100415503292,5.482357142857145,1800457088.0,0.936,69.1,67.0,1.0
1689539414,1064.302361134049,5.481544117647057,1800457088.0,0.936,68.1,67.0,1.0
1689539415,1114.3791128507637,5.4815,1800457088.0,0.936,68.6,67.0,1.0
1689539416,1074.6907499702672,5.48498469387755,1800457088.0,0.936,69.1,67.0,1.0
1689539417,1079.1430527715297,5.484323529411767,1800457088.0,0.936,69.6,67.0,1.0
1689539418,1031.4552829979998,5.483499999999999,1800457088.0,0.936,68.6,67.0,1.0
1689539419,1046.5564001778234,5.481745000000001,1800457088.0,0.936,68.6,67.0,1.0
1689539420,1019.608688564881,5.484954999999999,1800404352.0,0.936,68.6,67.0,1.0
1689539421,1056.538343996351,5.48147549019608,1800457088.0,0.936,69.1,67.0,1.0
1689539422,1059.893906193712,5.482515306122447,1800457088.0,0.936,69.1,67.0,1.0
1689539423,1025.7470299641357,5.483675000000002,1800404352.0,0.936,69.6,67.0,1.0
1689539424,1035.3478493980544,5.483259999999999,1800457088.0,0.936,68.6,67.0,1.0
1689539425,977.4644974786664,5.482846938775512,1800404352.0,0.936,68.6,67.0,1.0
1689539426,1041.5025484915136,5.482299019607843,1800457088.0,0.936,69.1,68.0,1.0
1689539427,1036.941787931227,5.484435,1800457088.0,0.936,68.1,68.0,1.0
1689539428,1036.94176669714,5.482785714285716,1800457088.0,0.936,68.1,68.0,1.0
1689539429,1059.304970887027,5.482610000000001,1800404352.0,0.936,68.6,68.0,1.0
1689539430,1046.8795217576646,5.482867647058824,1800404352.0,0.936,68.6,68.0,1.0
1689539431,1063.6662317744838,5.481984693877552,1800457088.0,0.936,69.1,68.0,1.0
1689539432,1026.2322988313888,5.483245000000002,1800457088.0,0.936,68.1,68.0,1.0
1689539433,1079.095454178738,5.480568627450981,1800457088.0,0.936,68.1,68.0,1.0
1689539434,1033.8538797206384,5.484413265306122,1800404352.0,0.936,69.1,68.0,1.0
1689539435,1036.1807231335488,5.482195000000001,1800404352.0,0.936,68.1,68.0,1.0
1689539436,1074.0312067323068,5.482065,1800457088.0,0.936,69.1,68.0,1.0
1689539437,1012.6718708530676,5.483884999999999,1800457088.0,0.936,68.6,68.0,1.0
1689539438,1037.3611501243502,5.483821428571428,1800457088.0,0.936,68.1,68.0,1.0
1689539439,1089.0717673064723,5.479107843137255,1800457088.0,0.936,69.6,68.0,1.0
1689539440,1061.9608574995038,5.4828,1800404352.0,0.936,69.1,68.0,1.0
1689539441,1057.6531050174551,5.481107142857145,1800457088.0,0.936,69.1,68.0,1.0
1689539442,1038.3200870043856,5.482671568627452,1800457088.0,0.936,69.1,68.0,1.0
1689539443,1047.9521061101896,5.482095,1800404352.0,0.936,68.6,68.0,1.0
1689539444,1016.7386796465496,5.483622448979593,1800457088.0,0.936,68.6,68.0,1.0
1689539445,1075.4300253942974,5.480455000000001,1800457088.0,0.936,68.6,68.0,1.0
1689539446,966.808380836099,5.483415000000003,1800457088.0,0.936,68.6,68.0,1.0
1689539447,1044.8256542464835,5.4814300000000005,1800457088.0,0.936,69.1,69.0,1.0
1689539448,1036.3222246902126,5.482365000000001,1800457088.0,0.936,68.6,69.0,1.0
1689539449,1036.2893276695902,5.483081632653062,1800457088.0,0.936,68.6,69.0,1.0
1689539450,1054.5771618901117,5.481328431372548,1800404352.0,0.936,69.6,69.0,1.0
1689539451,1034.2868031449432,5.483030000000001,1800457088.0,0.936,68.6,69.0,1.0
1689539452,1049.1705648111918,5.482918367346939,1800404352.0,0.936,67.6,69.0,1.0
1689539453,1051.9512172385075,5.48168137254902,1800404352.0,0.936,68.6,69.0,1.0
1689539454,1073.0747250009683,5.481370000000001,1800457088.0,0.936,68.6,69.0,1.0
1689539455,1049.3920650913672,5.482180000000002,1800457088.0,0.936,69.1,69.0,1.0
1689539456,1031.696727805189,5.482928571428574,1800404352.0,0.936,68.1,69.0,1.0
1689539457,1038.325088871843,5.483303921568628,1800457088.0,0.936,69.6,69.0,1.0
1689539458,1053.3993279396389,5.482864999999999,1800457088.0,0.936,69.4,69.0,1.0
1689539459,1035.203358316969,5.484010204081635,1800457088.0,0.936,69.1,69.0,1.0
1689539460,1015.5814732943104,5.4844399999999975,1800457088.0,0.936,69.1,69.0,1.0
1689539461,1079.6328272404446,5.481480392156863,1800457088.0,0.936,69.1,69.0,1.0
1689539462,1037.4726025526052,5.483122448979592,1800457088.0,0.936,69.6,69.0,1.0
1689539463,1024.2116156284112,5.484435000000001,1800457088.0,0.936,69.1,69.0,1.0
1689539464,1032.7605946051217,5.483155000000003,1800404352.0,0.936,68.1,69.0,1.0
1689539465,1038.1836886311592,5.481852040816328,1800457088.0,0.936,68.6,69.0,1.0
1689539466,974.6218247149658,5.484995098039216,1800457088.0,0.936,68.6,69.0,1.0
1689539467,1000.5526830220504,5.484605,1800457088.0,0.936,68.1,70.0,1.0
1689539468,1044.2583889409736,5.4837500000000015,1800404352.0,0.936,69.1,70.0,1.0
1689539469,1009.0932456173095,5.482259803921568,1800457088.0,0.936,68.1,70.0,1.0
1689539470,1037.698245881048,5.483170000000001,1800457088.0,0.936,69.1,70.0,1.0
1689539471,1035.0335574273656,5.483510204081634,1800404352.0,0.936,68.1,70.0,1.0
1689539472,1049.2495322934096,5.4820699999999984,1800457088.0,0.936,68.6,70.0,1.0
1689539473,1054.8105610888383,5.482205882352941,1800404352.0,0.936,68.6,70.0,1.0
1689539474,1058.677764849336,5.482714285714285,1800404352.0,0.936,69.6,70.0,1.0
1689539475,1036.3823269957277,5.48283,1800457088.0,0.936,69.6,70.0,1.0
1689539476,1035.5710471111877,5.483720000000002,1800457088.0,0.936,68.6,70.0,1.0
1689539477,1044.4636212520522,5.483811224489796,1800457088.0,0.936,68.1,70.0,1.0
1689539478,1081.361130090514,5.48296568627451,1800457088.0,0.936,68.6,70.0,1.0
1689539479,1081.848434547444,5.4847550000000025,1800457088.0,0.936,69.1,70.0,1.0
1689539480,1129.6853259476563,5.481137755102043,1800457088.0,0.936,69.1,70.0,1.0
1689539481,1060.1920125828374,5.482264705882352,1800457088.0,0.936,68.6,70.0,1.0
1689539482,1040.8105742799237,5.481970000000002,1800457088.0,0.936,67.6,70.0,1.0
1689539483,1023.6062810783376,5.483969387755101,1800457088.0,0.936,69.1,70.0,1.0
1689539484,1049.489891273171,5.483075,1800457088.0,0.936,69.6,70.0,1.0
1689539485,1052.4854299355302,5.482755,1800457088.0,0.936,68.6,70.0,1.0
1689539486,1044.1001288599718,5.483397058823528,1800457088.0,0.936,69.6,70.0,1.0
1689539487,1003.3317579782664,5.483112244897961,1800457088.0,0.936,69.1,70.0,1.0
1689539488,1021.351064236382,5.485275000000001,1800404352.0,0.936,70.1,71.0,1.0
1689539489,1017.9890311805664,5.482808823529411,1800404352.0,0.936,69.1,71.0,1.0
1689539490,1013.0419919747072,5.483943877551022,1800457088.0,0.936,68.6,71.0,1.0
1689539491,1037.414554822504,5.482779999999998,1800404352.0,0.936,68.1,71.0,1.0
1689539492,1030.220206913246,5.4826,1800404352.0,0.936,68.6,71.0,1.0
1689539493,1026.4576095870823,5.48344387755102,1800457088.0,0.936,68.6,71.0,1.0
1689539494,1032.7787061806805,5.483857843137256,1800457088.0,0.936,68.6,71.0,1.0
1689539495,1033.450061048344,5.483035,1800457088.0,0.936,69.1,71.0,1.0
1689539496,1058.111366369855,5.482285714285713,1800404352.0,0.936,69.6,71.0,1.0
1689539497,1027.8214099971185,5.484754901960785,1800457088.0,0.936,69.6,71.0,1.0
1689539498,1016.2393569372304,5.484404999999998,1800457088.0,0.936,68.1,71.0,1.0
1689539499,1066.9183331568113,5.482158163265308,1800457088.0,0.936,68.1,71.0,1.0
1689539500,1051.003572935765,5.482555,1800457088.0,0.936,68.1,71.0,1.0
1689539501,1020.0051367118296,5.485117647058824,1800404352.0,0.936,69.6,71.0,1.0
1689539502,1065.1227677476747,5.480908163265305,1800404352.0,0.936,69.1,71.0,1.0
1689539503,1072.306917169493,5.48145,1800457088.0,0.936,68.6,71.0,1.0
1689539504,1022.5094265042094,5.482689999999999,1800404352.0,0.936,69.1,71.0,1.0
1689539505,1040.9948701865535,5.483107142857143,1800404352.0,0.936,69.1,71.0,1.0
1689539506,1038.2502601609951,5.482745098039215,1800457088.0,0.936,68.1,71.0,1.0
1689539507,1006.3487551586862,5.484050000000001,1800457088.0,0.936,69.1,71.0,1.0
1689539508,1055.854629984156,5.480408163265305,1800457088.0,0.936,69.1,0.0,-1.0
1689539509,1044.444039461035,5.48183,1800457088.0,0.936,67.6,72.0,1.0
1689539510,1060.0596993512038,5.482936274509804,1800404352.0,0.936,69.6,72.0,1.0
1689539511,1046.7045926405533,5.483444999999998,1800404352.0,0.936,70.1,72.0,1.0
1689539512,1026.5334772153906,5.4835408163265305,1800404352.0,0.936,68.6,72.0,1.0
1689539513,1045.9951539215422,5.483385000000001,1800457088.0,0.936,69.1,72.0,1.0
1689539514,1015.5440998770111,5.484617647058824,1800457088.0,0.936,69.6,72.0,1.0
1689539515,1046.6321577313367,5.483275510204081,1800457088.0,0.936,69.6,72.0,1.0
1689539516,1024.654089727983,5.4838900000000015,1800457088.0,0.936,69.1,72.0,1.0
1689539517,1050.1296676923291,5.483285,1800404352.0,0.936,68.6,72.0,1.0
1689539518,1030.0971056304095,5.483019999999999,1800457088.0,0.936,69.6,72.0,1.0
1689539519,1055.8547554021966,5.482275,1800457088.0,0.936,69.6,72.0,1.0
1689539520,999.4872626249874,5.484730000000002,1800404352.0,0.936,68.1,72.0,1.0
1689539521,1014.843413041226,5.484974489795919,1800404352.0,0.936,68.6,72.0,1.0
1689539522,1045.563433457603,5.481843137254902,1800404352.0,0.936,69.1,72.0,1.0
1689539523,1012.4008801638114,5.484225,1800457088.0,0.936,68.1,72.0,1.0
1689539524,1023.7405238525096,5.484974489795919,1800404352.0,0.936,69.6,72.0,1.0
1689539525,1060.5696417523116,5.4817205882352935,1800404352.0,0.936,69.6,72.0,1.0
1689539526,1060.8544265913308,5.4825561224489805,1800457088.0,0.936,69.6,72.0,1.0
1689539527,1035.0598261526654,5.483904999999998,1800457088.0,0.936,68.6,72.0,1.0
1689539528,980.0275419629264,5.483340000000001,1800404352.0,0.936,69.1,72.0,1.0
1689539529,1053.052204927487,5.4820408163265295,1800404352.0,0.936,69.1,73.0,1.0
1689539530,1071.8302715892146,5.481377450980394,1800457088.0,0.936,68.1,73.0,1.0
1689539531,1046.4715352361352,5.4829550000000005,1800404352.0,0.936,68.1,73.0,1.0
1689539532,1012.5683882824771,5.484938775510204,1800404352.0,0.936,69.6,73.0,1.0
1689539533,1034.5344510752875,5.483426470588234,1800457088.0,0.936,69.6,73.0,1.0
1689539534,1066.7102566659948,5.482215,1800457088.0,0.936,70.1,73.0,1.0
1689539535,1020.3149046455392,5.483494897959186,1800457088.0,0.936,68.6,73.0,1.0
1689539536,1070.024190889672,5.480529411764706,1800457088.0,0.936,69.1,73.0,1.0
1689539537,1031.3076583205684,5.483045,1800404352.0,0.936,67.6,73.0,1.0
1689539538,1035.6776168735228,5.483377551020409,1800404352.0,0.936,68.6,73.0,1.0
1689539539,1028.3071170644712,5.483620000000001,1800457088.0,0.936,68.6,73.0,1.0
1689539540,1038.130544620679,5.483411764705881,1800430720.0,0.936,68.8,73.0,1.0
1689539541,1083.5233738662023,5.481923469387757,1800404352.0,0.936,69.1,73.0,1.0
1689539542,1092.8160605363396,5.484105000000003,1800404352.0,0.936,68.6,73.0,1.0
1689539543,1115.3645846898037,5.483161764705884,1800457088.0,0.936,68.6,73.0,1.0
1689539544,1054.0374847497133,5.483765306122449,1800457088.0,0.936,68.6,73.0,1.0
1689539545,1057.5796662729883,5.48397,1800457088.0,0.936,69.1,73.0,1.0
1689539546,997.765489923219,5.484854999999999,1800457088.0,0.936,69.1,73.0,1.0
1689539547,1053.9062089380775,5.482341836734693,1800404352.0,0.936,69.1,73.0,1.0
1689539548,1006.3269522725834,5.483049019607843,1800404352.0,0.936,69.6,73.0,1.0
1689539549,1037.2677036959728,5.482255000000002,1800457088.0,0.936,70.1,0.0,-1.0
1689539550,1023.4477255865794,5.483397959183674,1800404352.0,0.936,68.6,74.0,1.0
1689539551,1034.6486485640362,5.483686274509804,1800457088.0,0.936,69.1,74.0,1.0
1689539552,1043.7682193266598,5.483225,1800404352.0,0.936,69.1,74.0,1.0
1689539553,1063.5088162285342,5.481744897959183,1800404352.0,0.936,69.6,74.0,1.0
1689539554,1022.7561249267372,5.483639999999999,1800457088.0,0.936,68.6,74.0,1.0
1689539555,1065.6036674610527,5.482637254901962,1800404352.0,0.936,69.1,74.0,1.0
1689539556,1069.140929586609,5.481658163265307,1800457088.0,0.936,68.6,74.0,1.0
1689539557,1061.8417728410702,5.482410000000001,1800457088.0,0.936,68.6,74.0,1.0
1689539558,1005.7205327941872,5.484819999999998,1800457088.0,0.936,70.1,74.0,1.0
1689539559,1036.2868804576806,5.484382653061226,1800404352.0,0.936,69.6,74.0,1.0
1689539560,1053.1443217183523,5.48306862745098,1800404352.0,0.936,69.6,74.0,1.0
1689539561,1051.656479897761,5.481474999999998,1800404352.0,0.936,69.6,74.0,1.0
1689539562,1036.8865917753967,5.482994897959183,1800404352.0,0.936,69.6,74.0,1.0
1689539563,1042.239612568801,5.483109999999999,1800404352.0,0.936,68.6,74.0,1.0
1689539564,1026.0026150311094,5.484343137254903,1800457088.0,0.936,69.1,74.0,1.0
1689539565,1023.6725010836656,5.483264999999999,1800457088.0,0.936,69.6,74.0,1.0
1689539566,1043.9406364156034,5.483642857142857,1800457088.0,0.936,68.6,74.0,1.0
1689539567,1064.1395628054386,5.482595000000001,1800457088.0,0.936,69.1,74.0,1.0
1689539568,1036.506457710363,5.483534313725491,1800457088.0,0.936,69.1,74.0,1.0
1689539569,1043.7761588281692,5.481938775510204,1800457088.0,0.936,69.1,74.0,1.0
1689539570,1034.4195432445,5.483384999999999,1800404352.0,0.936,69.6,75.0,1.0
1689539571,1051.9308665735073,5.482374999999999,1800457088.0,0.936,68.6,75.0,1.0
1689539572,1052.2836827667668,5.483331632653062,1800404352.0,0.936,68.6,75.0,1.0
1689539573,1057.7690572321935,5.481671568627453,1800404352.0,0.936,68.6,75.0,1.0
1689539574,1049.285214577334,5.483505,1800457088.0,0.936,69.1,75.0,1.0
1689539575,1036.7446933759804,5.483665000000001,1800457088.0,0.936,68.6,75.0,1.0
1689539576,1028.1826638542934,5.483632653061224,1800457088.0,0.936,69.6,75.0,1.0
1689539577,1032.7605077580383,5.483975490196078,1800457088.0,0.936,69.6,75.0,1.0
1689539578,1053.6805648840436,5.482918367346939,1800457088.0,0.936,68.6,75.0,1.0
1689539579,1008.154075872196,5.484984999999999,1800404352.0,0.936,69.1,75.0,1.0
1689539580,1044.4935356082594,5.482333333333334,1800404352.0,0.936,68.8,75.0,1.0
1689539581,1030.6485372705904,5.48354,1800404352.0,0.936,68.6,75.0,1.0
1689539582,1062.8462381056906,5.481943877551021,1800457088.0,0.936,68.6,75.0,1.0
1689539583,1051.8022314075338,5.481485,1800457088.0,0.936,69.1,75.0,1.0
1689539584,1065.7119695564002,5.482045918367348,1800457088.0,0.936,69.1,75.0,1.0
1689539585,1031.5957823814208,5.483362745098038,1800404352.0,0.936,68.6,75.0,1.0
1689539586,1032.9737145900438,5.484135000000001,1800457088.0,0.936,69.1,75.0,1.0
1689539587,1008.1071604608248,5.485163265306123,1800457088.0,0.936,68.6,75.0,1.0
1689539588,1007.8532203857784,5.485171568627452,1800457088.0,0.936,68.1,75.0,1.0
1689539589,1015.5797503843274,5.483720000000001,1800457088.0,0.936,67.6,75.0,1.0
1689539590,991.179903666147,5.483387755102042,1800457088.0,0.936,69.6,0.0,-1.0
1689539591,1071.4719846264584,5.481094999999998,1800404352.0,0.936,68.1,76.0,1.0
1689539592,1042.12901447096,5.483063725490195,1800457088.0,0.936,69.6,76.0,1.0
1689539593,1059.8379524021234,5.481845000000001,1800457088.0,0.936,69.1,76.0,1.0
1689539594,1053.706627877434,5.482362244897959,1800404352.0,0.936,69.1,76.0,1.0
1689539595,1041.380242357812,5.482435000000001,1800457088.0,0.936,69.1,76.0,1.0
1689539596,1048.768609014826,5.48411,1800457088.0,0.936,69.6,76.0,1.0
1689539597,1056.147078120587,5.483155,1800457088.0,0.936,69.1,76.0,1.0
1689539598,1052.426984466162,5.482984999999998,1800457088.0,0.936,69.1,76.0,1.0
1689539599,1046.746631575024,5.482165,1800457088.0,0.936,69.1,76.0,1.0
1689539600,1059.724497925078,5.48263,1800457088.0,0.936,69.1,76.0,1.0
1689539601,1047.547647303098,5.4824,1800457088.0,0.936,69.1,76.0,1.0
1689539602,1017.4667335152994,5.484219387755104,1800457088.0,0.936,69.1,76.0,1.0
1689539603,1037.8793074428058,5.48392,1800404352.0,0.936,69.6,76.0,1.0
1689539604,1059.8700117816495,5.485333333333335,1800457088.0,0.936,69.1,76.0,1.0
1689539605,1087.0361289483071,5.48437,1800457088.0,0.936,69.1,76.0,1.0
1689539606,1108.6960624846115,5.481484693877554,1800457088.0,0.936,68.6,76.0,1.0
1689539607,1022.3024515409152,5.48435294117647,1800457088.0,0.936,69.1,76.0,1.0
1689539608,994.8240540778272,5.484877551020409,1800404352.0,0.936,68.1,76.0,1.0
1689539609,1054.812848296954,5.483440000000002,1800404352.0,0.936,68.6,76.0,1.0
1689539610,993.1895950763164,5.484164999999999,1800404352.0,0.936,68.1,76.0,1.0
1689539611,1038.4273037499308,5.482198979591837,1800404352.0,0.936,68.1,77.0,1.0
1689539612,1008.2486617150053,5.484049019607844,1800457088.0,0.936,68.1,77.0,1.0
1689539613,1050.680189675424,5.483185000000002,1800457088.0,0.936,68.6,77.0,1.0
1689539614,1066.8740216542806,5.481622448979594,1800457088.0,0.936,68.6,77.0,1.0
1689539615,1039.4731576102004,5.482550000000001,1800404352.0,0.936,69.6,77.0,1.0
1689539616,1031.6982991874245,5.483117647058822,1800457088.0,0.936,68.1,77.0,1.0
1689539617,1042.8221449300036,5.484325,1800457088.0,0.936,69.6,77.0,1.0
1689539618,1027.8056712810658,5.484045918367348,1800457088.0,0.936,69.6,77.0,1.0
1689539619,1065.0369176863655,5.481420000000002,1800404352.0,0.936,69.1,77.0,1.0
1689539620,1017.0535871193592,5.48325980392157,1800404352.0,0.936,68.6,77.0,1.0
1689539621,1048.6288721061328,5.481801020408164,1800457088.0,0.936,69.1,77.0,1.0
1689539622,1036.060860777932,5.481390000000001,1800457088.0,0.936,69.1,77.0,1.0
1689539623,1041.9316347882054,5.483040000000001,1800457088.0,0.936,69.1,77.0,1.0
1689539624,1032.196137126468,5.483119999999998,1800457088.0,0.936,69.1,77.0,1.0
1689539625,1030.2641163853348,5.48409,1800404352.0,0.936,70.1,77.0,1.0
1689539626,1035.594841510204,5.483905,1800404352.0,0.936,69.1,77.0,1.0
1689539627,1042.582178796597,5.483387755102042,1800457088.0,0.936,68.6,77.0,1.0
1689539628,1054.895491199409,5.484044117647058,1800404352.0,0.936,69.1,77.0,1.0
1689539629,1022.8512651916666,5.48241,1800457088.0,0.936,69.1,77.0,1.0
1689539630,1039.1201581113364,5.482923469387754,1800457088.0,0.936,69.1,77.0,1.0
1689539631,1007.1065799591844,5.482139999999999,1800457088.0,0.936,70.1,77.0,1.0
1689539632,1042.8349904787635,5.482882352941178,1800457088.0,0.936,69.1,78.0,1.0
1689539633,1007.0293651235908,5.4829183673469375,1800457088.0,0.936,68.6,78.0,1.0
1689539634,1036.699057890852,5.483485000000001,1800457088.0,0.936,68.6,78.0,1.0
1689539635,1032.963507064882,5.482754999999998,1800457088.0,0.936,70.1,78.0,1.0
1689539636,1044.33080971646,5.483193877551022,1800457088.0,0.936,68.6,78.0,1.0
1689539637,1015.3934512002388,5.483607843137253,1800404352.0,0.936,68.1,78.0,1.0
