TIME,Main(mA),Main Voltage(V),FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1689522231,966.6809486497006,5.484270408163267,1800457088.0,0.936,57.9,43.0,1.0
1689522232,1018.5327892676612,5.483063725490197,1800457088.0,0.936,58.4,43.0,1.0
1689522233,987.1370578370744,5.482315,1800457088.0,0.936,57.4,44.0,1.0
1689522234,1009.3062764342108,5.482658163265306,1800457088.0,0.936,58.9,44.0,1.0
1689522235,990.2882403366664,5.483545,1800457088.0,0.936,58.9,45.0,1.0
1689522236,995.01056779278,5.483704081632653,1800457088.0,0.936,57.9,45.0,1.0
1689522237,984.9142665369732,5.483799019607845,1800457088.0,0.936,58.4,0.0,-1.0
1689522238,1035.2004169513684,5.482805000000001,1800404352.0,0.936,59.4,46.0,1.0
1689522239,990.0834923157956,5.482908163265306,1800457088.0,0.936,58.9,46.0,1.0
1689522240,1022.094248276978,5.48275,1800404352.0,0.936,59.4,47.0,1.0
1689522241,1022.5213181477552,5.481805,1800457088.0,0.936,58.4,47.0,1.0
1689522242,1030.3982129151257,5.482324999999999,1800404352.0,0.936,59.4,48.0,1.0
1689522243,1016.6242853674712,5.48230612244898,1800457088.0,0.936,58.4,48.0,1.0
1689522244,1006.5692101868972,5.482377450980393,1800457088.0,0.936,58.9,49.0,1.0
1689522245,993.1723743852418,5.482433673469386,1800404352.0,0.936,58.4,49.0,1.0
1689522246,995.6424018070296,5.484235000000002,1800404352.0,0.936,58.9,50.0,1.0
1689522247,1014.6261295576464,5.483415,1800457088.0,0.936,59.9,50.0,1.0
1689522248,1028.956523714323,5.48313725490196,1800457088.0,0.936,59.4,51.0,1.0
1689522249,988.2098943913668,5.482954081632654,1800457088.0,0.936,58.9,51.0,1.0
1689522250,1008.001203115926,5.482349999999999,1800457088.0,0.936,58.9,52.0,1.0
1689522251,1022.483169002293,5.482945,1800404352.0,0.936,59.9,52.0,1.0
1689522252,1016.290841930808,5.481724489795919,1800457088.0,0.936,59.9,53.0,1.0
1689522253,1024.6154505238444,5.483,1800404352.0,0.936,59.4,53.0,1.0
1689522254,1001.72945361626,5.483100000000002,1800404352.0,0.936,60.3,54.0,1.0
1689522255,1071.5326074493348,5.483933673469388,1800404352.0,0.936,59.9,54.0,1.0
1689522256,1077.9029711339515,5.48137745098039,1800457088.0,0.936,59.9,55.0,1.0
1689522257,1039.916266652076,5.48432,1800404352.0,0.936,58.9,55.0,1.0
1689522258,1015.3862422975468,5.483627551020409,1800457088.0,0.936,60.3,0.0,-1.0
1689522259,1015.7733662129674,5.482665,1800457088.0,0.936,59.9,56.0,1.0
1689522260,1004.1822371269928,5.483500000000001,1800457088.0,0.936,60.8,56.0,1.0
1689522261,1046.6126212915956,5.482382653061225,1800457088.0,0.936,59.4,57.0,1.0
1689522262,996.784348263797,5.483455,1800404352.0,0.936,60.3,57.0,1.0
1689522263,1008.2806668232028,5.483625000000001,1800404352.0,0.936,59.4,58.0,1.0
1689522264,984.9193007425928,5.482755102040817,1800404352.0,0.936,60.8,58.0,1.0
1689522265,1036.1199758706466,5.48232843137255,1800457088.0,0.936,60.8,59.0,1.0
1689522266,970.7040725070144,5.485755,1800404352.0,0.936,60.3,59.0,1.0
1689522267,1008.2780006569416,5.484316326530612,1800404352.0,0.936,60.3,60.0,1.0
1689522268,976.6697505920206,5.48485294117647,1800457088.0,0.936,61.3,60.0,1.0
1689522269,1013.192120469356,5.4841750000000005,1800457088.0,0.936,60.8,61.0,1.0
1689522270,997.266598497404,5.483107142857143,1800457088.0,0.936,60.3,61.0,1.0
1689522271,1017.0707477109074,5.483124999999999,1800457088.0,0.936,60.3,62.0,1.0
1689522272,1010.0069055283032,5.483779411764703,1800457088.0,0.936,61.3,62.0,1.0
1689522273,1017.8657502615816,5.483714285714286,1800457088.0,0.936,60.8,63.0,1.0
1689522274,1006.650149833358,5.481964999999999,1800457088.0,0.936,60.8,63.0,1.0
1689522275,1001.1032697314172,5.483429999999999,1800457088.0,0.936,59.9,64.0,1.0
1689522276,999.6153749695634,5.48302,1800457088.0,0.936,61.8,64.0,1.0
1689522277,1016.4604524862716,5.4845500000000005,1800404352.0,0.936,61.3,65.0,1.0
1689522278,1017.0308485504612,5.483315,1800404352.0,0.936,60.8,65.0,1.0
1689522279,1037.888383554278,5.482882653061225,1800430720.0,0.936,60.8,66.0,1.0
1689522280,990.9360244893106,5.482441176470589,1800457088.0,0.936,60.8,66.0,1.0
1689522281,1008.5284629645056,5.4853000000000005,1800457088.0,0.936,60.3,67.0,1.0
1689522282,1023.352285072399,5.482387755102041,1800457088.0,0.936,61.3,67.0,1.0
1689522283,1025.3080910808608,5.4823200000000005,1800457088.0,0.936,60.8,68.0,1.0
1689522284,1026.775837998426,5.483593137254901,1800457088.0,0.936,61.3,68.0,1.0
1689522285,1012.908797286239,5.48245918367347,1800404352.0,0.936,60.8,69.0,1.0
1689522286,1026.0140760793868,5.482669999999998,1800404352.0,0.936,60.8,69.0,1.0
1689522287,997.3576272545412,5.4827200000000005,1800457088.0,0.936,60.8,70.0,1.0
1689522288,1006.9413319581452,5.484210784313723,1800457088.0,0.936,62.3,70.0,1.0
1689522289,1024.2516603215313,5.482285714285717,1800404352.0,0.936,62.3,71.0,1.0
1689522290,1010.0350033155928,5.483175,1800457088.0,0.936,61.3,71.0,1.0
1689522291,1001.0138218030656,5.482719999999998,1800457088.0,0.936,61.3,72.0,1.0
1689522292,1015.3867814775753,5.482673469387756,1800404352.0,0.936,61.8,72.0,1.0
1689522293,1001.98081840103,5.484602941176472,1800404352.0,0.936,61.8,0.0,-1.0
1689522294,1026.3381585428308,5.484090000000002,1800457088.0,0.936,61.3,73.0,1.0
1689522295,1015.9672764915312,5.481836734693878,1800404352.0,0.936,61.3,73.0,1.0
1689522296,1023.59943476468,5.483524509803921,1800457088.0,0.936,61.3,74.0,1.0
1689522297,985.203114266342,5.483685,1800457088.0,0.936,61.8,74.0,1.0
1689522298,1014.6096208050644,5.482188775510206,1800404352.0,0.936,62.3,75.0,1.0
1689522299,1030.3669757967248,5.4823,1800457088.0,0.936,61.8,76.0,1.0
1689522300,998.6158748474312,5.483955882352942,1800457088.0,0.936,62.3,76.0,1.0
1689522301,996.5391190593112,5.482903061224492,1800404352.0,0.936,61.8,77.0,1.0
1689522302,1005.8782685469224,5.4834950000000005,1800404352.0,0.936,62.8,77.0,1.0
1689522303,999.7703354265208,5.48429,1800457088.0,0.936,62.3,0.0,-1.0
1689522304,1025.7700502502405,5.483955882352942,1800457088.0,0.936,61.3,78.0,1.0
1689522305,1009.827053583442,5.4832142857142845,1800457088.0,0.936,61.8,78.0,1.0
1689522306,1015.6524226084176,5.4823450000000005,1800457088.0,0.936,61.3,79.0,1.0
1689522307,1030.9750470545598,5.481561224489795,1800404352.0,0.936,62.3,79.0,1.0
1689522308,1018.042634443067,5.482525000000002,1800404352.0,0.936,61.8,80.0,1.0
1689522309,983.6324070754702,5.483843137254902,1800404352.0,0.936,62.0,80.0,1.0
