TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688131652,1695.0,15766.0,1200.0,0.0,0.0,1000.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,13.0,12.8,32.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131653,1664.0,15766.0,1200.0,0.0,0.0,1200.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131654,1684.0,15766.0,1200.0,0.0,0.0,1200.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,13.5,12.8,32.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131655,1712.0,15766.0,1400.0,0.0,0.0,1200.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,13.0,12.8,32.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131656,1700.0,15766.0,1400.0,0.0,0.0,1400.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,13.0,12.8,32.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131657,1664.0,15766.0,1400.0,0.0,0.0,1400.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,13.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131658,1686.0,15766.0,1600.0,0.0,0.0,1400.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131659,1717.0,15762.0,1600.0,0.0,0.0,1600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131660,1686.0,15762.0,1600.0,0.0,0.0,1600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,13.0,12.8,32.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131661,1678.0,15766.0,1800.0,0.0,0.0,1600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131662,1684.0,15766.0,1800.0,0.0,0.0,1800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131663,1684.0,15762.0,1800.0,0.0,0.0,1800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,1300.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131664,1745.0,15766.0,2000.0,0.0,0.0,1800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,14.5,0.0,-1.0,-1.0,-1.0,-1.0
1688131665,1712.0,15766.0,2000.0,0.0,0.0,2000.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131666,1692.0,15762.0,2000.0,0.0,0.0,2000.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131667,1695.0,15762.0,2200.0,0.0,0.0,2000.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131668,1681.0,15766.0,2200.0,0.0,0.0,2200.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,1300.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131669,1723.0,15762.0,2200.0,0.0,0.0,2200.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131670,1684.0,15762.0,2600.0,0.0,0.0,2200.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131671,1667.0,15762.0,2600.0,0.0,0.0,2400.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131672,1700.0,15762.0,2600.0,0.0,0.0,2400.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131673,1684.0,15762.0,2800.0,0.0,0.0,2400.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,15.5,0.0,-1.0,-1.0,-1.0,-1.0
1688131674,1700.0,15762.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
