TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1683763200,1650.0,15677.0,15400.0,990.0,620.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,19.4,-1.0,-1.0
1683763201,1189.0,15700.0,15400.0,990.0,620.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457080.0,0.946,19.4,-1.0,-1.0
1683763202,1622.0,15677.0,15400.0,1000.0,620.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457073.0,0.946,19.4,-1.0,-1.0
1683763203,1183.0,15700.0,15400.0,1000.0,620.0,14600.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457065.0,0.946,19.4,-1.0,-1.0
1683763204,1636.0,15681.0,15400.0,1000.0,620.0,14600.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457057.0,0.946,19.4,-1.0,-1.0
1683763205,1197.0,15700.0,15400.0,1000.0,620.0,14600.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457049.0,0.946,19.4,-1.0,-1.0
1683763206,1627.0,15677.0,15400.0,1000.0,620.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457042.0,0.946,19.4,-1.0,-1.0
1683763207,1172.0,15700.0,15400.0,1000.0,620.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457034.0,0.946,19.4,-1.0,-1.0
1683763208,1636.0,15677.0,15600.0,980.0,620.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457026.0,0.946,19.4,-1.0,-1.0
1683763209,1183.0,15700.0,15600.0,980.0,620.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457018.0,0.946,19.4,-1.0,-1.0
1683763210,1655.0,15677.0,15600.0,980.0,620.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457011.0,0.946,19.4,-1.0,-1.0
1683763211,1178.0,15700.0,15400.0,1000.0,620.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800457003.0,0.946,19.4,-1.0,-1.0
1683763212,1647.0,15681.0,15400.0,1000.0,620.0,14600.0,820.0,390.0,15600.0,-210.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456995.0,0.946,19.4,-1.0,-1.0
1683763213,1178.0,15700.0,15400.0,1000.0,620.0,14600.0,820.0,390.0,15600.0,-210.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456987.0,0.946,19.4,-1.0,-1.0
1683763214,1639.0,15677.0,15600.0,1000.0,630.0,14600.0,820.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456980.0,0.946,19.4,-1.0,-1.0
1683763215,1186.0,15700.0,15600.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456972.0,0.946,19.4,-1.0,-1.0
1683763216,1644.0,15677.0,15600.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456964.0,0.946,19.4,-1.0,-1.0
1683763217,1186.0,15700.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456957.0,0.946,19.4,-1.0,-1.0
1683763218,1625.0,15677.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456949.0,0.946,19.4,-1.0,-1.0
1683763219,1194.0,15700.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456941.0,0.946,19.4,-1.0,-1.0
1683763220,1186.0,15700.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456933.0,0.946,19.4,-1.0,-1.0
1683763221,1186.0,15700.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456926.0,0.946,19.4,-1.0,-1.0
1683763222,1186.0,15700.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456918.0,0.946,19.4,-1.0,-1.0
1683763223,1163.0,15700.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456910.0,0.946,19.4,-1.0,-1.0
1683763224,1183.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456902.0,0.946,19.4,-1.0,-1.0
1683763225,1189.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-220.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456895.0,0.946,19.4,-1.0,-1.0
1683763226,1180.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456887.0,0.946,19.4,-1.0,-1.0
1683763227,1166.0,15705.0,15400.0,1000.0,630.0,14600.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456879.0,0.946,19.4,-1.0,-1.0
1683763228,1186.0,15705.0,15400.0,1000.0,630.0,14600.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456872.0,0.946,19.4,-1.0,-1.0
1683763229,1194.0,15705.0,15600.0,980.0,620.0,14600.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456864.0,0.946,19.4,-1.0,-1.0
1683763230,1189.0,15705.0,15600.0,980.0,620.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456856.0,0.946,19.4,-1.0,-1.0
1683763231,1180.0,15705.0,15600.0,980.0,620.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456848.0,0.946,19.4,-1.0,-1.0
1683763232,1192.0,15705.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456841.0,0.946,19.4,-1.0,-1.0
1683763233,1183.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456833.0,0.946,19.4,-1.0,-1.0
1683763234,1189.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,120.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456825.0,0.946,19.4,-1.0,-1.0
1683763235,1189.0,15705.0,15600.0,980.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456817.0,0.946,19.4,-1.0,-1.0
1683763236,1186.0,15705.0,15600.0,980.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456810.0,0.946,19.4,-1.0,-1.0
1683763237,1180.0,15705.0,15600.0,980.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456802.0,0.946,19.4,-1.0,-1.0
1683763238,1169.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456794.0,0.946,19.4,-1.0,-1.0
1683763239,1180.0,15705.0,15400.0,1000.0,630.0,15000.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456786.0,0.946,19.4,-1.0,-1.0
1683763240,1200.0,15705.0,15400.0,1000.0,630.0,15000.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456779.0,0.946,19.4,-1.0,-1.0
1683763241,1186.0,15705.0,15400.0,1000.0,630.0,15000.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456771.0,0.946,19.4,-1.0,-1.0
1683763242,1178.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456763.0,0.946,19.4,-1.0,-1.0
1683763243,1172.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456756.0,0.946,19.4,-1.0,-1.0
1683763244,1183.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456748.0,0.946,19.4,-1.0,-1.0
1683763245,1183.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456740.0,0.946,19.4,-1.0,-1.0
1683763246,1183.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456732.0,0.946,19.4,-1.0,-1.0
1683763247,1197.0,15705.0,15400.0,1000.0,630.0,14800.0,820.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456725.0,0.946,19.4,-1.0,-1.0
1683763248,1192.0,15705.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456717.0,0.946,19.4,-1.0,-1.0
1683763249,1178.0,15705.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456709.0,0.946,19.4,-1.0,-1.0
1683763250,1175.0,15705.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456701.0,0.946,19.4,-1.0,-1.0
1683763251,1189.0,15705.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456694.0,0.946,19.4,-1.0,-1.0
1683763252,1175.0,15705.0,15400.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456686.0,0.946,19.4,-1.0,-1.0
1683763253,1197.0,15710.0,15200.0,1010.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456678.0,0.946,19.4,-1.0,-1.0
1683763254,1200.0,15705.0,15200.0,1010.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456671.0,0.946,19.4,-1.0,-1.0
1683763255,1183.0,15705.0,15200.0,1010.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456663.0,0.946,19.4,-1.0,-1.0
1683763256,1175.0,15705.0,15200.0,1010.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456655.0,0.946,19.4,-1.0,-1.0
1683763257,1186.0,15705.0,15200.0,1010.0,630.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456647.0,0.946,19.4,-1.0,-1.0
1683763258,1189.0,15705.0,15200.0,1010.0,630.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456640.0,0.946,19.4,-1.0,-1.0
1683763259,1183.0,15710.0,15400.0,1010.0,630.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456632.0,0.946,19.4,-1.0,-1.0
1683763260,1186.0,15710.0,15400.0,1010.0,630.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456624.0,0.946,19.4,-1.0,-1.0
1683763261,1186.0,15710.0,15400.0,1010.0,630.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456616.0,0.946,19.4,-1.0,-1.0
1683763262,1180.0,15710.0,15200.0,1010.0,630.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456609.0,0.946,19.4,-1.0,-1.0
1683763263,1178.0,15710.0,15200.0,1010.0,630.0,14800.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456601.0,0.946,19.4,-1.0,-1.0
1683763264,1183.0,15705.0,15200.0,1010.0,630.0,14800.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456593.0,0.946,19.4,-1.0,-1.0
1683763265,1186.0,15710.0,15200.0,1010.0,630.0,14800.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456585.0,0.946,19.4,-1.0,-1.0
1683763266,1175.0,15705.0,15200.0,1010.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456578.0,0.946,19.4,-1.0,-1.0
1683763267,1172.0,15710.0,15200.0,1010.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456570.0,0.946,19.4,-1.0,-1.0
1683763268,1178.0,15710.0,15600.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456562.0,0.946,19.4,-1.0,-1.0
1683763269,1194.0,15710.0,15600.0,1000.0,630.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456555.0,0.946,19.4,-1.0,-1.0
1683763270,1169.0,15710.0,15600.0,1000.0,630.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456547.0,0.946,19.4,-1.0,-1.0
1683763271,1186.0,15710.0,15600.0,1000.0,630.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456539.0,0.946,19.4,-1.0,-1.0
1683763272,1189.0,15710.0,15600.0,1000.0,630.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456531.0,0.946,19.4,-1.0,-1.0
1683763273,1178.0,15710.0,15600.0,1000.0,630.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456524.0,0.946,19.4,-1.0,-1.0
1683763274,1217.0,15710.0,15200.0,1030.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456516.0,0.946,19.4,-1.0,-1.0
1683763275,1189.0,15710.0,15200.0,1030.0,640.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456508.0,0.946,19.4,-1.0,-1.0
1683763276,1214.0,15710.0,15200.0,1030.0,640.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456500.0,0.946,19.4,-1.0,-1.0
1683763277,1194.0,15710.0,15600.0,1020.0,640.0,14600.0,840.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456493.0,0.946,19.4,-1.0,-1.0
1683763278,1189.0,15710.0,15600.0,1020.0,640.0,14800.0,840.0,400.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456485.0,0.946,19.4,-1.0,-1.0
1683763279,1180.0,15710.0,15600.0,1020.0,640.0,14800.0,840.0,400.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456477.0,0.946,19.4,-1.0,-1.0
1683763280,1189.0,15710.0,15600.0,1000.0,630.0,14800.0,840.0,400.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456469.0,0.946,19.4,-1.0,-1.0
1683763281,1203.0,15710.0,15600.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456462.0,0.946,19.4,-1.0,-1.0
1683763282,1178.0,15710.0,15600.0,1000.0,630.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456454.0,0.946,19.4,-1.0,-1.0
1683763283,1192.0,15710.0,15400.0,1010.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456446.0,0.946,19.4,-1.0,-1.0
1683763284,1194.0,15710.0,15400.0,1010.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456439.0,0.946,19.4,-1.0,-1.0
1683763285,1189.0,15710.0,15400.0,1010.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456431.0,0.946,19.4,-1.0,-1.0
1683763286,1175.0,15710.0,15400.0,1020.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456423.0,0.946,19.4,-1.0,-1.0
1683763287,1194.0,15710.0,15400.0,1020.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456415.0,0.946,19.4,-1.0,-1.0
1683763288,1149.0,15710.0,15400.0,1020.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456408.0,0.946,19.4,-1.0,-1.0
1683763289,1186.0,15710.0,15400.0,1010.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456400.0,0.946,19.4,-1.0,-1.0
1683763290,1197.0,15710.0,15400.0,1010.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456392.0,0.946,19.4,-1.0,-1.0
1683763291,1186.0,15710.0,15400.0,1010.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456384.0,0.946,19.4,-1.0,-1.0
1683763292,1186.0,15710.0,15600.0,1010.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456377.0,0.946,19.4,-1.0,-1.0
1683763293,1203.0,15710.0,15600.0,1010.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456369.0,0.946,19.4,-1.0,-1.0
1683763294,1186.0,15710.0,15600.0,1010.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456361.0,0.946,19.4,-1.0,-1.0
1683763295,1194.0,15710.0,15400.0,1020.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456354.0,0.946,19.4,-1.0,-1.0
1683763296,1180.0,15710.0,15400.0,1020.0,640.0,15000.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456346.0,0.946,19.4,-1.0,-1.0
1683763297,1158.0,15710.0,15400.0,1020.0,640.0,15000.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456338.0,0.946,19.4,-1.0,-1.0
1683763298,1166.0,15710.0,15400.0,1020.0,640.0,15000.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456330.0,0.946,19.4,-1.0,-1.0
1683763299,1175.0,15710.0,15400.0,1020.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456323.0,0.946,19.4,-1.0,-1.0
1683763300,1197.0,15710.0,15400.0,1020.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456315.0,0.946,19.4,-1.0,-1.0
1683763301,1178.0,15714.0,15600.0,1010.0,640.0,14800.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456307.0,0.946,19.4,-1.0,-1.0
1683763302,1172.0,15714.0,15600.0,1010.0,640.0,15000.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456299.0,0.946,19.4,-1.0,-1.0
1683763303,1169.0,15714.0,15600.0,1010.0,640.0,15000.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456292.0,0.946,19.4,-1.0,-1.0
1683763304,1197.0,15710.0,15600.0,1010.0,640.0,15000.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456284.0,0.946,19.4,-1.0,-1.0
1683763305,1180.0,15710.0,15600.0,1010.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456276.0,0.946,19.4,-1.0,-1.0
1683763306,1172.0,15710.0,15600.0,1010.0,640.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456268.0,0.946,19.4,-1.0,-1.0
1683763307,1180.0,15714.0,14800.0,1080.0,540.0,14600.0,830.0,390.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456261.0,0.946,19.4,-1.0,-1.0
1683763308,1189.0,15714.0,14800.0,1080.0,540.0,14600.0,830.0,400.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456253.0,0.946,19.4,-1.0,-1.0
1683763309,1169.0,15714.0,14800.0,1080.0,540.0,14600.0,830.0,400.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456245.0,0.946,19.4,-1.0,-1.0
1683763310,1200.0,15710.0,15000.0,1080.0,540.0,14600.0,830.0,400.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,1800456238.0,0.946,19.4,-1.0,-1.0
