TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1683559466,1363.0,15766.0,14400.0,380.0,1720.0,13800.0,2080.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,120.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,1800457088.0,0.946,17.5,-1.0,-1.0
1683559467,1127.0,15780.0,14400.0,360.0,1720.0,13800.0,2080.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,1800457088.0,0.946,19.4,-1.0,-1.0
1683559468,1183.0,15780.0,14400.0,360.0,1720.0,13800.0,2080.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,1800457088.0,0.946,19.0,-1.0,-1.0
1683559469,1206.0,15776.0,14400.0,360.0,1720.0,13800.0,2080.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,1800457088.0,0.946,18.5,-1.0,-1.0
1683559470,1169.0,15776.0,14400.0,360.0,1720.0,13800.0,2080.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,17.5,-1.0,-1.0
1683559471,1346.0,15757.0,14400.0,360.0,1720.0,13600.0,2110.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,120.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800430720.0,0.946,18.7,-1.0,-1.0
1683559472,1135.0,15780.0,14400.0,360.0,1720.0,13600.0,2110.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559473,1121.0,15780.0,14400.0,360.0,1720.0,13600.0,2110.0,1070.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1800457088.0,0.946,18.5,-1.0,-1.0
1683559474,1172.0,15780.0,14400.0,360.0,1720.0,13800.0,2080.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,18.9,-1.0,-1.0
1683559475,1127.0,15780.0,14400.0,360.0,1720.0,13800.0,2080.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,17.5,-1.0,-1.0
1683559476,1369.0,15780.0,14400.0,390.0,1720.0,13800.0,2080.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,120.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,18.0,-1.0,-1.0
1683559477,1135.0,15780.0,14400.0,390.0,1720.0,13800.0,2090.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,17.0,-1.0,-1.0
1683559478,1130.0,15785.0,14400.0,390.0,1720.0,13800.0,2090.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,1800457088.0,0.946,18.0,-1.0,-1.0
1683559479,1158.0,15785.0,14400.0,340.0,1720.0,13800.0,2090.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,1800457088.0,0.946,18.9,-1.0,-1.0
1683559480,1169.0,15785.0,14400.0,340.0,1720.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,18.0,-1.0,-1.0
1683559481,1127.0,15771.0,14400.0,340.0,1720.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,17.0,-1.0,-1.0
1683559482,1110.0,15785.0,14400.0,350.0,1720.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,18.9,-1.0,-1.0
1683559483,1346.0,15776.0,14400.0,350.0,1720.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,18.5,-1.0,-1.0
1683559484,1163.0,15785.0,14400.0,350.0,1720.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,17.5,-1.0,-1.0
1683559485,1141.0,15785.0,14400.0,400.0,1710.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,17.5,-1.0,-1.0
1683559486,1366.0,15766.0,14400.0,400.0,1710.0,13800.0,2080.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,1800404352.0,0.946,17.5,-1.0,-1.0
1683559487,1169.0,15785.0,14400.0,400.0,1710.0,13800.0,2080.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,1800457088.0,0.946,17.5,-1.0,-1.0
1683559488,1124.0,15790.0,14400.0,340.0,1710.0,13800.0,2080.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,18.9,-1.0,-1.0
1683559489,1200.0,15785.0,14400.0,340.0,1710.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,18.5,-1.0,-1.0
1683559490,1116.0,15790.0,14400.0,340.0,1710.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,1800404352.0,0.946,18.5,-1.0,-1.0
1683559491,1346.0,15790.0,14400.0,410.0,1710.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,1800457088.0,0.946,18.5,-1.0,-1.0
1683559492,1284.0,15785.0,14400.0,410.0,1710.0,13800.0,2060.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1800457088.0,0.946,19.4,-1.0,-1.0
1683559493,1172.0,15785.0,14400.0,410.0,1710.0,13800.0,2060.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,900228544.0,0.88,18.0,-1.0,-1.0
1683559494,1124.0,15790.0,14400.0,350.0,1710.0,13800.0,2060.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,18.5,-1.0,-1.0
1683559495,1363.0,15776.0,14400.0,350.0,1710.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,19.4,-1.0,-1.0
1683559496,1259.0,15785.0,14400.0,350.0,1710.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,18.9,-1.0,-1.0
1683559497,1144.0,15790.0,14400.0,350.0,1710.0,13800.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800404352.0,0.946,19.4,-1.0,-1.0
1683559498,1116.0,15795.0,14400.0,350.0,1710.0,13600.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,800191424.0,0.88,19.4,-1.0,-1.0
1683559499,1186.0,15790.0,14400.0,350.0,1710.0,13600.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1800457088.0,0.946,20.4,-1.0,-1.0
1683559500,1118.0,15790.0,14400.0,340.0,1710.0,13600.0,2070.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559501,1189.0,15790.0,14400.0,340.0,1710.0,13800.0,2060.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,1800457088.0,0.946,20.9,-1.0,-1.0
1683559502,1214.0,15790.0,14400.0,340.0,1710.0,13800.0,2060.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,1800404352.0,0.946,19.4,-1.0,-1.0
1683559503,1127.0,15790.0,14400.0,350.0,1710.0,13800.0,2060.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,900228544.0,0.88,19.4,-1.0,-1.0
1683559504,1161.0,15790.0,14400.0,350.0,1710.0,13800.0,2050.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,1800404352.0,0.946,19.9,-1.0,-1.0
1683559505,1133.0,15790.0,14400.0,350.0,1710.0,13800.0,2050.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559506,1343.0,15790.0,14400.0,340.0,1710.0,13800.0,2050.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559507,1127.0,15790.0,14400.0,340.0,1710.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559508,1175.0,15790.0,14400.0,340.0,1710.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,1800404352.0,0.946,19.9,-1.0,-1.0
1683559509,1155.0,15795.0,14400.0,340.0,1710.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,800191424.0,0.88,19.4,-1.0,-1.0
1683559510,1152.0,15790.0,14400.0,340.0,1710.0,13600.0,2110.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559511,1566.0,15766.0,14400.0,340.0,1710.0,13600.0,2110.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,1800404352.0,0.946,19.4,-1.0,-1.0
1683559512,1144.0,15790.0,14400.0,340.0,1710.0,13600.0,2110.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,20.9,-1.0,-1.0
1683559513,1124.0,15795.0,14400.0,340.0,1710.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,19.4,-1.0,-1.0
1683559514,1178.0,15790.0,14400.0,340.0,1710.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,1800457088.0,0.946,20.4,-1.0,-1.0
1683559515,1158.0,15795.0,14400.0,330.0,1710.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,600117184.0,0.88,20.4,-1.0,-1.0
1683559516,1332.0,15780.0,14400.0,330.0,1710.0,13400.0,2110.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,80.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1200287136.0,0.913,20.6,-1.0,-1.0
1683559517,1127.0,15799.0,14400.0,330.0,1710.0,13400.0,2110.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,20.9,-1.0,-1.0
1683559518,1118.0,15799.0,14400.0,330.0,1700.0,13400.0,2110.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,1800457088.0,0.946,20.4,-1.0,-1.0
1683559519,1130.0,15795.0,14400.0,330.0,1700.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559520,1194.0,15790.0,14400.0,330.0,1700.0,13600.0,2100.0,1060.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,21.4,-1.0,-1.0
1683559521,1352.0,15785.0,14200.0,350.0,1710.0,13600.0,2100.0,1060.0,15600.0,-210.0,15600.0,-190.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,20.9,-1.0,-1.0
1683559522,1118.0,15799.0,14200.0,350.0,1710.0,13600.0,2100.0,1060.0,15600.0,-210.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,18.9,-1.0,-1.0
1683559523,1121.0,15795.0,14200.0,350.0,1710.0,13600.0,2100.0,1060.0,15600.0,-210.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,21.4,-1.0,-1.0
1683559524,1133.0,15795.0,14400.0,330.0,1700.0,13600.0,2100.0,1060.0,15600.0,-210.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,1800457088.0,0.946,20.9,-1.0,-1.0
1683559525,1127.0,15795.0,14400.0,330.0,1700.0,13600.0,2100.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,1800457088.0,0.946,20.9,-1.0,-1.0
1683559526,1408.0,15780.0,14400.0,330.0,1700.0,13600.0,2100.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559527,1130.0,15799.0,14400.0,330.0,1700.0,13600.0,2100.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,700207040.0,0.88,20.9,-1.0,-1.0
1683559528,1124.0,15799.0,14400.0,330.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,20.9,-1.0,-1.0
1683559529,1127.0,15799.0,14400.0,330.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,19.9,-1.0,-1.0
1683559530,1121.0,15799.0,14400.0,320.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800404352.0,0.946,20.9,-1.0,-1.0
1683559531,1346.0,15790.0,14400.0,320.0,1700.0,13400.0,2090.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,21.9,-1.0,-1.0
1683559532,1208.0,15799.0,14400.0,320.0,1700.0,13400.0,2090.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,700207040.0,0.88,21.4,-1.0,-1.0
1683559533,1127.0,15799.0,14400.0,350.0,1700.0,13400.0,2090.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,21.4,-1.0,-1.0
1683559534,1116.0,15799.0,14400.0,350.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,1800457088.0,0.946,22.3,-1.0,-1.0
1683559535,1380.0,15790.0,14400.0,350.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,1800457088.0,0.946,21.9,-1.0,-1.0
1683559536,1183.0,15799.0,14400.0,330.0,1710.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800404352.0,0.946,21.4,-1.0,-1.0
1683559537,1121.0,15799.0,14400.0,330.0,1710.0,13800.0,2110.0,1040.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,700154304.0,0.88,21.9,-1.0,-1.0
1683559538,1135.0,15799.0,14400.0,330.0,1710.0,13800.0,2110.0,1040.0,15600.0,-200.0,15600.0,-200.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,21.4,-1.0,-1.0
1683559539,1144.0,15799.0,14400.0,320.0,1700.0,13800.0,2110.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,22.3,-1.0,-1.0
1683559540,1228.0,15799.0,14400.0,320.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,1800404352.0,0.946,21.4,-1.0,-1.0
1683559541,1121.0,15790.0,14400.0,320.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,80.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,1800457088.0,0.946,22.3,-1.0,-1.0
1683559542,1124.0,15804.0,14400.0,330.0,1700.0,13600.0,2090.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,1800457088.0,0.946,21.9,-1.0,-1.0
1683559543,1118.0,15804.0,14400.0,330.0,1700.0,13600.0,2080.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,1800457088.0,0.946,22.8,-1.0,-1.0
1683559544,1203.0,15799.0,14400.0,330.0,1700.0,13600.0,2080.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,23.3,-1.0,-1.0
1683559545,1130.0,15799.0,14400.0,310.0,1690.0,13600.0,2080.0,1050.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,21.4,-1.0,-1.0
1683559546,1127.0,15795.0,14400.0,310.0,1690.0,13600.0,2090.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,240.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,22.8,-1.0,-1.0
1683559547,1130.0,15804.0,14400.0,310.0,1690.0,13600.0,2090.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,22.3,-1.0,-1.0
1683559548,1124.0,15804.0,14400.0,310.0,1690.0,13600.0,2090.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,600169920.0,0.88,21.4,-1.0,-1.0
1683559549,1147.0,15804.0,14400.0,310.0,1690.0,13600.0,2100.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,22.3,-1.0,-1.0
1683559550,1127.0,15804.0,14400.0,310.0,1690.0,13600.0,2100.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,1800457088.0,0.946,23.3,-1.0,-1.0
1683559551,1141.0,15790.0,14400.0,320.0,1690.0,13600.0,2100.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,1800457088.0,0.946,22.3,-1.0,-1.0
1683559552,1127.0,15804.0,14400.0,320.0,1690.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,1800404352.0,0.946,22.3,-1.0,-1.0
1683559553,1113.0,15804.0,14400.0,320.0,1690.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,700154304.0,0.88,23.3,-1.0,-1.0
1683559554,1158.0,15804.0,14400.0,310.0,1690.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,21.9,-1.0,-1.0
1683559555,1141.0,15809.0,14400.0,310.0,1690.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,21.9,-1.0,-1.0
1683559556,1124.0,15809.0,14400.0,310.0,1690.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,23.3,-1.0,-1.0
1683559557,1338.0,15780.0,14000.0,420.0,1700.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,22.8,-1.0,-1.0
1683559558,1090.0,15809.0,14000.0,420.0,1700.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,22.3,-1.0,-1.0
1683559559,1133.0,15809.0,14000.0,420.0,1700.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1100249984.0,0.88,23.3,-1.0,-1.0
1683559560,1189.0,15809.0,14200.0,420.0,1710.0,13600.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1450327168.0,0.913,23.3,-1.0,-1.0
1683559561,1338.0,15804.0,14200.0,420.0,1710.0,13200.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,23.3,-1.0,-1.0
1683559562,1135.0,15809.0,14200.0,420.0,1710.0,13200.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,22.8,-1.0,-1.0
1683559563,1147.0,15814.0,14000.0,420.0,1710.0,13200.0,2070.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,25.3,-1.0,-1.0
1683559564,1099.0,15809.0,14000.0,420.0,1710.0,13400.0,2100.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,1800457088.0,0.946,24.3,-1.0,-1.0
1683559565,1141.0,15809.0,14000.0,420.0,1710.0,13400.0,2100.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,1800404352.0,0.946,23.8,-1.0,-1.0
1683559566,1118.0,15795.0,14000.0,430.0,1700.0,13400.0,2100.0,1040.0,15600.0,-200.0,15600.0,-190.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,600169920.0,0.88,24.8,-1.0,-1.0
1683559567,1127.0,15809.0,14000.0,430.0,1700.0,13600.0,2060.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,22.8,-1.0,-1.0
1683559568,1138.0,15809.0,14000.0,430.0,1700.0,13600.0,2060.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,24.8,-1.0,-1.0
1683559569,1130.0,15809.0,14000.0,420.0,1700.0,13600.0,2060.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800457088.0,0.946,23.8,-1.0,-1.0
1683559570,1133.0,15814.0,14000.0,420.0,1700.0,13600.0,2060.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1800457088.0,0.946,23.8,-1.0,-1.0
1683559571,1394.0,15814.0,14000.0,420.0,1700.0,13600.0,2060.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,1300.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,700207040.0,0.88,24.3,-1.0,-1.0
1683559572,1214.0,15809.0,14000.0,420.0,1700.0,13600.0,2060.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,1800457088.0,0.946,23.3,-1.0,-1.0
1683559573,1352.0,15795.0,14000.0,420.0,1700.0,13600.0,2070.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,1800457088.0,0.946,23.8,-1.0,-1.0
1683559574,1130.0,15814.0,14000.0,420.0,1700.0,13600.0,2070.0,1030.0,15600.0,-200.0,15600.0,-190.0,3300.0,140.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1800404352.0,0.946,24.3,-1.0,-1.0
