TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688701091,659.5272976943897,11.961000000000002,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701092,667.794144592949,11.961035714285718,46.0,8.0,40.0,0.0,0.0,16.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701093,660.1948451927788,11.960313725490192,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701094,668.2097437824342,11.960919999999998,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701095,661.9979947246198,11.961173469387758,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701096,666.9548506676073,11.961140000000002,46.0,8.0,40.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701097,663.0411321116935,11.960470588235292,46.0,8.0,40.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701098,664.9941899530171,11.960698979591838,46.0,8.0,40.0,0.0,0.0,16.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701099,661.7959533800141,11.96085,46.0,8.0,40.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701100,663.9836350476961,11.961159999999998,46.0,8.0,40.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701101,666.4812006899805,11.960954999999997,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701102,663.8230328377406,11.960816326530614,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701103,664.1775551133061,11.960872549019603,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701104,663.2500869388773,11.960924999999998,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701105,663.5614206597929,11.960144999999995,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701106,660.5024403083421,11.961612244897957,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701107,667.7222515936879,11.960559999999996,46.0,8.0,40.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701108,662.4658606401249,11.959990196078431,46.0,8.0,40.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701109,666.226243861999,11.960326530612248,46.0,8.0,40.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701110,661.033875707986,11.960665,46.0,8.0,40.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701111,665.1616812990792,11.960959999999998,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701112,661.1075805823525,11.961045918367343,46.0,8.0,40.0,0.0,0.0,16.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701113,667.1538755436062,11.960946078431377,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701114,658.5128632432196,11.960570000000002,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701115,667.2652312568066,11.960719387755102,46.0,8.0,40.0,0.0,0.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701116,660.8905600815887,11.960890000000004,46.0,8.0,40.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701117,667.3832393985275,11.961171568627451,46.0,8.0,40.0,0.0,0.0,27.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701118,659.2150340891498,11.960520408163266,46.0,8.0,40.0,0.0,0.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701119,669.9041164442476,11.960695000000008,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701120,658.4638317938408,11.96095,46.0,8.0,40.0,0.0,0.0,27.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701121,668.7531321976668,11.961933673469384,46.0,8.0,40.0,0.0,0.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701122,659.4516998637349,11.961303921568629,46.0,8.0,40.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701123,668.325744431254,11.960830000000003,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701124,659.5440407786608,11.961142857142857,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701125,669.9371601937269,11.960124999999996,46.0,8.0,40.0,0.0,0.0,16.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701126,659.5516669101708,11.960980392156864,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
