round_start,round_end,total_energy,solar_harvested_energy,comm_energy,payload_energy,other_energy
2023-04-27 18:57:14,2023-04-27 20:32:37,26.793483658055553,13.914810833333334,4.917405277777778,0.0,21.876078380277775
2023-04-27 20:32:38,2023-04-27 22:05:01,21.411522160833336,33.36291965,1.884596666666666,2.412133333333334,17.114792160833336
2023-04-27 22:05:02,2023-04-27 23:39:10,31.19383509305556,37.549818925,0.7760316666666677,10.6256,19.792203426388895
2023-04-27 23:39:11,2023-04-28 01:13:22,23.046002345555557,35.95576174722222,0.7919266666666669,1.904,20.35007567888889
2023-04-28 01:13:23,2023-04-28 02:47:28,26.17995082444444,24.414944702777778,0.7757566666666658,0.0,25.404194157777773
2023-04-28 02:47:29,2023-04-28 04:22:07,32.61505831416667,17.886860855555554,4.670843333333336,0.0,27.94421498083333
2023-04-28 04:22:08,2023-04-28 05:56:16,30.075403890555556,14.20401128888889,4.988169444444445,0.0,25.08723444611111
2023-04-28 05:56:17,2023-04-28 07:30:22,31.159475468333333,13.987220800000001,4.9686594444444445,0.0,26.19081602388889
2023-04-28 07:30:23,2023-04-28 09:04:06,22.52453727236111,23.555658127777775,2.1582661111111117,1.9327,18.433571161249997
2023-04-28 09:04:07,2023-04-28 10:38:15,30.393016084722227,37.69258043055555,0.758248333333333,11.336833333333331,18.29793441805556
2023-04-28 10:38:16,2023-04-28 12:12:24,24.24394602833334,28.176793225000004,0.7245516666666667,4.640966666666667,18.878427695000006
2023-04-28 12:12:25,2023-04-28 13:46:33,31.966443130277774,26.36095813888889,0.7864358333333337,10.543433333333331,20.636573963611113
2023-04-28 13:46:34,2023-04-28 15:21:13,25.006397176111115,19.508106916666666,3.0403166666666666,0.0,21.96608050944445
2023-04-28 15:21:14,2023-04-28 16:55:22,30.52749470083333,14.637313297222223,5.137299444444445,0.0,25.390195256388886
2023-04-28 16:55:23,2023-04-28 18:29:31,30.34836830375,14.309770722222222,5.1199955555555565,0.0,25.228372748194445
2023-04-28 18:29:32,2023-04-28 20:03:40,29.057498699722224,14.205284855555554,4.98997277777778,0.0,24.067525921944444
2023-04-28 20:03:41,2023-04-28 21:37:46,22.68487826388889,31.608160225,2.7841716666666656,0.0,19.900706597222225
2023-04-28 21:37:47,2023-04-28 23:12:16,31.46922169333333,32.67272235555556,11.13423638888889,0.0,20.33498530444444
2023-04-28 23:12:17,2023-04-29 00:45:40,23.59887422722221,26.345810730555556,1.004153333333333,1.1416666666666662,21.45305422722221
2023-04-29 00:45:41,2023-04-29 02:19:46,33.87200794694444,26.110659983333335,0.7240566666666666,12.223066666666668,20.924884613611106
2023-04-29 02:19:47,2023-04-29 03:54:25,26.771221973194443,19.018772938888887,3.304848888888889,0.0,23.466373084305555
2023-04-29 03:54:26,2023-04-29 05:28:34,30.174529624722226,14.042446033333333,4.975692777777779,0.0,25.198836846944445
2023-04-29 05:28:35,2023-04-29 07:02:43,30.00042317138889,14.05922985277778,4.964775000000001,0.0,25.035648171388885
2023-04-29 07:02:44,2023-04-29 08:36:22,25.89858820861111,13.970861325000001,3.3810688888888896,0.0,22.51751931972222
2023-04-29 08:36:23,2023-04-29 10:10:31,21.254758077500004,37.98597145555555,0.7245333333333334,0.2853666666666668,20.2448580775
2023-04-29 10:10:32,2023-04-29 11:44:41,31.650854116250002,30.817404727777785,0.7435266666666659,9.845133333333333,21.062194116250005
2023-04-29 11:44:42,2023-04-29 13:18:53,24.228245887499998,22.077595663888893,0.7568183333333333,1.9216666666666664,21.5497608875
2023-04-29 13:18:54,2023-04-29 14:52:59,31.115750848888883,27.229054763888882,0.7985816666666669,10.596499999999999,19.720669182222217
2023-04-29 14:53:00,2023-04-29 16:27:38,31.62203085180556,15.365457405555556,4.966782777777778,0.0,26.65524807402778
2023-04-29 16:27:39,2023-04-29 18:01:47,30.325282333888886,14.484673822222222,5.096067500000002,0.0,25.229214833888882
2023-04-29 18:01:48,2023-04-29 19:35:56,30.064185860000002,14.277446883333333,5.125461111111111,0.0,24.93872474888889
2023-04-29 19:35:57,2023-04-29 21:09:35,20.07773302666667,25.624546533333334,1.931818888888889,0.0,18.145914137777783
2023-04-29 21:09:36,2023-04-29 22:44:50,27.521789353888884,30.95158470833333,5.03926388888889,0.0,22.482525464999995
2023-04-29 22:44:51,2023-04-30 00:17:56,25.381623628333344,28.016417922222224,3.5984025,0.0,21.783221128333345
2023-04-30 00:17:57,2023-04-30 01:52:02,33.10154934361111,26.402990461111113,0.73282,11.080166666666665,21.28856267694445
2023-04-30 01:52:03,2023-04-30 03:26:41,25.13920072930556,20.142631877777777,2.0575977777777785,1.2389,21.84270295152778
2023-04-30 03:26:42,2023-04-30 05:00:50,30.135217852916664,14.275586700000002,4.963468888888889,0.0,25.171748964027774
2023-04-30 05:00:51,2023-04-30 06:34:59,29.879959986805556,13.946923583333334,4.9626833333333344,0.0,24.91727665347222
2023-04-30 06:35:00,2023-04-30 08:08:39,27.74933170875,13.828711452777778,4.667903888888888,0.0,23.081427819861112
2023-04-30 08:08:40,2023-04-30 09:42:48,19.717754104444445,37.58733831666667,0.7454150000000004,0.0,18.972339104444444
2023-04-30 09:42:49,2023-04-30 11:16:57,32.97818315416667,31.082003219444445,0.754159999999999,10.497966666666667,21.726056487500006
2023-04-30 11:16:58,2023-04-30 12:51:09,23.530083735555557,21.58797393888889,0.7492283333333337,1.7516999999999998,21.029155402222223
2023-04-30 12:51:10,2023-04-30 14:25:15,34.67463055416666,26.855488866666665,5.374031666666665,8.34812222222222,20.952476665277775
2023-04-30 14:25:16,2023-04-30 15:59:54,35.96255278722222,20.54801880833333,10.475065,0.0,25.48748778722222
2023-04-30 15:59:55,2023-04-30 17:34:03,37.98080321347223,14.353452204166667,11.890995555555557,0.0,26.089807657916673
2023-04-30 17:34:04,2023-04-30 19:08:12,37.72606570861112,13.892063411111112,11.79283,0.0,25.933235708611114
2023-04-30 19:08:13,2023-04-30 20:41:51,32.904908344027774,14.111861233333332,11.149290833333335,0.0,21.75561751069444
2023-04-30 20:41:52,2023-04-30 22:17:35,24.46433405333333,32.364028005555554,5.34517388888889,0.0,19.11916016444444
2023-04-30 22:17:36,2023-04-30 23:50:09,18.622974412638893,36.18724955277777,1.2549966666666672,0.0,17.367977745972226
2023-04-30 23:50:10,2023-05-01 01:24:21,23.859473372222222,34.337635391666666,0.7249366666666667,0.0,23.134536705555554
2023-05-01 01:24:22,2023-05-01 02:58:54,26.329091129861112,22.458565705555557,0.7929744444444444,0.0,25.53611668541667
2023-05-01 02:58:55,2023-05-01 04:33:04,31.75602836527778,14.135530172222222,5.169146111111109,0.0,26.586882254166667
2023-05-01 04:33:05,2023-05-01 06:07:13,30.17198146347222,13.867649119444444,5.116086666666669,0.0,25.055894796805553
2023-05-01 06:07:14,2023-05-01 07:41:22,30.84941169958333,13.807905263888888,5.067905555555557,0.0,25.781506144027773
2023-05-01 07:41:23,2023-05-01 09:15:04,19.44660306777778,27.65688896666667,1.672716666666667,0.0,17.773886401111113
2023-05-01 09:15:05,2023-05-01 10:49:10,24.998833559861108,36.204151949999996,0.7925133333333333,0.0,24.206320226527776
2023-05-01 10:49:11,2023-05-01 12:23:49,25.383383435277782,22.945554616666666,3.238047777777778,0.0,22.145335657500006
2023-05-01 12:23:50,2023-05-01 13:57:28,30.66083030097223,23.594968716666667,5.494671666666667,0.0,25.16615863430556
2023-05-01 13:57:29,2023-05-01 15:32:07,28.949474768888894,22.80661599722222,2.3321566666666675,0.0,26.617318102222228
2023-05-01 15:32:08,2023-05-01 17:06:16,30.14496292277778,14.305275580555556,5.009532777777777,0.0,25.135430145
2023-05-01 17:06:17,2023-05-01 18:40:25,29.96211013083333,14.054577186111114,4.979741111111112,0.0,24.98236901972222
2023-05-01 18:40:26,2023-05-01 20:14:04,27.882557508888887,13.875878272222224,4.388678333333334,0.0,23.493879175555552
2023-05-01 20:14:05,2023-05-01 21:48:13,22.276495121944453,32.62091632777778,3.507241666666669,0.0,18.769253455277784
2023-05-01 21:48:14,2023-05-01 23:22:55,29.442507608750002,35.183407797222216,7.715613611111111,0.0,21.72689399763889
2023-05-01 23:22:56,2023-05-02 00:56:32,23.731312870277776,24.040296833333336,0.9490783333333328,0.0,22.782234536944443
2023-05-02 00:56:33,2023-05-02 02:30:41,26.22588685777778,19.790042952777778,0.7464966666666668,0.0,25.479390191111115
2023-05-02 02:30:42,2023-05-02 04:05:17,31.74763961972222,20.09909920277778,3.8959005555555546,0.0,27.851739064166665
2023-05-02 04:05:18,2023-05-02 05:39:29,31.548677805,13.982839775,5.132693333333334,0.0,26.41598447166667
2023-05-02 05:39:30,2023-05-02 07:13:35,29.961305693194443,13.763097336111112,5.123407777777775,0.0,24.83789791541667
2023-05-02 07:13:36,2023-05-02 08:47:17,24.159861329583332,16.90864240277778,2.984908333333334,0.0,21.17495299625
2023-05-02 08:47:18,2023-05-02 10:21:24,21.61785406972222,37.74761424166667,0.7262199999999999,0.0,20.89163406972222
2023-05-02 10:21:25,2023-05-02 11:55:33,26.142516253055554,27.295493127777778,0.7568733333333326,0.0,25.385642919722223
2023-05-02 11:55:34,2023-05-02 13:29:42,27.120344662500003,22.394130247222222,0.7587799999999982,0.0,26.361564662500005
2023-05-02 13:29:43,2023-05-02 15:04:21,26.956880084166663,20.838596455555557,1.089656111111112,0.0,25.86722397305555
2023-05-02 15:04:22,2023-05-02 16:38:30,31.598608091388886,14.031528216666667,5.164030555555556,0.0,26.43457753583333
2023-05-02 16:38:31,2023-05-02 18:12:39,30.309713062222222,14.155868141666666,5.099373333333333,0.0,25.21033972888889
2023-05-02 18:12:40,2023-05-02 19:46:45,29.582187648472217,13.907154272222222,5.103459999999999,0.0,24.47872764847222
2023-05-02 19:46:46,2023-05-02 21:20:27,19.923436181527784,29.628775583333336,1.4510716666666654,0.0,18.47236451486112
2023-05-02 21:20:28,2023-05-02 22:54:33,30.020830715972224,36.5104165,7.529463333333332,0.0,22.49136738263889
2023-05-02 22:54:34,2023-05-03 00:28:42,29.57157966222222,28.181533002777776,7.515609999999999,0.0,22.05596966222222
2023-05-03 00:28:43,2023-05-03 02:02:51,29.213689830000007,23.861242897222226,7.514776666666666,0.0,21.69891316333334
2023-05-03 02:02:52,2023-05-03 03:37:30,33.475517429027775,22.62604669444444,9.347907222222222,0.0,24.127610206805553
2023-05-03 03:37:31,2023-05-03 05:11:39,37.98906341652778,13.93226898888889,11.739733333333335,0.0,26.249330083194444
2023-05-03 05:11:40,2023-05-03 06:45:49,38.87749069722223,13.600025622222223,11.78176027777778,0.0,27.09573041944445
2023-05-03 06:45:50,2023-05-03 08:19:28,35.69508161027778,13.627596538888888,11.057768333333335,0.0,24.637313276944447
2023-05-03 08:19:29,2023-05-03 09:53:34,25.469964964166664,37.97187561944445,7.544624999999999,0.0,17.925339964166664
2023-05-03 09:53:35,2023-05-03 11:27:43,21.51246958055556,33.67458311944445,4.382843333333334,0.0,17.129626247222227
2023-05-03 11:27:44,2023-05-03 13:01:55,22.91376083527778,34.01769587222222,0.7536283333333333,0.0,22.160132501944446
2023-05-03 13:01:56,2023-05-03 14:37:52,26.702923645555565,23.622410972222227,2.592343333333334,0.0,24.110580312222233
2023-05-03 14:37:53,2023-05-03 16:10:40,31.555554646388885,12.31218108333333,3.7208372222222215,0.0,27.834717424166662
2023-05-03 16:10:41,2023-05-03 17:44:49,25.353419034444443,13.865761627777779,0.7814949999999994,0.0,24.571924034444443
2023-05-03 17:44:50,2023-05-03 19:18:58,24.959470732361112,13.901803686111112,0.7734833333333339,0.0,24.185987399027777
2023-05-03 19:18:59,2023-05-03 20:54:31,21.596407025972226,18.744804766666668,0.8794988888888889,0.0,20.716908137083337
2023-05-03 20:54:32,2023-05-03 22:27:52,28.83611051333333,25.303397194444443,6.721966111111113,0.0,22.114144402222216
2023-05-03 22:27:53,2023-05-04 00:00:52,27.175579245,20.71782493888889,4.911136666666666,0.0,22.264442578333338
2023-05-04 00:00:53,2023-05-04 01:35:01,23.154569635555557,36.93794748055555,0.7305466666666667,0.0,22.42402296888889
2023-05-04 01:35:02,2023-05-04 03:09:41,28.07361925666667,25.54220100833333,1.2642091666666668,0.0,26.809410090000004
2023-05-04 03:09:42,2023-05-04 04:43:50,31.291766150833336,14.064949183333333,5.151066666666669,0.0,26.140699484166667
2023-05-04 04:43:51,2023-05-04 06:17:59,30.441370492500003,14.056349886111112,5.118157777777779,0.0,25.323212714722224
2023-05-04 06:18:00,2023-05-04 07:52:08,30.162392255555552,13.553718280555557,5.0881816666666655,0.0,25.07421058888889
2023-05-04 07:52:09,2023-05-04 09:25:44,19.49116088569444,31.081254005555557,1.2623199999999999,0.0,18.228840885694442
2023-05-04 09:25:45,2023-05-04 10:59:53,27.610527810000008,36.58286051388889,4.966468888888889,0.0,22.644058921111117
2023-05-04 10:59:54,2023-05-04 12:35:53,27.252134035416674,24.311115172222223,1.1157027777777764,0.0,26.136431257638897
2023-05-04 12:35:54,2023-05-04 14:08:11,27.748177485277772,22.93030575,6.296388333333332,0.0,21.45178915194444
2023-05-04 14:08:12,2023-05-04 15:42:50,28.375476634027777,20.398185825,2.8516816666666673,0.0,25.52379496736111
2023-05-04 15:42:51,2023-05-04 17:16:59,30.14175049638889,13.944465836111112,5.0256922222222205,0.0,25.11605827416667
2023-05-04 17:17:00,2023-05-04 18:51:08,29.884155270694446,13.721564333333333,4.990002222222223,0.0,24.894153048472223
2023-05-04 18:51:09,2023-05-04 20:24:44,25.791731139166668,13.524389716666668,4.498625555555555,0.0,21.293105583611112
2023-05-04 20:24:45,2023-05-04 22:00:41,24.020034621944443,37.62919736111111,4.467316666666668,0.0,19.552717955277775
2023-05-04 22:00:42,2023-05-04 23:34:50,26.82771541291666,28.202858763888887,4.464880555555556,0.0,22.362834857361104
2023-05-04 23:34:51,2023-05-05 01:07:33,27.816142064027783,24.180626925000002,5.015620000000002,0.0,22.80052206402778
2023-05-05 01:07:34,2023-05-05 02:41:21,25.112936386111116,23.40995774444444,1.8367750000000005,0.0,23.276161386111117
2023-05-05 02:41:22,2023-05-05 04:16:00,32.51857603069445,18.014876102777777,4.430398333333335,0.0,28.08817769736111
2023-05-05 04:16:01,2023-05-05 05:50:06,30.16667552597222,13.813634694444444,5.120859444444443,0.0,25.045816081527775
2023-05-05 05:50:07,2023-05-05 07:24:15,30.96133954777778,13.45871031388889,5.160508333333332,0.0,25.800831214444447
2023-05-05 07:24:16,2023-05-05 08:57:51,22.320006351666663,20.779569572222222,2.5226816666666663,0.0,19.797324684999996
2023-05-05 08:57:52,2023-05-05 10:32:00,26.680179975972223,37.21673874166666,0.8251150000000004,4.754433333333334,21.100631642638888
2023-05-05 10:32:01,2023-05-05 12:06:09,25.95126059694445,30.493270930555557,0.8544250000000004,5.235922222222222,19.86091337472223
2023-05-05 12:06:10,2023-05-05 13:40:18,34.26513964541667,20.65563825833333,0.8358716666666672,9.839566666666663,23.589701312083335
2023-05-05 13:40:19,2023-05-05 15:14:57,24.218018056111113,24.83514016388889,1.653651111111111,2.5259,20.038466945000003
2023-05-05 15:14:58,2023-05-05 16:49:06,30.783265998194445,13.901621855555556,4.96441388888889,0.0,25.818852109305553
2023-05-05 16:49:07,2023-05-05 18:23:15,30.042558830833336,13.709361847222223,4.9644594444444445,0.0,25.078099386388892
2023-05-05 18:23:16,2023-05-05 19:57:24,29.516741915000004,13.497503608333334,4.963960555555556,0.0,24.55278135944445
2023-05-05 19:57:25,2023-05-05 21:31:19,23.75881217847222,32.809238738888894,5.9169305555555525,0.0,17.841881622916667
2023-05-05 21:31:20,2023-05-05 23:05:10,29.005984348472218,33.42228916111111,2.364713333333334,6.191405555555564,20.44986545958332
2023-05-05 23:05:11,2023-05-06 00:39:19,27.35333550777778,26.703093961111115,0.8398316666666668,7.227819444444455,19.28568439666666
2023-05-06 00:39:20,2023-05-06 02:13:28,26.679150638055557,26.304598869444447,0.7937049999999992,6.332233333333333,19.553212304722223
2023-05-06 02:13:29,2023-05-06 03:48:04,27.761281281111106,18.6432711,3.175009444444444,0.0,24.58627183666666
2023-05-06 03:48:05,2023-05-06 05:22:13,30.27643652986111,13.890801175,5.141535555555557,0.0,25.134900974305552
2023-05-06 05:22:14,2023-05-06 06:56:22,31.08339045486111,13.647183455555556,5.148264444444447,0.0,25.935126010416663
2023-05-06 06:56:23,2023-05-06 08:29:58,26.955112365,13.425330697222222,3.695640555555557,0.0,23.259471809444445
2023-05-06 08:29:59,2023-05-06 10:04:07,19.901390092361112,37.41012802777777,0.7370366666666662,0.0,19.164353425694447
2023-05-06 10:04:08,2023-05-06 11:38:13,25.238772508750003,28.207241938888888,3.266001666666666,0.0,21.972770842083335
2023-05-06 11:38:14,2023-05-06 13:12:25,26.266036828333338,23.35079706388889,3.200993333333332,0.0,23.065043495000005
2023-05-06 13:12:26,2023-05-06 14:47:04,24.939534689166663,16.248688174999998,3.973865555555555,0.6857499999999992,20.27991913361111
2023-05-06 14:47:05,2023-05-06 16:21:13,31.177339933055563,13.707820177777778,4.518886111111112,0.0,26.658453821944452
2023-05-06 16:21:14,2023-05-06 17:55:23,30.44569027902778,13.6177733875,5.128087222222222,0.0,25.31760305680556
2023-05-06 17:55:24,2023-05-06 19:29:32,30.303004201805557,13.464762111111112,5.322256666666664,0.0,24.980747535138892
2023-05-06 19:29:33,2023-05-06 21:03:08,23.13367994138889,22.56338138333333,2.2764105555555547,2.183133333333333,18.674136052500003
2023-05-06 21:03:09,2023-05-06 22:37:14,31.398000554583337,37.53592734722222,0.8032566666666673,11.249333333333333,19.34541055458334
2023-05-06 22:37:15,2023-05-07 00:11:23,24.318628466111115,33.95560447222222,0.7785983333333338,1.9919666666666664,21.548063466111113
2023-05-07 00:11:24,2023-05-07 01:47:17,33.428468953472226,29.457516838888893,0.7989300000000008,11.526066666666665,21.103472286805562
2023-05-07 01:47:18,2023-05-07 03:20:11,25.58770249930555,20.48822837222222,4.5693850000000005,0.0,21.01831749930555
2023-05-07 03:20:12,2023-05-07 04:54:20,30.227689049305557,13.86102003888889,5.005705000000001,0.0,25.221984049305554
2023-05-07 04:54:21,2023-05-07 06:28:26,30.171696722361112,13.440899433333332,4.9919633333333335,0.0,25.179733389027778
2023-05-07 06:28:27,2023-05-07 08:02:35,28.75626549861111,13.390073538888892,4.961933888888888,0.0,23.79433160972222
2023-05-07 08:02:36,2023-05-07 09:37:56,3.916992916111111,36.07041537777778,-1.856290833333333,0.0,5.773283749444444
2023-05-07 09:37:57,2023-05-07 11:10:20,25.688947653055557,29.63979639722222,3.3124630555555554,0.0,22.376484597500003
2023-05-07 11:10:21,2023-05-07 12:44:29,25.57141514111111,23.897116186111106,3.0971816666666667,0.0,22.474233474444443
2023-05-07 12:44:30,2023-05-07 14:19:09,16.957797753055555,23.55201231527778,1.9012430555555557,0.0,15.0565546975
2023-05-07 14:19:10,2023-05-07 15:53:18,34.84980803625,13.694347269444448,12.905477777777781,0.0,21.94433025847222
2023-05-07 15:53:19,2023-05-07 17:27:27,31.05190871319445,13.59295473888889,13.136725,0.0,17.915183713194452
2023-05-07 17:27:28,2023-05-07 19:01:36,31.01382472583333,13.398183127777779,13.174401111111113,0.0,17.839423614722218
