TIME,I_Atlas200DK-B,Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,dog_1_top1_index,dog_1_top1_value,dog_1_top2_index,dog_1_top2_value,dog_1_top3_index,dog_1_top3_value,dog_1_top4_index,dog_1_top4_value,dog_1_top5_index,dog_1_top5_value,dog_2_top1_index,dog_2_top1_value,dog_2_top2_index,dog_2_top2_value,dog_2_top3_index,dog_2_top3_value,dog_2_top4_index,dog_2_top4_value,dog_2_top5_index,dog_2_top5_value
1692263119,691.8623366552715,11.958936274509805,46.0,4.0,36.0,1.0,0.0,33.0,0.0,71.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263120,689.2073813204078,11.95817857142857,46.0,4.0,38.0,1.0,1.0,34.0,0.0,72.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263121,685.045836741347,11.95881,46.0,4.0,38.0,1.0,0.5,29.5,0.0,73.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263122,688.986814044812,11.95949,46.0,4.0,38.0,1.0,0.0,25.0,0.0,74.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263123,692.3098322141553,11.958367346938775,47.0,4.0,38.0,0.0,0.0,33.0,2.0,74.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263124,689.9837914332338,11.959019607843134,47.0,4.0,37.0,0.0,1.0,26.0,1.0,75.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263125,684.3035833487978,11.95863,47.0,4.0,37.0,0.0,0.0,33.0,2.0,76.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263126,686.1196196968131,11.958765306122451,47.0,4.0,37.0,0.0,1.0,31.0,2.0,77.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263127,701.1930471588727,11.9578,47.0,4.0,36.5,0.0,0.5,28.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1692263128,692.1613812572392,11.958294117647062,47.0,4.0,36.0,0.0,0.0,25.0,2.0,78.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263129,684.3422005339335,11.95886,47.0,4.0,36.0,1.0,0.0,33.0,2.0,79.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263130,685.9256921605499,11.95887244897959,47.0,4.0,36.0,1.0,0.0,28.0,3.0,80.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263131,691.743698974362,11.95914,47.0,4.0,36.0,0.0,0.0,29.0,2.0,81.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263132,689.9936283599295,11.958685000000004,47.0,4.0,36.0,0.0,0.0,31.0,1.0,81.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263133,694.4448541997383,11.958715000000002,47.0,4.0,36.0,0.0,0.0,29.0,0.5,82.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263134,690.0721013802014,11.95886,47.0,4.0,36.0,0.0,0.0,27.0,0.0,83.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263135,686.3317729940917,11.959295,47.0,4.0,36.0,0.0,0.0,30.0,0.0,84.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263136,690.8450898849942,11.958765000000003,47.0,4.0,37.0,0.0,0.0,29.0,1.0,84.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263137,686.1304601622397,11.958250000000003,47.0,4.0,38.0,0.0,0.0,28.0,0.0,85.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263138,690.3913567129158,11.959250000000004,47.0,4.0,38.0,0.0,1.0,28.0,2.0,86.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263139,689.4739288661883,11.95794,47.5,4.0,37.5,0.0,0.5,29.5,1.5,87.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263140,701.5119396564559,11.957954081632655,48.0,4.0,37.0,0.0,0.0,31.0,1.0,87.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263141,684.1726660167212,11.958925,48.0,4.0,37.0,1.0,0.0,28.0,2.0,88.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263142,694.7171190395702,11.958357843137255,47.0,4.0,37.0,1.0,0.0,32.0,2.0,89.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263143,689.5678180471275,11.958647959183674,48.0,4.0,36.0,0.0,0.0,25.0,3.0,90.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263144,701.0944564069426,11.95821,48.0,4.0,36.0,0.0,0.0,25.0,2.0,90.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263145,686.4717912847809,11.958950000000002,48.0,4.0,36.0,0.0,0.0,29.0,1.0,91.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263146,689.9127594472299,11.95838235294118,48.0,4.0,36.0,0.0,0.0,33.0,0.0,92.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263147,686.8400153624394,11.95840306122449,48.0,4.0,36.0,0.0,0.0,24.0,0.0,93.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263148,696.0374069965692,11.958585,48.0,4.0,36.0,0.0,0.0,35.0,1.0,94.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263149,694.2572367706797,11.957620000000002,48.0,4.0,37.0,1.0,0.0,23.0,1.0,94.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263150,690.9301649100895,11.95862244897959,48.0,4.0,38.0,1.0,0.0,35.0,2.0,95.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263151,683.1035084308226,11.958882352941178,48.0,4.0,37.0,1.0,0.0,35.0,1.0,96.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263152,696.7845750025075,11.95886,48.0,4.0,37.0,0.5,0.0,28.0,1.5,97.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263153,687.5033143448445,11.958894999999998,48.0,4.0,37.0,0.0,0.0,21.0,2.0,97.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263154,692.6992842304546,11.958994897959183,48.0,4.0,37.0,0.0,0.0,37.0,2.0,98.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263155,683.0107563262255,11.959024999999995,48.0,4.0,37.0,0.0,0.0,22.0,3.0,99.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263156,695.1591391867685,11.958514705882354,48.0,4.0,36.0,0.0,0.0,36.0,2.0,100.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263157,687.4688091715957,11.958806122448982,48.0,4.0,36.0,0.0,0.0,37.0,0.0,100.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263158,692.3907291400868,11.958675000000005,48.0,4.0,36.0,0.0,0.0,30.0,0.0,101.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263159,686.1671347500037,11.958420000000004,48.0,4.0,36.0,0.0,0.0,23.0,0.0,102.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263160,696.6583113666214,11.958470588235294,48.0,4.0,36.0,0.0,0.0,34.0,1.0,103.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263161,690.1631256550695,11.9590612244898,48.0,4.0,36.0,1.0,1.0,23.0,1.0,103.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263162,690.4544590175395,11.95902,48.0,4.0,37.0,1.0,0.0,34.0,3.0,104.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263163,685.6864907767953,11.959449999999997,48.0,4.0,37.5,0.5,0.0,34.0,3.0,105.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263164,707.6122923693681,11.958285714285717,48.0,4.0,38.0,0.0,0.0,34.0,3.0,106.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263165,689.1741916824046,11.958955882352944,48.0,4.0,38.0,0.0,0.0,24.0,2.0,106.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263166,690.550236479312,11.958849999999998,48.0,4.0,37.0,0.0,0.0,34.0,3.0,107.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263167,691.3297876770973,11.958428571428575,48.0,4.0,37.0,0.0,1.0,25.0,2.0,108.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263168,693.5458500528283,11.958455,48.0,4.0,37.0,0.0,0.0,24.0,1.0,109.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263169,695.0956529509926,11.958390000000003,48.5,4.0,36.5,0.0,0.0,29.0,0.5,109.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263170,693.0482124458849,11.958338235294118,49.0,4.0,36.0,0.0,0.0,34.0,0.0,110.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263171,691.701189864191,11.95823979591837,49.0,4.0,36.0,0.0,0.0,25.0,1.0,111.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263172,695.4558152644329,11.958560000000002,48.0,4.0,36.0,0.0,0.0,34.0,1.0,112.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263173,690.0341525853198,11.959039999999998,49.0,4.0,36.0,1.0,0.0,24.0,2.0,112.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263174,697.7129117570191,11.958833333333336,49.0,4.0,36.0,1.0,0.0,33.0,1.0,113.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263175,686.2150648905889,11.959229591836737,49.0,4.0,36.0,0.5,0.0,33.0,2.0,114.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263176,692.9684954796643,11.95851,49.0,4.0,36.0,0.0,0.0,33.0,3.0,115.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263177,691.370309263127,11.958285,49.0,4.0,37.0,0.0,1.0,24.0,3.0,116.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263178,698.0719951572261,11.958465000000004,49.0,4.0,38.0,0.0,0.0,34.0,2.0,116.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263179,691.9812884523675,11.95881632653061,49.0,4.0,38.0,0.0,0.0,27.0,4.0,117.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263180,704.7429409140407,11.958073529411765,49.0,4.0,37.0,0.0,0.0,33.0,3.0,118.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263181,690.440110095941,11.95898,49.0,4.0,37.0,0.5,0.0,32.0,1.5,119.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263182,698.7544759064723,11.95836224489796,49.0,4.0,37.0,1.0,0.0,31.0,0.0,119.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263183,686.6391442384828,11.95921,49.0,4.0,37.0,1.0,0.0,27.0,1.0,120.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263184,709.6733595473163,11.958509803921569,49.0,4.0,37.0,1.0,0.0,31.0,0.0,121.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263185,702.5303541091657,11.95883673469388,49.0,4.0,36.0,0.0,0.0,28.0,2.0,122.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263186,701.9454604617839,11.958145,49.0,4.0,36.0,0.0,1.0,30.0,2.0,122.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263187,690.3838161112205,11.959145,49.0,4.0,36.0,0.0,0.5,30.5,2.0,123.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263188,688.7927782209277,11.959225490196076,49.0,4.0,36.0,0.0,0.0,31.0,2.0,124.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263189,703.9837072908601,11.958948979591838,49.0,4.0,36.0,0.0,0.0,29.0,2.0,125.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263190,707.8364264636979,11.95856,49.0,4.0,36.0,0.0,0.0,29.0,3.0,126.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263191,701.7551161305923,11.958729999999996,49.0,4.0,38.0,1.0,0.0,31.0,2.0,126.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263192,690.7078031456383,11.958954081632651,49.0,4.0,37.0,1.0,0.0,28.0,2.0,127.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263193,692.8887980151744,11.95926,49.0,4.0,37.0,0.5,0.5,27.5,1.0,128.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263194,702.7531740158396,11.959009803921568,49.0,4.0,37.0,0.0,1.0,27.0,0.0,128.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263195,694.3447171178844,11.958605,49.0,4.0,36.0,0.0,0.0,32.0,2.0,129.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263196,692.5110197430306,11.958994897959183,49.0,4.0,36.0,0.0,0.0,28.0,1.0,130.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263197,708.4717493732168,11.95774,49.0,4.0,36.0,0.0,0.0,33.0,1.0,131.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263198,691.0590930275932,11.959063725490196,49.0,4.0,36.0,0.0,0.0,28.0,2.0,131.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263199,689.5435968752124,11.958214285714286,49.0,4.0,36.0,0.0,0.0,27.0,1.5,132.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263200,694.3151878243242,11.958769999999998,49.0,4.0,36.0,0.0,0.0,26.0,1.0,133.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263201,701.9084424183377,11.958710000000002,50.0,4.0,36.0,0.0,0.0,34.0,2.0,134.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263202,690.5212287729761,11.95936764705882,50.0,4.0,37.0,0.0,0.0,23.0,2.0,134.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263203,692.487371606854,11.95875510204082,50.0,4.0,38.0,0.0,0.0,34.0,1.0,135.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263204,685.7160479249993,11.9587,50.0,4.0,38.0,0.0,0.0,29.0,0.5,136.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263205,713.6662706644271,11.957815,50.0,4.0,38.0,0.0,0.0,24.0,0.0,137.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263206,691.4149755850914,11.95839285714286,50.0,4.0,37.0,1.0,0.0,24.0,0.0,137.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263207,696.201696318095,11.958480392156863,50.0,4.0,37.0,1.0,1.0,34.0,1.0,138.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263208,694.2096309012537,11.9586,50.0,4.0,37.0,1.0,0.0,25.0,1.0,139.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263209,697.9631021422655,11.959178571428575,50.0,4.0,36.0,0.0,0.0,36.0,0.0,140.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263210,698.6462914472313,11.958584999999998,50.0,4.0,36.0,0.0,0.0,29.0,1.0,140.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692263211,694.8419056882532,11.958887254901963,50.0,4.0,36.0,0.0,0.0,22.0,2.0,141.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
