TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,dog_1_top1_index,dog_1_top1_value,dog_1_top2_index,dog_1_top2_value,dog_1_top3_index,dog_1_top3_value,dog_1_top4_index,dog_1_top4_value,dog_1_top5_index,dog_1_top5_value,dog_2_top1_index,dog_2_top1_value,dog_2_top2_index,dog_2_top2_value,dog_2_top3_index,dog_2_top3_value,dog_2_top4_index,dog_2_top4_value,dog_2_top5_index,dog_2_top5_value
1683390535,1509.0,16262.0,13400.0,330.0,1520.0,12800.0,2020.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,41.0,0.0,1302.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390536,1512.0,16262.0,13400.0,320.0,1520.0,12800.0,2020.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,47.0,2.0,1303.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390537,1521.0,16262.0,13400.0,320.0,1520.0,12600.0,2020.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,43.0,4.0,1304.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390538,1495.0,16262.0,13400.0,320.0,1520.0,12600.0,2020.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,43.0,2.0,1305.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390539,1487.0,16267.0,13400.0,300.0,1520.0,12600.0,2020.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,50.0,3.0,1306.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390540,1509.0,16267.0,13400.0,300.0,1520.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,40.0,3.0,1307.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390541,1526.0,16262.0,13400.0,300.0,1520.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,52.0,2.0,1308.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390542,1535.0,16262.0,13200.0,340.0,1520.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,44.0,1.5,1309.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390543,1543.0,16267.0,13200.0,340.0,1520.0,12600.0,2030.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,36.0,1.0,1310.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390544,1509.0,16267.0,13200.0,340.0,1520.0,12600.0,2030.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,37.0,0.0,1311.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390545,1526.0,16262.0,13400.0,300.0,1520.0,12600.0,2030.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,49.0,1.0,1312.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390546,1498.0,16267.0,13400.0,300.0,1520.0,12800.0,2010.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,43.0,3.0,1313.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390547,1549.0,16267.0,13400.0,300.0,1520.0,12800.0,2010.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,45.0,2.0,1314.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390548,1521.0,16267.0,13400.0,300.0,1520.0,12800.0,2010.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,46.0,2.0,1315.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390549,1506.0,16267.0,13400.0,300.0,1520.0,12800.0,2010.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,43.5,1.5,1315.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390550,1549.0,16267.0,13400.0,300.0,1520.0,12800.0,2010.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,41.0,1.0,1316.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390551,1551.0,16267.0,13400.0,290.0,1510.0,12800.0,2010.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,33.0,2.0,1317.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390552,1509.0,16262.0,13400.0,290.0,1510.0,12600.0,2020.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,53.0,3.0,1318.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390553,1495.0,16267.0,13400.0,290.0,1510.0,12600.0,2020.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,37.0,1.0,1319.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390554,1523.0,16201.0,12800.0,400.0,1490.0,12600.0,2020.0,900.0,16000.0,-130.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,38.0,0.5,1320.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390555,1495.0,16229.0,12800.0,400.0,1490.0,14600.0,900.0,780.0,16000.0,-130.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,39.0,0.0,1321.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390556,1501.0,16262.0,12800.0,400.0,1490.0,14600.0,900.0,780.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,47.0,0.0,1322.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390557,1512.0,16267.0,13400.0,290.0,1510.0,14600.0,900.0,780.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,30.0,12.8,36.0,0.0,0.0,32.0,0.0,1322.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390558,1515.0,16262.0,13400.0,290.0,1510.0,12000.0,2070.0,900.0,16000.0,-140.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,30.0,12.8,36.0,0.0,0.0,16.0,0.0,1322.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390559,1535.0,16267.0,13400.0,290.0,1510.0,12000.0,2070.0,900.0,16000.0,-140.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,21.0,0.0,1322.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390560,1498.0,16262.0,13400.0,270.0,1510.0,12000.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,11.0,0.0,1322.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390561,1515.0,16267.0,13400.0,270.0,1510.0,12200.0,2080.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.5,0.0,0.0,21.0,2.0,1323.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390562,1529.0,16262.0,13400.0,270.0,1510.0,12200.0,2080.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,31.0,4.0,1323.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390563,1768.0,16253.0,13200.0,340.0,1510.0,12200.0,2080.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,36.0,3.0,1324.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390564,1504.0,16267.0,13200.0,340.0,1510.0,12200.0,2090.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,37.0,1.0,1325.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390565,1532.0,16267.0,13200.0,340.0,1510.0,12200.0,2090.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,47.0,0.0,1326.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390566,1535.0,16267.0,13400.0,280.0,1510.0,12200.0,2090.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,40.0,0.0,1327.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390567,1529.0,16262.0,13400.0,280.0,1510.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,47.0,2.0,1328.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390568,1537.0,16267.0,13400.0,280.0,1510.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,46.0,3.0,1329.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390569,1504.0,16267.0,13400.0,300.0,1510.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,45.0,4.0,1330.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390570,1515.0,16267.0,13400.0,300.0,1510.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,41.0,2.0,1331.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390571,1504.0,16267.0,13400.0,300.0,1510.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,32.0,12.8,35.0,0.0,0.0,38.0,0.0,1332.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390572,1523.0,16267.0,13400.0,240.0,1510.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,32.0,12.8,35.0,0.0,0.0,52.0,3.0,1333.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390573,1540.0,16267.0,13400.0,240.0,1510.0,12400.0,2050.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,36.0,2.0,1334.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390574,1537.0,16267.0,13400.0,240.0,1510.0,12400.0,2050.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,52.0,0.0,1335.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390575,1515.0,16267.0,13200.0,290.0,1500.0,12400.0,2050.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,37.0,0.0,1336.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390576,1543.0,16267.0,13200.0,290.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,42.5,1.0,1337.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390577,1543.0,16267.0,13200.0,290.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,48.0,2.0,1338.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390578,1526.0,16267.0,13600.0,250.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,42.0,4.0,1339.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390579,1523.0,16267.0,13600.0,250.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,32.0,12.8,37.0,0.0,0.0,46.0,2.0,1339.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390580,1557.0,16267.0,13600.0,250.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,41.0,4.0,1340.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390581,1523.0,16267.0,13400.0,310.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,32.0,12.8,35.0,0.0,0.0,48.0,2.0,1341.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390582,1571.0,16267.0,13400.0,310.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,40.0,2.0,1342.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390583,1506.0,16267.0,13400.0,310.0,1500.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,53.0,2.0,1343.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390584,1515.0,16267.0,13000.0,350.0,1490.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,43.5,1.5,1344.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390585,1523.0,16267.0,13000.0,350.0,1490.0,12400.0,2060.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,34.0,1.0,1345.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390586,1521.0,16267.0,13000.0,350.0,1490.0,12400.0,2060.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,48.0,0.0,1346.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390587,1518.0,16267.0,13600.0,280.0,1490.0,12400.0,2060.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,50.0,0.0,1347.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390588,1487.0,16267.0,13600.0,280.0,1490.0,12400.0,2060.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,43.0,3.0,1348.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390589,1526.0,16267.0,13600.0,280.0,1490.0,12400.0,2060.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,43.0,1.5,1348.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390590,1501.0,16267.0,13600.0,240.0,1490.0,12400.0,2060.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,1300.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,31.0,12.8,35.0,0.0,0.0,43.0,0.0,1349.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390591,1509.0,16267.0,13600.0,240.0,1490.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,31.0,12.8,36.0,0.0,0.0,40.0,1.0,1350.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390592,1551.0,16267.0,13600.0,240.0,1490.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,31.0,4.0,1350.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683390593,1521.0,16267.0,13400.0,270.0,1490.0,12400.0,2070.0,900.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,31.0,12.8,37.0,0.0,0.0,35.0,4.0,1351.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
