TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1682819562,1670.0,16186.0,14400.0,350.0,1670.0,13200.0,2130.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,26.0,0.0,-1.0,-1.0
1682819563,1436.0,16201.0,14400.0,350.0,1670.0,13200.0,2130.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,18.5,0.0,-1.0,-1.0
1682819564,1456.0,16201.0,14400.0,350.0,1670.0,13200.0,2130.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1682819565,1436.0,16201.0,14400.0,320.0,1660.0,13200.0,2130.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1682819566,1439.0,16201.0,14400.0,320.0,1660.0,13200.0,2130.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,24.0,0.0,-1.0,-1.0
1682819567,1464.0,16196.0,14400.0,320.0,1660.0,13200.0,2130.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1682819568,1431.0,16201.0,14200.0,370.0,1660.0,13200.0,2130.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,26.0,0.0,-1.0,-1.0
1682819569,1439.0,16196.0,14200.0,370.0,1660.0,13200.0,2150.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0
1682819570,1453.0,16201.0,14200.0,370.0,1660.0,13200.0,2150.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1682819571,1647.0,16191.0,14400.0,350.0,1670.0,13200.0,2150.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,15.0,0.0,-1.0,-1.0
