TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688747248,728.6540356826735,11.961315,42.0,12.8,39.0,0.0,0.0,45.0,1.0,31.0,1.0
1688747249,751.813061859824,11.960994897959184,42.0,12.8,35.0,0.0,1.0,40.0,0.0,32.0,1.0
1688747250,728.2162030001197,11.961504901960785,42.0,12.8,38.0,0.0,0.0,41.0,0.0,32.0,1.0
1688747251,736.1697285672361,11.961015,42.0,12.8,36.5,0.0,0.0,45.0,0.5,32.0,1.0
1688747252,793.8858131256119,11.95769387755102,42.0,12.8,35.0,0.0,0.0,49.0,1.0,33.0,1.0
1688747253,733.1681122530797,11.961010000000003,42.0,12.8,38.0,0.0,0.0,30.0,0.0,33.0,1.0
1688747254,736.3652691069431,11.96183823529412,42.0,12.8,35.0,0.0,0.0,51.0,0.0,34.0,1.0
1688747255,745.1095467807712,11.96118,42.0,12.8,37.0,0.0,1.0,32.0,0.0,34.0,1.0
1688747256,760.7457551530231,11.96117346938776,42.0,12.8,35.0,0.0,1.0,40.0,0.0,35.0,1.0
1688747257,748.4689614551027,11.962170000000004,42.0,12.8,37.0,0.0,0.0,9.0,0.0,35.0,1.0
1688747258,733.1548746013945,11.960950980392155,42.0,12.8,36.6,0.0,0.2,16.0,0.6,35.0,1.0
1688747259,711.1475543678914,11.960979591836734,42.0,12.8,36.2,0.0,0.4,23.0,1.2,36.0,1.0
1688747260,743.716841841258,11.961025,42.0,12.8,35.8,0.0,0.6,30.0,1.8,36.0,1.0
1688747261,746.8913200088782,11.96058,42.0,12.8,35.4,0.0,0.8,37.0,2.4,36.0,1.0
1688747262,733.8624195508727,11.961895000000002,42.0,12.8,35.0,0.0,1.0,44.0,3.0,36.0,1.0
1688747263,736.6956527424369,11.961945000000004,42.0,12.8,36.0,0.0,0.0,34.0,1.0,37.0,1.0
1688747264,730.4670853386237,11.961099999999998,42.0,12.8,35.0,0.0,0.0,44.0,4.0,37.0,1.0
1688747265,746.208025628741,11.960831632653065,42.0,12.8,35.5,0.0,0.5,42.5,3.0,38.0,1.0
1688747266,740.1138510257547,11.962088235294118,42.0,12.8,36.0,0.0,1.0,41.0,2.0,38.0,1.0
1688747267,740.157370821646,11.961544999999994,42.0,12.8,35.0,0.0,0.0,37.0,4.0,38.0,1.0
1688747268,757.2403225306794,11.960709183673467,42.0,12.8,36.0,0.0,0.0,33.0,2.0,39.0,1.0
1688747269,736.1420413039106,11.96123,42.0,12.8,35.0,0.0,0.0,48.0,4.0,39.0,1.0
1688747270,738.4526514663208,11.962294117647058,43.0,12.8,35.0,0.0,1.0,34.0,1.0,40.0,1.0
1688747271,732.3032398076552,11.960857142857146,43.0,12.8,36.0,0.0,0.0,46.0,3.0,40.0,1.0
1688747272,745.7138168190758,11.960755,43.0,12.8,35.5,0.0,0.0,42.5,2.5,41.0,1.0
1688747273,758.9759869877249,11.959785000000002,43.0,12.8,35.0,0.0,0.0,39.0,2.0,41.0,1.0
1688747274,736.0399238729325,11.961191176470589,43.0,12.8,36.0,0.0,0.0,43.0,3.0,41.0,1.0
1688747275,739.4641744303805,11.962729591836736,43.0,12.8,35.0,0.0,0.0,45.0,1.0,42.0,1.0
1688747276,730.9110572376937,11.96189,42.0,12.8,39.0,0.0,0.0,50.0,4.0,42.0,1.0
1688747277,747.8597677991104,11.960515,43.0,12.8,35.0,0.0,1.0,33.0,2.0,43.0,1.0
1688747278,734.9433893152725,11.96175,43.0,12.8,37.0,0.0,0.0,48.0,3.0,43.0,1.0
1688747279,738.9954746427778,11.96051960784314,43.0,12.8,35.0,0.0,0.0,35.0,2.0,43.0,1.0
1688747280,764.4628947684286,11.962300000000004,43.0,12.8,36.0,0.0,0.0,42.0,5.0,44.0,1.0
1688747281,726.2337708473564,11.961219387755104,43.0,12.8,35.5,0.0,0.0,43.0,3.5,44.0,1.0
1688747282,748.3705978198282,11.96175,43.0,12.8,35.0,0.0,0.0,44.0,2.0,45.0,1.0
1688747283,729.2628121290269,11.960573529411764,43.0,12.8,37.0,0.0,1.0,35.0,2.0,45.0,1.0
1688747284,742.4111581090691,11.961336734693878,43.0,12.8,36.0,0.0,0.0,50.0,5.0,46.0,1.0
1688747285,738.6644759471513,11.961404999999996,43.0,12.8,36.0,0.0,1.0,31.0,1.0,46.0,1.0
1688747286,731.1478057013827,11.960955000000004,43.0,12.8,36.0,0.0,0.0,48.0,5.0,46.0,1.0
1688747287,789.5843429269925,11.958576530612245,43.0,12.8,36.0,0.0,0.0,42.0,2.0,47.0,1.0
1688747288,730.5619977257046,11.96139215686275,43.0,12.8,36.0,0.0,0.0,42.0,5.0,47.0,1.0
1688747289,753.7142811696963,11.961259999999996,43.0,12.8,35.0,0.0,1.0,38.0,2.0,48.0,1.0
1688747290,738.682739833678,11.960585000000004,43.0,12.8,35.5,0.0,0.5,43.0,4.0,48.0,1.0
1688747291,736.0964825783416,11.96109693877551,43.0,12.8,36.0,0.0,0.0,48.0,6.0,48.0,1.0
1688747292,763.4970491648776,11.960705882352944,43.0,12.8,35.0,0.0,0.0,34.0,2.0,49.0,1.0
1688747293,737.9462297896453,11.961385000000002,43.0,12.8,37.0,0.0,0.0,49.0,3.0,49.0,1.0
1688747294,754.5123874437593,11.96166836734694,43.0,12.8,35.0,0.0,0.0,44.0,2.0,50.0,1.0
1688747295,724.3282973333427,11.960555,43.0,12.8,37.0,0.0,0.0,38.0,3.0,50.0,1.0
1688747296,751.5443967820545,11.961549019607846,43.0,12.8,36.0,0.0,0.5,40.0,2.5,51.0,1.0
1688747297,735.1053968184427,11.961705000000002,43.0,12.8,35.0,0.0,1.0,42.0,2.0,51.0,1.0
1688747298,760.6555183682143,11.960744897959186,43.0,12.8,36.0,0.0,0.0,44.0,5.0,51.0,1.0
1688747299,808.4980373195543,11.958459999999995,43.0,12.8,36.0,0.0,0.0,38.0,2.0,52.0,1.0
1688747300,716.3405416537303,11.960979999999998,43.0,12.8,37.0,0.0,0.0,34.0,5.0,52.0,1.0
1688747301,732.3262064392692,11.960195,43.0,12.8,36.5,0.0,0.0,24.0,2.5,52.0,1.0
1688747302,735.112089203054,11.959928571428575,43.0,12.8,36.0,0.0,0.0,14.0,0.0,52.0,1.0
1688747303,741.7057827619528,11.96214705882353,43.0,12.8,37.0,0.0,0.0,43.0,0.0,53.0,1.0
1688747304,727.7406916258025,11.96041,43.0,12.8,36.0,0.0,0.0,42.0,0.0,53.0,1.0
1688747305,766.1500234386456,11.9612806122449,43.0,12.8,36.5,0.0,0.5,39.5,0.0,54.0,1.0
1688747306,773.9769780629313,11.959563725490195,43.0,12.8,37.0,0.0,1.0,37.0,0.0,54.0,1.0
1688747307,763.2221319790661,11.960575000000006,43.0,12.8,36.0,0.0,0.0,47.0,0.0,55.0,1.0
1688747308,750.6719952298893,11.961234693877548,44.0,12.8,36.0,0.0,1.0,34.0,1.0,55.0,1.0
1688747309,739.273031495785,11.960059999999997,44.0,12.8,36.0,0.0,0.0,33.0,0.0,55.0,1.0
1688747310,759.006687486561,11.961299019607845,44.0,12.8,36.0,0.0,0.0,39.0,0.0,56.0,1.0
1688747311,734.5841748155567,11.961357142857148,44.0,12.8,36.0,0.0,0.0,45.0,0.0,56.0,1.0
1688747312,758.9480430176502,11.960605000000005,44.0,12.8,36.0,0.0,0.0,39.0,1.0,57.0,1.0
1688747313,729.1575573165967,11.960964999999996,44.0,12.8,36.0,0.0,1.0,44.0,1.0,57.0,1.0
1688747314,739.1421926848533,11.96109693877551,44.0,12.8,36.0,0.0,0.0,42.0,0.0,57.0,1.0
1688747315,767.0436653983328,11.959906862745097,43.0,12.8,35.0,0.0,0.0,41.0,0.0,58.0,1.0
1688747316,740.8673780776159,11.960500000000003,44.0,12.8,39.0,0.0,0.0,47.0,1.0,58.0,1.0
1688747317,746.261881732767,11.961715000000002,44.0,12.8,35.0,0.0,0.0,32.0,0.0,59.0,1.0
1688747318,735.0706807476481,11.961112244897958,44.0,12.8,38.0,0.0,0.0,49.0,0.0,59.0,1.0
1688747319,747.2639345780107,11.960769607843137,44.0,12.8,35.0,0.0,0.0,39.0,1.0,60.0,1.0
1688747320,736.0569815424461,11.960895000000002,44.0,12.8,37.0,0.0,0.0,41.0,0.0,60.0,1.0
1688747321,742.2527182621192,11.961535714285716,44.0,12.8,36.0,0.0,0.0,43.0,2.0,60.0,1.0
1688747322,745.4474219532723,11.961175000000004,44.0,12.8,36.0,0.0,0.0,41.0,1.0,61.0,1.0
1688747323,732.3223229700322,11.961014705882349,44.0,12.8,36.0,0.0,0.0,39.0,0.0,61.0,1.0
1688747324,748.1348265431609,11.960943877551024,44.0,12.8,36.0,0.0,0.0,40.0,4.0,62.0,1.0
1688747325,733.2472211167878,11.961955000000003,44.0,12.8,36.0,0.0,1.0,45.0,0.0,62.0,1.0
1688747326,740.345478501099,11.960715686274506,44.0,12.8,36.0,0.0,0.0,34.0,5.0,62.0,1.0
1688747327,739.5296886309125,11.961321428571429,44.0,12.8,36.0,0.0,1.0,48.0,0.0,63.0,1.0
1688747328,738.1369000473924,11.961300000000008,44.0,12.8,36.0,0.0,0.0,46.0,4.0,63.0,1.0
1688747329,760.1807807440715,11.960765000000002,44.0,12.8,36.0,0.0,0.5,41.0,2.0,64.0,1.0
1688747330,737.26278289061,11.960984693877547,44.0,12.8,36.0,0.0,1.0,36.0,0.0,64.0,1.0
1688747331,739.0588397530189,11.961176470588237,44.0,12.8,36.0,0.0,0.0,44.0,4.0,65.0,1.0
1688747332,792.7620111970143,11.958369999999997,44.0,12.8,36.0,0.0,1.0,41.0,0.0,65.0,1.0
1688747333,733.1846954478405,11.96094,44.0,12.8,36.0,0.0,0.0,37.0,3.0,65.0,1.0
1688747334,719.0317375314886,11.960760204081632,44.0,12.8,37.0,0.0,0.0,3.0,0.0,66.0,1.0
1688747335,725.135501087939,11.960739999999998,44.0,12.8,36.8,0.0,0.0,12.2,0.0,66.0,1.0
1688747336,768.37612126397,11.95995098039216,44.0,12.8,36.5,0.0,0.0,21.5,0.0,66.0,1.0
1688747337,738.3500916726034,11.96090306122449,44.0,12.8,36.2,0.0,0.0,30.8,0.0,66.0,1.0
1688747338,745.5211579073573,11.960665,44.0,12.8,36.0,0.0,0.0,40.0,0.0,67.0,1.0
1688747339,744.0865347587632,11.961480000000003,45.0,12.8,36.0,0.0,1.0,39.0,1.0,67.0,1.0
1688747340,742.1250364136056,11.960485294117648,45.0,12.8,36.0,0.0,0.0,42.0,1.0,67.0,1.0
1688747341,745.689318607476,11.961280612244895,44.0,12.8,36.0,0.0,0.0,46.0,1.0,68.0,1.0
1688747342,731.786568607935,11.960745,45.0,12.8,36.0,0.0,0.0,36.0,1.0,68.0,1.0
1688747343,747.0884258830315,11.96066,45.0,12.8,36.0,0.0,0.0,31.0,0.0,69.0,1.0
1688747344,741.8025205755058,11.960801020408164,45.0,12.8,39.0,0.0,0.0,48.0,0.0,69.0,1.0
1688747345,736.1616994717083,11.960372549019608,45.0,12.8,37.0,0.0,1.5,41.0,0.0,70.0,1.0
1688747346,771.8207363367629,11.959685000000002,45.0,12.8,35.0,0.0,3.0,34.0,0.0,70.0,1.0
1688747347,729.1485255732687,11.960469999999995,45.0,12.8,39.0,0.0,0.0,45.0,1.0,70.0,1.0
1688747348,753.1892861085406,11.96208673469388,45.0,12.8,35.0,0.0,0.0,40.0,0.0,71.0,1.0
1688747349,733.2149871196647,11.960857843137257,45.0,12.8,39.0,0.0,0.0,37.0,0.0,71.0,1.0
1688747350,754.4490354975661,11.960994897959182,45.0,12.8,35.0,0.0,1.0,32.0,0.0,72.0,1.0
1688747351,731.7975800613639,11.96187,45.0,12.8,39.0,0.0,0.0,52.0,1.0,72.0,1.0
