TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688572515,643.6416910478582,11.95974489795918,40.0,2.0,35.0,1.0,1.5,52.0,0.0,13.0,1.0
1688572516,640.7339900528458,11.959895,40.0,2.0,35.0,2.0,0.0,59.0,0.0,13.0,1.0
1688572517,636.8033543169423,11.95986,40.0,2.0,36.0,2.0,0.0,42.0,1.0,13.0,1.0
1688572518,635.1396774387786,11.95989,41.0,2.0,38.0,2.0,0.0,57.0,0.0,13.0,1.0
1688572519,631.5034877422595,11.959580000000004,40.5,2.0,36.5,1.0,1.0,46.5,0.0,13.0,1.0
1688572520,639.9854825011338,11.95980102040816,40.0,2.0,35.0,0.0,2.0,36.0,0.0,14.0,1.0
1688572521,643.706929193018,11.959814999999995,40.0,2.0,35.0,0.0,1.0,52.0,0.0,14.0,1.0
1688572522,639.8179721015836,11.960039215686274,41.0,2.0,37.0,2.0,0.0,49.0,2.0,14.0,1.0
1688572523,636.3180310005262,11.959709183673468,40.5,2.0,37.5,2.0,0.0,55.0,2.0,14.0,1.0
1688572524,632.8113765798745,11.959174999999997,40.0,2.0,38.0,2.0,0.0,61.0,2.0,14.0,1.0
1688572525,631.8972192499975,11.960275,40.0,2.0,35.0,0.0,2.0,41.0,0.0,14.0,1.0
1688572526,643.8346290024915,11.959658163265305,41.0,2.0,35.0,0.0,0.0,48.0,0.0,15.0,1.0
1688572527,643.483401762583,11.959813725490196,41.0,2.0,35.0,2.0,0.0,58.0,0.0,15.0,1.0
1688572528,637.3955075565431,11.96034,41.0,2.0,36.5,2.0,0.0,55.0,1.5,15.0,1.0
1688572529,637.9980425117216,11.959857142857144,41.0,2.0,38.0,2.0,0.0,52.0,3.0,15.0,1.0
1688572530,632.8326894815079,11.959809999999996,41.0,2.0,35.0,2.0,0.0,60.0,2.0,15.0,1.0
1688572531,636.2061448778039,11.96010294117647,41.0,2.0,35.0,1.0,0.5,58.5,1.5,16.0,1.0
1688572532,643.1175386735587,11.96013775510204,41.0,2.0,35.0,0.0,1.0,57.0,1.0,16.0,1.0
1688572533,650.3163273463078,11.95966,41.0,2.0,35.0,0.0,0.0,51.0,0.0,16.0,1.0
1688572534,636.4821395328905,11.96001,41.0,2.0,37.0,2.0,0.0,49.0,0.0,16.0,1.0
1688572535,631.2415823232244,11.959895,41.0,2.0,35.0,2.0,0.0,57.0,0.0,16.0,1.0
1688572536,632.7686773235785,11.959836734693877,41.0,2.0,35.0,2.0,0.5,50.0,0.5,16.0,1.0
1688572537,643.9068795315543,11.95998039215686,41.0,2.0,35.0,2.0,1.0,43.0,1.0,17.0,1.0
1688572538,642.1944572869251,11.96038,41.0,2.0,35.0,2.0,0.0,60.0,0.0,17.0,1.0
1688572539,635.7098471052819,11.959852040816326,41.0,2.0,36.0,0.0,0.0,45.0,2.0,17.0,1.0
1688572540,636.9280557468569,11.959604999999994,41.0,2.0,38.0,0.0,0.0,51.0,2.0,17.0,1.0
1688572541,634.5985654012535,11.95974,41.0,2.0,36.5,0.0,1.0,42.0,1.0,17.0,1.0
1688572542,635.5380432646571,11.960068627450982,41.0,2.0,35.0,0.0,2.0,33.0,0.0,18.0,1.0
1688572543,644.7408860146503,11.959724489795924,41.0,2.0,35.0,2.0,1.0,54.0,0.0,18.0,1.0
1688572544,641.9742205252318,11.959660000000005,41.0,2.0,36.0,2.0,0.0,54.0,0.0,18.0,1.0
1688572545,634.7074189010215,11.960629999999998,41.0,2.0,37.0,1.0,0.0,56.5,1.0,18.0,1.0
1688572546,634.0754355936485,11.960234693877547,41.0,2.0,38.0,0.0,0.0,59.0,2.0,18.0,1.0
1688572547,633.5001694076922,11.960029411764706,41.0,2.0,35.0,0.0,2.0,47.0,0.0,18.0,1.0
1688572548,641.596435315079,11.960235,41.0,2.0,35.0,0.0,0.0,42.0,0.0,19.0,1.0
1688572549,645.3518549386077,11.959459183673472,41.0,2.0,35.0,1.0,0.0,46.0,0.5,19.0,1.0
1688572550,637.1800484811331,11.960705,41.0,2.0,35.0,2.0,0.0,50.0,1.0,19.0,1.0
1688572551,637.889535355516,11.960382352941178,41.0,2.0,37.0,0.0,0.0,49.0,0.0,19.0,1.0
1688572552,634.7320851792327,11.95966836734694,41.0,2.0,35.0,0.0,0.0,60.0,0.0,19.0,1.0
1688572553,634.8217990632908,11.959775,41.0,2.0,35.0,0.0,2.0,35.0,1.0,19.0,1.0
1688572554,643.9129901374508,11.96033,41.0,2.0,35.0,1.0,1.0,46.0,0.5,20.0,1.0
1688572555,640.3827109670997,11.959903061224493,41.0,2.0,35.0,2.0,0.0,57.0,0.0,20.0,1.0
1688572556,641.9389555122563,11.95930392156863,42.0,2.0,37.0,2.0,0.0,42.0,1.0,20.0,1.0
1688572557,634.2569866577345,11.960425,41.0,2.0,35.0,0.0,0.0,59.0,2.0,20.0,1.0
1688572558,629.8286707394911,11.960015306122449,41.0,2.0,35.0,0.0,0.5,51.0,1.0,20.0,1.0
1688572559,645.4472591111422,11.959730000000002,41.0,2.0,35.0,0.0,1.0,43.0,0.0,21.0,1.0
1688572560,643.3970127939855,11.959480392156864,41.0,2.0,35.0,0.0,0.0,53.0,0.0,21.0,1.0
1688572561,641.7877741232336,11.959734693877554,41.5,2.0,36.0,1.0,0.0,52.0,1.0,21.0,1.0
1688572562,637.2759735042965,11.959645000000004,42.0,2.0,37.0,2.0,0.0,51.0,2.0,21.0,1.0
1688572563,634.4776119094431,11.960360000000003,41.0,2.0,35.0,0.0,0.0,63.0,0.0,21.0,1.0
1688572564,633.9588728552321,11.959923469387755,42.0,2.0,35.0,0.0,2.0,34.0,0.0,21.0,1.0
1688572565,643.6927005522807,11.959729999999997,41.5,2.0,35.0,0.0,1.5,44.0,0.0,22.0,1.0
1688572566,642.8507319372006,11.960107843137257,41.0,2.0,35.0,0.0,1.0,54.0,0.0,22.0,1.0
1688572567,637.3316392685291,11.95939285714286,42.0,2.0,36.0,2.0,0.0,44.0,1.0,22.0,1.0
1688572568,635.6765489204541,11.960085,42.0,2.0,37.0,2.0,0.0,54.0,1.0,22.0,1.0
1688572569,631.5630762117818,11.959780000000006,42.0,2.0,35.0,2.0,2.0,54.0,3.0,22.0,1.0
1688572570,644.9897044487799,11.960174999999994,42.0,2.0,35.0,2.0,1.0,56.0,1.5,23.0,1.0
1688572571,655.7681934121763,11.959760000000005,42.0,2.0,35.0,2.0,0.0,58.0,0.0,23.0,1.0
1688572572,654.4601709164162,11.959745000000003,42.0,2.0,37.0,2.0,0.0,51.0,0.0,23.0,1.0
1688572573,643.3278916592765,11.958892857142851,42.0,2.0,35.0,0.0,0.0,60.0,2.0,23.0,1.0
1688572574,635.1468592449947,11.960225,42.0,2.0,35.0,0.7,0.7,48.0,1.7,23.0,1.0
1688572575,631.0261998254914,11.959294117647058,42.0,2.0,35.0,1.3,1.3,36.0,1.3,23.0,1.0
1688572576,652.0459338057744,11.960504999999998,42.0,2.0,35.0,2.0,2.0,24.0,1.0,24.0,1.0
1688572577,654.4504209873942,11.960204081632652,42.0,2.0,35.0,2.0,0.0,55.0,0.0,24.0,1.0
1688572578,646.4361621031148,11.959525,42.0,2.0,37.0,0.0,0.0,42.0,2.0,24.0,1.0
1688572579,644.1920350491389,11.96020588235294,42.0,2.0,36.0,0.0,0.0,48.0,2.0,24.0,1.0
1688572580,634.770751618775,11.96036224489796,42.0,2.0,35.0,0.0,0.0,54.0,2.0,24.0,1.0
1688572581,633.4066942504279,11.959755,42.0,2.0,35.0,0.0,2.0,29.0,0.0,24.0,1.0
1688572582,648.7986651134756,11.959809999999996,42.0,2.0,35.0,1.0,1.5,42.5,0.5,25.0,1.0
1688572583,653.2132452319997,11.960326530612246,42.0,2.0,35.0,2.0,1.0,56.0,1.0,25.0,1.0
1688572584,641.8611282869691,11.959053921568623,42.0,2.0,35.0,0.0,0.0,48.0,2.0,25.0,1.0
1688572585,640.7277002222522,11.959840000000003,42.0,2.0,37.0,0.0,0.5,55.5,2.0,25.0,1.0
1688572586,630.75734056169,11.960408163265305,42.0,2.0,39.0,0.0,1.0,63.0,2.0,25.0,1.0
1688572587,637.3990281927947,11.959803921568628,42.0,2.0,35.0,0.0,2.0,42.0,0.0,25.0,1.0
1688572588,656.4525025182048,11.959439999999995,42.0,2.0,35.0,2.0,1.0,52.0,0.0,26.0,1.0
1688572589,654.5211990052543,11.959663265306125,42.0,2.0,35.0,2.0,0.0,37.0,0.0,26.0,1.0
1688572590,650.4823376830024,11.959525,42.0,2.0,36.0,1.0,0.0,50.5,1.5,26.0,1.0
1688572591,639.8125800481771,11.959895,42.0,2.0,37.0,0.0,0.0,64.0,3.0,26.0,1.0
1688572592,631.9614771288825,11.959906862745097,42.0,2.0,36.0,0.0,1.0,41.0,2.0,26.0,1.0
1688572593,636.0162394694895,11.960622448979588,42.0,2.0,35.0,0.0,0.0,48.0,0.0,26.0,1.0
1688572594,642.1926202223955,11.95948,42.0,2.0,35.0,2.0,1.0,39.0,1.0,27.0,1.0
1688572595,642.9635804278518,11.959710000000005,42.0,2.0,35.5,2.0,0.5,45.0,0.5,27.0,1.0
1688572596,651.3531380833598,11.959423469387756,42.0,2.0,36.0,2.0,0.0,51.0,0.0,27.0,1.0
1688572597,636.797354385369,11.959990196078436,42.0,2.0,38.0,0.0,0.0,36.0,1.0,27.0,1.0
1688572598,634.9358360410706,11.960265,42.0,2.0,35.0,0.0,2.0,53.0,0.0,27.0,1.0
1688572599,640.4887039578238,11.959775510204077,42.0,2.0,35.0,1.0,1.0,55.0,0.0,27.0,1.0
1688572600,641.1112295058454,11.960400000000002,42.0,2.0,35.0,2.0,0.0,57.0,0.0,28.0,1.0
1688572601,644.2920397523093,11.959931372549017,42.0,2.0,35.0,2.0,1.0,37.0,0.0,28.0,1.0
1688572602,646.665457705083,11.95975510204082,42.0,2.0,37.0,0.0,0.0,58.0,2.0,28.0,1.0
1688572603,632.3382838696299,11.95924,42.0,2.0,36.0,0.0,0.0,42.0,0.0,28.0,1.0
1688572604,637.5119087482234,11.959455,42.0,2.0,35.5,0.0,1.0,49.0,0.5,28.0,1.0
1688572605,646.1169904249589,11.959964285714284,42.0,2.0,35.0,0.0,2.0,56.0,1.0,29.0,1.0
1688572606,641.3611831508499,11.959090000000003,42.0,2.0,35.0,2.0,0.0,46.0,0.0,29.0,1.0
1688572607,648.7182940830212,11.960563725490196,42.0,2.0,35.0,2.0,0.0,63.0,0.0,29.0,1.0
1688572608,638.1567673612228,11.960163265306122,42.0,2.0,37.0,1.0,0.0,51.5,1.0,29.0,1.0
1688572609,634.8164750026343,11.960035,42.0,2.0,39.0,0.0,0.0,40.0,2.0,29.0,1.0
1688572610,637.0343725527971,11.959440000000004,42.0,2.0,35.0,0.0,1.0,56.0,0.0,29.0,1.0
1688572611,641.4420234198905,11.960081632653056,42.0,2.0,35.0,0.0,1.0,35.0,0.0,30.0,1.0
1688572612,644.1613343283949,11.959745098039216,42.5,2.0,35.5,1.0,0.5,45.5,0.5,30.0,1.0
1688572613,645.144821174333,11.960165000000002,43.0,2.0,36.0,2.0,0.0,56.0,1.0,30.0,1.0
1688572614,634.801956409609,11.959545918367349,42.0,2.0,38.0,0.0,0.0,56.0,2.0,30.0,1.0
1688572615,636.0878062711352,11.959955000000006,42.0,2.0,35.0,0.0,2.0,55.0,0.0,30.0,1.0
1688572616,640.2897802032257,11.959686274509805,42.0,2.0,35.0,0.0,1.5,49.0,0.0,31.0,1.0
1688572617,641.9510769838126,11.95987244897959,42.0,2.0,35.0,0.0,1.0,43.0,0.0,31.0,1.0
1688572618,655.3508426209903,11.959699999999998,42.0,2.0,35.0,2.0,0.0,47.0,0.0,31.0,1.0
1688572619,639.5416386807576,11.959275,42.0,2.0,37.0,2.0,0.0,40.0,0.0,31.0,1.0
1688572620,632.4256688300949,11.959627450980395,43.0,2.0,36.0,0.0,0.0,56.0,3.0,31.0,1.0
1688572621,637.9067616074306,11.960061224489792,43.0,2.0,35.5,0.0,1.0,56.0,2.0,31.0,1.0
1688572622,646.7907016885779,11.960075,43.0,2.0,35.0,0.0,2.0,56.0,1.0,32.0,1.0
1688572623,644.1869862749159,11.959359999999997,43.0,2.0,35.0,0.0,1.0,36.0,0.0,32.0,1.0
1688572624,644.5577766978803,11.959867346938774,43.0,2.0,36.0,2.0,0.0,56.0,0.0,32.0,1.0
1688572625,635.9306869971354,11.959799999999998,43.0,2.0,36.5,2.0,0.0,48.5,0.0,32.0,1.0
1688572626,635.7176668542257,11.959504901960786,43.0,2.0,37.0,2.0,0.0,41.0,0.0,32.0,1.0
1688572627,641.4798337622944,11.958979591836732,43.0,2.0,35.0,0.0,2.0,60.0,1.0,33.0,1.0
1688572628,642.0171966921281,11.959915000000006,43.0,2.0,35.0,0.0,0.0,48.0,0.0,33.0,1.0
1688572629,646.0741457423949,11.95984,43.0,2.0,36.0,1.0,0.0,55.0,1.0,33.0,1.0
1688572630,641.693192091247,11.959989795918364,43.0,2.0,37.0,2.0,0.0,62.0,2.0,33.0,1.0
1688572631,634.0716400031702,11.96010294117647,43.0,2.0,39.0,2.0,0.0,38.0,2.0,33.0,1.0
1688572632,637.1599722096789,11.959050000000008,43.0,2.0,35.0,2.0,1.0,53.0,2.0,33.0,1.0
1688572633,644.0134384989411,11.959229999999996,43.0,2.0,35.0,2.0,1.0,44.0,1.0,34.0,1.0
1688572634,646.6651581621521,11.96065306122449,43.0,2.0,35.0,2.0,1.0,35.0,0.0,34.0,1.0
1688572635,644.5445042193988,11.95954,43.0,2.0,36.0,2.0,0.0,59.0,0.0,34.0,1.0
1688572636,635.8478518204057,11.959607843137256,43.0,2.0,38.0,0.0,0.0,53.0,1.0,34.0,1.0
1688572637,636.3263476966837,11.959801020408165,43.0,2.0,35.0,0.0,2.0,59.0,0.0,34.0,1.0
1688572638,640.8112106136533,11.960120000000002,43.0,2.0,35.0,1.0,1.0,49.5,0.0,34.0,1.0
1688572639,642.7022077495545,11.959315000000002,43.0,2.0,35.0,2.0,0.0,40.0,0.0,35.0,1.0
1688572640,645.2305501393938,11.960459183673468,43.0,2.0,36.0,2.0,0.0,51.0,0.0,35.0,1.0
1688572641,639.8630917113651,11.959980392156869,43.0,2.0,37.0,0.0,0.0,36.0,2.0,35.0,1.0
1688572642,634.7047707004896,11.959619999999996,43.0,2.0,36.5,0.0,0.0,47.5,1.0,35.0,1.0
1688572643,637.6854301532662,11.960044999999996,43.0,2.0,36.0,0.0,0.0,59.0,0.0,35.0,1.0
1688572644,645.4251488009057,11.959540816326534,43.0,2.0,35.0,0.0,1.0,53.0,0.0,36.0,1.0
1688572645,645.1437917367741,11.959034999999997,43.0,2.0,35.0,2.0,1.0,38.0,0.0,36.0,1.0
1688572646,642.3001120336713,11.960549019607845,43.0,2.0,36.0,2.0,0.5,43.5,0.5,36.0,1.0
1688572647,636.7695070556376,11.960244897959184,43.0,2.0,37.0,2.0,0.0,49.0,1.0,36.0,1.0
1688572648,636.438090796607,11.95999,43.0,2.0,38.0,0.0,0.0,45.0,2.0,36.0,1.0
1688572649,639.253728761938,11.959555,43.0,2.0,35.0,0.0,1.0,60.0,3.0,36.0,1.0
1688572650,644.4824153326597,11.959169999999997,43.0,2.0,35.0,0.0,1.0,49.0,0.0,37.0,1.0
1688572651,646.2913544433786,11.959805,43.0,2.0,36.0,1.0,0.5,53.0,0.0,37.0,1.0
1688572652,640.1923938560029,11.959394999999995,43.0,2.0,37.0,2.0,0.0,57.0,0.0,37.0,1.0
1688572653,637.603381064995,11.95980612244898,43.0,2.0,39.0,0.0,0.0,42.0,2.0,37.0,1.0
1688572654,635.9639916683285,11.95978,43.0,2.0,35.0,0.0,1.0,53.0,0.0,37.0,1.0
1688572655,640.0905716400005,11.959813725490196,43.0,2.0,35.0,0.0,1.0,46.0,0.0,38.0,1.0
1688572656,644.9147527249119,11.95952551020408,43.0,2.0,35.0,0.0,1.0,39.0,0.0,38.0,1.0
1688572657,650.9204224073237,11.959965000000002,43.0,2.0,36.0,2.0,0.0,56.0,0.0,38.0,1.0
1688572658,638.4425801697138,11.959475,43.0,2.0,38.0,2.0,0.0,53.0,1.0,38.0,1.0
1688572659,637.2927646726819,11.959780612244897,43.0,2.0,36.0,0.0,1.0,61.0,0.0,38.0,1.0
1688572660,640.5391626105186,11.959656862745096,43.0,2.0,35.5,0.0,0.5,52.0,0.0,38.0,1.0
1688572661,644.717490332788,11.958835,43.0,2.0,35.0,0.0,0.0,43.0,0.0,39.0,1.0
1688572662,647.3638491253663,11.959805,43.0,2.0,35.0,0.0,1.0,47.0,0.0,39.0,1.0
1688572663,646.0993625271303,11.960188775510202,43.0,2.0,36.0,2.0,0.0,61.0,1.0,39.0,1.0
1688572664,637.5024597816448,11.959387755102044,43.0,2.0,39.0,2.0,0.0,59.0,1.0,39.0,1.0
1688572665,638.4738214319233,11.959362745098042,43.0,2.0,37.0,1.0,1.0,55.0,2.0,39.0,1.0
1688572666,639.6188087749359,11.960355000000002,43.0,2.0,35.0,0.0,2.0,51.0,3.0,40.0,1.0
1688572667,644.0539909825218,11.959688775510203,43.0,2.0,35.0,0.0,0.0,42.0,0.0,40.0,1.0
1688572668,644.0689694801245,11.959739999999996,43.0,2.0,37.0,0.0,0.0,56.0,0.0,40.0,1.0
1688572669,641.7594690625486,11.95931,43.0,2.0,38.0,1.0,0.0,48.0,1.0,40.0,1.0
1688572670,637.1651175060854,11.959735,43.0,2.0,39.0,2.0,0.0,40.0,2.0,40.0,1.0
1688572671,647.3786460920657,11.959575000000005,43.0,2.0,35.0,2.0,1.0,62.0,0.0,40.0,1.0
1688572672,647.6903323842591,11.959569999999996,43.0,2.0,35.0,2.0,0.0,41.0,0.0,41.0,1.0
1688572673,647.1112357483695,11.960270408163266,43.0,2.0,35.5,2.0,0.0,51.0,0.0,41.0,1.0
1688572674,645.9968848986421,11.959504901960784,43.0,2.0,36.0,2.0,0.0,61.0,0.0,41.0,1.0
1688572675,648.1225505760914,11.96066666666666,43.0,2.0,38.0,0.0,0.0,39.0,1.0,41.0,1.0
1688572676,652.544626606097,11.960068627450978,43.0,2.0,36.5,1.0,1.0,39.5,0.5,41.0,1.0
1688572677,648.701780025081,11.959789999999998,43.0,2.0,35.0,2.0,2.0,40.0,0.0,41.0,1.0
